count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
6, 0,  8.193,  5.545,  0.000, 
6, 0,  0.495, -1.275,  0.000, 
6, 0, 28.424,  7.288,  0.000, 
6, 0,  0.251, -5.993,  0.000, 

7, 0,  0.457, -1.277,  0.000, 
7, 0, -0.472,  6.021,  0.000, 
7, 0,  5.341, -3.765,  0.000, 
7, 0, 13.676, -3.903,  0.000, 
7, 0, -0.127, -1.585,  0.000, 
7, 0, -0.348, -4.430,  0.000, 
7, 0,  0.430, -5.985,  0.000, 
7, 0,  3.083,  4.855,  0.000, 
7, 0, 26.699,  0.614,  0.000, 

8, 0,  0.438, -1.276,  0.000, 
8, 0, -0.416,  6.003,  0.000, 
8, 0,  5.237, -3.924,  0.000, 
8, 0, 13.655, -3.926,  0.000, 
8, 0, -0.119, -1.458,  0.000, 
8, 0, -0.346, -4.414,  0.000, 
8, 0,  0.364, -5.988,  0.000, 
8, 0,  3.261,  4.748,  0.000, 
8, 0, 28.566,  6.689,  0.000, 
8, 0,  8.119,  5.627,  0.000, 
8, 0, 10.140, -2.236,  0.000, 

9, 0,  0.500, -1.268,  0.000, 
9, 0, -0.416,  6.006,  0.000, 
9, 0,  5.312, -3.737,  0.000, 
9, 0, 13.662, -3.913,  0.000, 
9, 0, -0.116, -1.457,  0.000, 
9, 0, -0.330, -4.429,  0.000, 
9, 0,  0.029, -6.000,  0.000, 
9, 0,  3.255,  4.750,  0.000, 
9, 0,  8.144,  5.620,  0.000, 

10, 0,  0.443, -1.280,  0.000, 
10, 0, -0.410,  6.010,  0.000, 
10, 0,  5.234, -3.922,  0.000, 
10, 0, 13.670, -3.901,  0.000, 
10, 0, -0.121, -1.447,  0.000, 
10, 0, -0.369, -4.420,  0.000, 
10, 0,  3.052,  4.881,  0.000, 
10, 0,  8.189,  5.531,  0.000, 
10, 0,  0.292, -1.304,  0.000, 
10, 0, 10.137, -2.246,  0.000, 
10, 0, 24.661,  0.050,  0.000, 

11, 0,  0.498, -1.262,  0.000, 
11, 0, -0.416,  6.003,  0.000, 
11, 0,  5.338, -3.755,  0.000, 
11, 0, -0.125, -1.480,  0.000, 
11, 0, -0.321, -4.434,  0.000, 
11, 0,  3.155,  4.818,  0.000, 
11, 0,  8.135,  5.626,  0.000, 
11, 0,  0.291, -1.303,  0.000, 
11, 0, 10.136, -2.256,  0.000, 
11, 0, 23.794,  0.048,  0.000, 

12, 0,  0.437, -1.282,  0.000, 
12, 0, -0.404,  6.010,  0.000, 
12, 0,  5.340, -3.765,  0.000, 
12, 0, -0.107, -1.451,  0.000, 
12, 0, -0.350, -4.406,  0.000, 
12, 0,  3.057,  4.878,  0.000, 
12, 0,  8.130,  5.610,  0.000, 
12, 0,  0.101, -5.985,  0.000, 
12, 0, 13.680, -3.904,  0.000, 

13, 0,  0.444, -1.282,  0.000, 
13, 0, -0.410,  5.996,  0.000, 
13, 0,  5.337, -3.738,  0.000, 
13, 0, -0.116, -1.460,  0.000, 
13, 0, -0.356, -4.422,  0.000, 
13, 0,  3.104,  4.834,  0.000, 
13, 0,  8.125,  5.618,  0.000, 
13, 0,  0.023, -6.002,  0.000, 
13, 0, 13.665, -3.885,  0.000, 
13, 0,  0.297, -1.302,  0.000, 
13, 0, 10.133, -2.245,  0.000, 

14, 0,  0.440, -1.285,  0.000, 
14, 0, -0.408,  6.004,  0.000, 
14, 0,  5.336, -3.748,  0.000, 
14, 0, -0.109, -1.437,  0.000, 
14, 0, -0.339, -4.419,  0.000, 
14, 0,  3.105,  4.855,  0.000, 
14, 0,  8.132,  5.618,  0.000, 
14, 0,  0.469, -5.987,  0.000, 
14, 0, 13.692, -3.964,  0.000, 
14, 0,  0.305, -1.296,  0.000, 
14, 0, 10.148, -2.268,  0.000, 

15, 0,  0.337, -1.302,  0.000, 
15, 0, -0.461,  6.018,  0.000, 
15, 0,  5.334, -3.747,  0.000, 
15, 0, -0.350, -4.430,  0.000, 
15, 0,  8.136,  5.618,  0.000, 
15, 0, 13.689, -3.898,  0.000, 
15, 0, 10.156, -2.244,  0.000, 
15, 0,  2.377,  8.202,  0.000, 

16, 0,  0.506, -1.287,  0.000, 
16, 0, -0.484,  6.000,  0.000, 
16, 0,  5.346, -3.728,  0.000, 
16, 0, -0.308, -4.428,  0.000, 
16, 0,  8.168,  5.626,  0.000, 
16, 0, 10.179, -2.264,  0.000, 
16, 0,  2.378,  8.202,  0.000, 
16, 0,  3.123,  4.834,  0.000, 
16, 0,  0.297, -1.296,  0.000, 
16, 0, 28.715,  6.398,  0.000, 

17, 0,  0.439, -1.284,  0.000, 
17, 0, -0.387,  6.006,  0.000, 
17, 0,  8.263,  5.417,  0.000, 
17, 0, 28.686,  6.562,  0.000, 
17, 0,  0.314, -1.284,  0.000, 
17, 0, -0.348,  6.046,  0.000, 

18, 0,  0.511, -1.257,  0.000, 
18, 0, -0.166,  6.433,  0.000, 
18, 0,  8.293,  5.411,  0.000, 
18, 0, -0.132,  6.559,  0.000, 
18, 0,  3.225,  4.792,  0.000, 
18, 0, 10.078, -2.457,  0.000, 
18, 0,  5.246, -3.866,  0.000, 

19, 0,  0.604, -1.291,  0.000, 
19, 0, -0.144,  8.495,  0.000, 
19, 0,  8.317,  5.378,  0.000, 
19, 0,  3.317,  4.747,  0.000, 
19, 0, 10.035, -2.626,  0.000, 
19, 0,  5.248, -3.977,  0.000, 
19, 0,  0.794, -4.698,  0.000, 
19, 0, 28.834,  5.992,  0.000, 

20, 0,  0.845, -1.471,  0.000, 
20, 0,  8.378,  5.302,  0.000, 
20, 0,  5.197, -3.929,  0.000, 
20, 0,  0.765, -4.691,  0.000, 
20, 0,  3.703,  4.696,  0.000, 

21, 0,  8.519,  5.352,  0.000, 
21, 0,  5.249, -3.885,  0.000, 
21, 0,  1.516, -6.002,  0.000, 
21, 0,  3.671,  4.732,  0.000, 
21, 0, 10.074, -2.517,  0.000, 
21, 0,  2.740,  5.677,  0.000, 
21, 0,  1.628,  8.692,  0.000, 
21, 0,  2.514,  8.174,  0.000, 
21, 0, 28.688,  5.964,  0.000, 

22, 0,  8.381,  5.407,  0.000, 
22, 0,  5.251, -3.890,  0.000, 
22, 0,  2.015, -5.989,  0.000, 
22, 0,  3.981,  4.715,  0.000, 
22, 0,  3.141,  5.113,  0.000, 
22, 0,  2.746,  8.218,  0.000, 
22, 0, 28.890,  5.547,  0.000, 
22, 0,  3.524,  4.746,  0.000, 
22, 0,  4.553,  4.659,  0.000, 
22, 0,  9.042,  4.893,  0.000, 

23, 0,  8.525,  5.329,  0.000, 
23, 0,  5.255, -3.958,  0.000, 
23, 0,  2.137, -6.003,  0.000, 
23, 0,  3.907,  4.692,  0.000, 
23, 0,  3.429,  4.768,  0.000, 
23, 0, 28.873,  5.206,  0.000, 
23, 0,  4.509,  4.675,  0.000, 
23, 0,  9.109,  4.832,  0.000, 

24, 0,  8.497,  5.337,  0.000, 
24, 0,  5.231, -3.970,  0.000, 
24, 0,  2.824, -6.005,  0.000, 
24, 0,  3.815,  4.689,  0.000, 
24, 0,  4.620,  4.612,  0.000, 
24, 0,  9.164,  4.754,  0.000, 
24, 0,  3.303,  4.887,  0.000, 

25, 0,  8.890,  5.058,  0.000, 
25, 0,  5.313, -3.926,  0.000, 
25, 0,  3.184, -6.015,  0.000, 
25, 0,  4.053,  4.723,  0.000, 
25, 0,  4.704,  4.612,  0.000, 
25, 0,  9.073,  4.932,  0.000, 
25, 0,  3.599,  4.720,  0.000, 
25, 0,  8.391,  5.538,  0.000, 
25, 0, 10.090, -2.616,  0.000, 

26, 0,  9.162,  4.772,  0.000, 
26, 0,  5.609, -3.837,  0.000, 
26, 0,  3.540, -6.021,  0.000, 
26, 0,  4.612,  4.650,  0.000, 
26, 0,  4.022,  4.701,  0.000, 
26, 0,  8.513,  5.334,  0.000, 
26, 0, 10.109, -2.589,  0.000, 
26, 0,  3.527,  4.753,  0.000, 
26, 0,  5.229, -3.875,  0.000, 

27, 0,  9.112,  4.815,  0.000, 
27, 0,  5.272, -3.829,  0.000, 
27, 0,  3.988, -6.031,  0.000, 
27, 0,  4.804,  4.600,  0.000, 
27, 0,  8.629,  5.258,  0.000, 
27, 0,  3.890,  4.699,  0.000, 
27, 0, 21.888, -3.126,  0.000, 

28, 0,  9.084,  4.862,  0.000, 
28, 0,  5.260, -3.882,  0.000, 
28, 0,  4.347, -6.017,  0.000, 
28, 0,  4.769,  4.586,  0.000, 
28, 0,  8.894,  5.088,  0.000, 
28, 0,  4.218,  4.734,  0.000, 
28, 0,  3.821, -5.993,  0.000, 
28, 0, 28.830,  5.583,  0.000, 
28, 0, 10.077, -2.631,  0.000, 
28, 0,  8.364,  5.470,  0.000, 

29, 0,  9.063,  4.898,  0.000, 
29, 0,  5.628, -3.799,  0.000, 
29, 0,  4.774,  4.592,  0.000, 
29, 0,  9.278,  4.756,  0.000, 
29, 0, 28.807,  5.790,  0.000, 
29, 0, 10.164, -2.454,  0.000, 
29, 0,  8.732,  5.252,  0.000, 
29, 0, 21.914, -3.227,  0.000, 
29, 0,  4.161,  4.726,  0.000, 
29, 0,  6.350,  6.988,  0.000, 

30, 0,  9.682,  4.798,  0.000, 
30, 0,  5.934, -3.738,  0.000, 
30, 0,  4.701,  4.585,  0.000, 
30, 0, 13.824, -4.019,  0.000, 
30, 0,  9.055,  4.938,  0.000, 
30, 0,  6.776,  7.257,  0.000, 
30, 0,  5.367, -3.869,  0.000, 
30, 0, 28.460,  7.070,  0.000, 
30, 0, 19.391,  9.500,  0.000, 
30, 0, 21.963, -2.884,  0.000, 
30, 0,  8.513,  5.406,  0.000, 

31, 0,  9.712,  4.767,  0.000, 
31, 0,  5.871, -3.750,  0.000, 
31, 0,  5.372,  5.337,  0.000, 
31, 0, 10.237, -2.352,  0.000, 
31, 0,  9.022,  4.966,  0.000, 
31, 0,  5.430, -3.824,  0.000, 
31, 0,  8.709,  5.418,  0.000, 
31, 0,  8.161,  8.513,  0.000, 

32, 0,  9.145,  4.914,  0.000, 
32, 0,  5.812, -3.758,  0.000, 
32, 0, 10.165, -2.520,  0.000, 
32, 0,  8.510,  5.493,  0.000, 
32, 0,  7.971, -6.076,  0.000, 
32, 0, 21.881, -3.513,  0.000, 

33, 0,  9.283,  4.834,  0.000, 
33, 0, 10.102, -2.621,  0.000, 
33, 0,  7.831, -6.104,  0.000, 
33, 0, 21.885, -3.412,  0.000, 
33, 0,  5.799, -3.763,  0.000, 
33, 0, 13.124, -2.489,  0.000, 
33, 0, 28.945,  5.452,  0.000, 

34, 0,  9.172,  4.897,  0.000, 
34, 0, 10.096, -2.628,  0.000, 
34, 0, 21.502, -3.299,  0.000, 
34, 0,  5.838, -3.749,  0.000, 
34, 0, 28.924,  5.444,  0.000, 
34, 0,  9.572,  4.692,  0.000, 

35, 0,  9.425,  4.784,  0.000, 
35, 0, 10.001, -2.727,  0.000, 
35, 0, 21.859, -3.708,  0.000, 
35, 0, 29.204,  4.424,  0.000, 
35, 0,  7.623, -6.091,  0.000, 

36, 0,  9.550,  4.720,  0.000, 
36, 0, 10.011, -2.698,  0.000, 
36, 0,  7.585, -6.104,  0.000, 
36, 0,  9.952,  4.510,  0.000, 
36, 0, 20.676,  7.401,  0.000, 
36, 0,  6.146, -5.858,  0.000, 
36, 0,  9.856,  4.572,  0.000, 
36, 0, 21.761, -4.164,  0.000, 

37, 0,  9.652,  4.702,  0.000, 
37, 0, 10.140, -2.565,  0.000, 
37, 0,  7.777, -6.073,  0.000, 
37, 0, 21.859, -3.549,  0.000, 
37, 0, 13.070, -2.540,  0.000, 
37, 0,  9.042,  5.051,  0.000, 
37, 0, 29.027,  4.967,  0.000, 
37, 0, 13.606, -4.303,  0.000, 

38, 0,  9.797,  4.654,  0.000, 
38, 0, 10.165, -2.570,  0.000, 
38, 0,  8.112, -6.082,  0.000, 
38, 0, 21.907, -3.636,  0.000, 
38, 0, 13.093, -2.536,  0.000, 
38, 0, 28.998,  5.113,  0.000, 
38, 0, 13.608, -4.311,  0.000, 
38, 0,  8.957,  5.205,  0.000, 
38, 0,  9.347,  4.801,  0.000, 
38, 0, 10.497,  4.761,  0.000, 
38, 0,  7.474,  8.269,  0.000, 

39, 0,  9.765,  4.652,  0.000, 
39, 0,  8.438, -6.080,  0.000, 
39, 0, 13.069, -2.739,  0.000, 
39, 0, 10.177, -2.595,  0.000, 
39, 0, 29.121,  5.495,  0.000, 
39, 0, 13.607, -4.379,  0.000, 

40, 0,  9.707,  4.680,  0.000, 
40, 0,  8.569, -6.066,  0.000, 
40, 0, 10.239, -2.552,  0.000, 
40, 0, 29.061,  5.192,  0.000, 
40, 0, 13.686, -4.264,  0.000, 
40, 0,  9.038, -6.086,  0.000, 
40, 0, 21.950, -3.409,  0.000, 

41, 0,  9.921,  4.691,  0.000, 
41, 0,  8.938, -6.080,  0.000, 
41, 0, 10.203, -2.539,  0.000, 
41, 0, 29.057,  5.200,  0.000, 
41, 0, 13.705, -4.250,  0.000, 
41, 0, 21.983, -3.368,  0.000, 
41, 0, 10.515,  4.796,  0.000, 

42, 0, 10.422,  4.812,  0.000, 
42, 0,  9.720, -6.103,  0.000, 
42, 0, 10.305, -2.506,  0.000, 
42, 0, 13.822, -4.118,  0.000, 
42, 0, 22.023, -3.266,  0.000, 
42, 0, 11.109,  5.311,  0.000, 
42, 0,  9.870,  4.684,  0.000, 
42, 0, 13.192, -2.416,  0.000, 
42, 0,  9.476,  4.799,  0.000, 
42, 0,  9.449,  4.808,  0.000, 

43, 0, 10.989,  5.035,  0.000, 
43, 0, 10.324, -2.479,  0.000, 
43, 0, 10.411,  4.801,  0.000, 
43, 0,  9.888,  4.697,  0.000, 
43, 0,  9.957,  4.722,  0.000, 
43, 0, 13.800, -4.148,  0.000, 
43, 0, 28.981,  5.552,  0.000, 
43, 0, 12.803,  8.236,  0.000, 

44, 0, 10.309,  4.773,  0.000, 
44, 0, 10.417, -6.111,  0.000, 
44, 0, 13.137, -2.458,  0.000, 
44, 0, 29.010,  5.239,  0.000, 
44, 0, 12.888,  8.231,  0.000, 
44, 0, 13.715, -4.200,  0.000, 
44, 0, 10.293, -2.511,  0.000, 
44, 0, 13.319, -2.227,  0.000, 
44, 0, 22.026, -3.254,  0.000, 
44, 0, 20.665, -5.516,  0.000, 

45, 0, 10.670,  4.974,  0.000, 
45, 0, 11.019, -6.114,  0.000, 
45, 0, 13.210, -2.324,  0.000, 
45, 0, 28.913,  5.482,  0.000, 
45, 0, 12.857,  8.234,  0.000, 
45, 0, 13.690, -4.192,  0.000, 
45, 0, 21.975, -3.274,  0.000, 

46, 0, 11.052,  5.013,  0.000, 
46, 0, 11.319, -6.134,  0.000, 
46, 0, 13.094, -2.444,  0.000, 
46, 0, 12.927,  8.209,  0.000, 
46, 0, 34.786, -4.179,  0.000, 

47, 0, 11.227,  5.335,  0.000, 
47, 0, 11.695, -6.142,  0.000, 
47, 0, 13.333, -2.256,  0.000, 
47, 0, 13.017,  8.198,  0.000, 
47, 0, 34.847, -2.601,  0.000, 
47, 0, 20.748, -5.338,  0.000, 
47, 0, 28.860,  5.841,  0.000, 
47, 0, 22.032, -3.247,  0.000, 

48, 0, 11.518,  5.904,  0.000, 
48, 0, 11.990, -6.154,  0.000, 
48, 0, 13.337, -2.270,  0.000, 
48, 0, 23.971, -1.960,  0.000, 
48, 0, 25.246, -5.473,  0.000, 
48, 0, 12.948,  8.220,  0.000, 
48, 0, 20.879,  6.526,  0.000, 

49, 0, 12.566, -6.161,  0.000, 
49, 0, 13.439, -2.202,  0.000, 
49, 0, 34.802, -3.243,  0.000, 

50, 0, 12.993, -6.176,  0.000, 
50, 0, 13.439, -2.186,  0.000, 
50, 0, 34.937, -2.875,  0.000, 
50, 0, 28.937,  5.530,  0.000, 
50, 0, 13.176,  8.217,  0.000, 
50, 0, 20.738, -5.490,  0.000, 
50, 0, 23.757, -2.369,  0.000, 

51, 0, 13.597, -2.195,  0.000, 
51, 0, 22.193, -2.914,  0.000, 
51, 0, 20.870, -5.285,  0.000, 
51, 0, 28.829,  5.878,  0.000, 
51, 0, 14.352,  8.502,  0.000, 
51, 0, 34.939, -2.869,  0.000, 
51, 0, 12.816,  8.247,  0.000, 

52, 0, 13.528, -2.169,  0.000, 
52, 0, 22.186, -2.861,  0.000, 
52, 0, 20.892, -5.234,  0.000, 
52, 0, 29.172,  5.473,  0.000, 
52, 0, 14.310,  8.489,  0.000, 
52, 0, 13.641,  8.523,  0.000, 
52, 0, 34.949, -2.666,  0.000, 
52, 0, 20.814,  6.640,  0.000, 

53, 0, 13.719, -2.224,  0.000, 
53, 0, 15.084,  8.514,  0.000, 
53, 0, 14.388,  8.522,  0.000, 
53, 0, 22.209, -2.855,  0.000, 
53, 0, 34.916,  5.585,  0.000, 
53, 0, 35.557, -0.902,  0.000, 
53, 0, 20.783,  6.638,  0.000, 

54, 0, 13.815, -2.226,  0.000, 
54, 0, 22.219, -2.833,  0.000, 
54, 0, 14.007, -2.331,  0.000, 
54, 0, 20.545,  8.353,  0.000, 
54, 0, 14.422, -2.950,  0.000, 
54, 0, 50.852,  4.104,  0.000, 
54, 0, 28.679,  6.243,  0.000, 
54, 0, 14.732, -3.143,  0.000, 

55, 0, 14.008, -2.330,  0.000, 
55, 0, 14.381, -2.937,  0.000, 
55, 0, 28.714,  6.373,  0.000, 
55, 0, 22.295, -2.742,  0.000, 
55, 0, 20.705,  6.835,  0.000, 
55, 0, 35.492, -1.671,  0.000, 

56, 0, 13.938, -2.327,  0.000, 
56, 0, 14.265, -2.898,  0.000, 
56, 0, 22.200, -2.994,  0.000, 
56, 0, 35.442, -4.525,  0.000, 
56, 0, 14.627, -3.116,  0.000, 
56, 0, 14.875, -3.797,  0.000, 
56, 0, 28.938,  5.971,  0.000, 
56, 0, 20.771, -5.355,  0.000, 
56, 0, 35.559,  4.385,  0.000, 
56, 0, 26.592,  8.165,  0.000, 

57, 0, 14.102, -2.521,  0.000, 
57, 0, 14.407, -2.941,  0.000, 
57, 0, 22.388, -2.751,  0.000, 
57, 0, 15.011, -3.757,  0.000, 
57, 0, 29.333,  5.062,  0.000, 
57, 0, 35.079,  5.217,  0.000, 
57, 0, 36.775, -1.987,  0.000, 
57, 0, 26.232,  8.481,  0.000, 

58, 0, 14.709, -3.092,  0.000, 
58, 0, 15.136, -3.754,  0.000, 
58, 0, 22.199, -2.790,  0.000, 
58, 0, 28.801,  6.184,  0.000, 
58, 0, 16.081, -2.324,  0.000, 
58, 0, 14.461, -2.942,  0.000, 
58, 0, 29.207,  8.563,  0.000, 
58, 0, 36.619, -1.303,  0.000, 

59, 0, 14.712, -3.117,  0.000, 
59, 0, 15.088, -3.741,  0.000, 
59, 0, 29.325,  5.398,  0.000, 
59, 0, 22.546, -2.831,  0.000, 
59, 0, 25.378, -5.187,  0.000, 
59, 0, 14.490, -2.969,  0.000, 
59, 0, 15.479, -4.517,  0.000, 
59, 0, 35.036, -2.300,  0.000, 

60, 0, 14.704, -3.074,  0.000, 
60, 0, 15.101, -3.772,  0.000, 
60, 0, 29.452,  5.198,  0.000, 
60, 0, 15.448, -4.531,  0.000, 

61, 0, 14.716, -3.187,  0.000, 
61, 0, 15.088, -3.744,  0.000, 
61, 0, 33.803,  5.311,  0.000, 
61, 0, 15.505, -4.552,  0.000, 
61, 0, 22.191, -3.080,  0.000, 
61, 0, 29.290,  6.445,  0.000, 
61, 0, 22.192, -3.046,  0.000, 
61, 0, 21.017, -5.170,  0.000, 
61, 0, 29.895,  5.209,  0.000, 
61, 0, 25.307, -5.560,  0.000, 

62, 0, 14.573, -3.450,  0.000, 
62, 0, 15.145, -3.835,  0.000, 
62, 0, 15.557, -4.604,  0.000, 
62, 0, 29.674,  5.364,  0.000, 
62, 0, 20.899, -5.133,  0.000, 
62, 0, 21.006, -5.186,  0.000, 
62, 0, 22.259, -3.029,  0.000, 
62, 0, 25.413, -5.321,  0.000, 
62, 0, 21.984, -48.730,  0.000, 
62, 0, 20.954, -15.791,  0.000, 

63, 0, 15.332, -4.090,  0.000, 
63, 0, 15.538, -4.592,  0.000, 
63, 0, 20.945, -5.306,  0.000, 
63, 0, 17.774, -23.870,  0.000, 
63, 0, 22.257, -2.858,  0.000, 
63, 0, 22.239, -2.985,  0.000, 

64, 0, 15.338, -4.129,  0.000, 
64, 0, 15.642, -4.731,  0.000, 
64, 0, 20.974, -4.990,  0.000, 
64, 0, 15.748, -4.855,  0.000, 
64, 0, 15.547, -4.612,  0.000, 
64, 0, 22.262, -2.926,  0.000, 

65, 0, 15.351, -4.318,  0.000, 
65, 0, 15.641, -4.737,  0.000, 
65, 0, 20.920, -5.217,  0.000, 
65, 0, 15.713, -4.878,  0.000, 
65, 0, 18.722, -22.502,  0.000, 
65, 0, 15.333, -4.154,  0.000, 
65, 0, 22.226, -2.970,  0.000, 
65, 0, 20.989, -5.277,  0.000, 

66, 0, 15.804, -5.023,  0.000, 
66, 0, 15.358, -4.504,  0.000, 
66, 0, 21.014, -5.336,  0.000, 
66, 0, 21.132, -4.913,  0.000, 
66, 0, 22.230, -2.871,  0.000, 
66, 0, 16.229, -22.216,  0.000, 

67, 0, 15.865, -5.273,  0.000, 
67, 0, 15.824, -5.119,  0.000, 
67, 0, 21.042, -5.455,  0.000, 
67, 0, 15.187, -6.702,  0.000, 
67, 0, 21.011, -5.120,  0.000, 

68, 0, 15.882, -5.449,  0.000, 
68, 0, 15.864, -5.324,  0.000, 
68, 0, 21.036, -5.257,  0.000, 
68, 0, 15.169, -6.676,  0.000, 
68, 0, 20.994, -5.268,  0.000, 

69, 0, 15.867, -5.538,  0.000, 
69, 0, 21.042, -5.463,  0.000, 
69, 0, 15.172, -6.702,  0.000, 
69, 0, 20.996, -5.745,  0.000, 
69, 0, 21.519, -9.073,  0.000, 
69, 0, 20.985, -5.427,  0.000, 
69, 0, 15.873, -5.415,  0.000, 
69, 0, 21.140, -15.897,  0.000, 
69, 0, 21.506, -8.359,  0.000, 
69, 0, 21.064, -6.629,  0.000, 
69, 0, 21.516, -7.794,  0.000, 

70, 0, 15.774, -5.687,  0.000, 
70, 0, 21.029, -5.835,  0.000, 
70, 0, 15.148, -6.661,  0.000, 
70, 0, 20.990, -5.943,  0.000, 

71, 0, 15.583, -5.965,  0.000, 
71, 0, 21.038, -6.383,  0.000, 
71, 0, 15.153, -6.675,  0.000, 
71, 0, 20.993, -6.417,  0.000, 
71, 0, 15.067, -18.238,  0.000, 

72, 0, 15.150, -6.737,  0.000, 
72, 0, 21.034, -6.847,  0.000, 
72, 0, 20.995, -6.858,  0.000, 
72, 0, 21.038, -7.607,  0.000, 
72, 0, 18.759, -24.968,  0.000, 
72, 0, 21.040, -7.177,  0.000, 

73, 0, 14.964, -7.152,  0.000, 
73, 0, 21.035, -7.218,  0.000, 
73, 0, 19.142, -25.473,  0.000, 
73, 0, 15.131, -6.722,  0.000, 
73, 0, 14.991, -10.269,  0.000, 

74, 0, 14.894, -7.429,  0.000, 
74, 0, 21.031, -7.704,  0.000, 
74, 0, 14.958, -7.109,  0.000, 
74, 0, 21.040, -7.300,  0.000, 
74, 0, 21.474, -8.240,  0.000, 
74, 0, 20.997, -7.333,  0.000, 
74, 0, 21.428, -9.721,  0.000, 

75, 0, 14.886, -7.865,  0.000, 
75, 0, 21.040, -7.773,  0.000, 
75, 0, 21.439, -8.222,  0.000, 
75, 0, 20.994, -7.741,  0.000, 
75, 0, 14.856, -10.172,  0.000, 
75, 0, 14.461, -18.144,  0.000, 
75, 0, 20.692, -16.140,  0.000, 

76, 0, 14.873, -8.253,  0.000, 
76, 0, 21.421, -8.555,  0.000, 
76, 0, 19.135, -25.849,  0.000, 

77, 0, 14.840, -8.761,  0.000, 
77, 0, 21.413, -8.908,  0.000, 
77, 0, 14.811, -10.200,  0.000, 
77, 0, 14.426, -18.151,  0.000, 

78, 0, 14.840, -9.148,  0.000, 
78, 0, 21.410, -9.169,  0.000, 
78, 0, 14.863, -10.249,  0.000, 
78, 0, 14.719, -18.219,  0.000, 
78, 0, 16.275, -17.864,  0.000, 

79, 0, 14.854, -9.384,  0.000, 
79, 0, 21.415, -9.534,  0.000, 
79, 0, 14.893, -10.237,  0.000, 
79, 0, 14.684, -18.239,  0.000, 
79, 0, 16.981, -17.253,  0.000, 
79, 0, 20.821, -16.143,  0.000, 

80, 0, 14.846, -9.711,  0.000, 
80, 0, 21.401, -9.871,  0.000, 
80, 0, 14.892, -10.239,  0.000, 
80, 0, 14.590, -18.182,  0.000, 
80, 0, 17.105, -16.359,  0.000, 
80, 0, 20.789, -16.163,  0.000, 

81, 0, 14.888, -10.422,  0.000, 
81, 0, 21.392, -10.361,  0.000, 
81, 0, 14.606, -18.212,  0.000, 
81, 0, 17.848, -15.753,  0.000, 
81, 0, 20.838, -16.152,  0.000, 

82, 0, 14.880, -10.678,  0.000, 
82, 0, 21.383, -10.783,  0.000, 
82, 0, 14.671, -18.237,  0.000, 
82, 0, 17.954, -15.013,  0.000, 
82, 0, 20.787, -16.169,  0.000, 

83, 0, 14.879, -11.057,  0.000, 
83, 0, 21.376, -11.220,  0.000, 
83, 0, 14.675, -18.242,  0.000, 
83, 0, 18.058, -14.592,  0.000, 
83, 0, 20.883, -16.142,  0.000, 
83, 0, 18.362, -14.205,  0.000, 
83, 0, 21.414, -10.390,  0.000, 

84, 0, 14.861, -11.086,  0.000, 
84, 0, 21.336, -11.852,  0.000, 
