count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
24, 0, -11.028, -13.651,  0.000, 
24, 0, -11.737, -13.086,  0.000, 
24, 0, -11.574, -22.431,  0.000, 
24, 0, -15.117, -28.818,  0.000, 
24, 0, -8.110, -21.965,  0.000, 
24, 0, -22.959, -13.786,  0.000, 
24, 0, -19.416, -32.365,  0.000, 
24, 0, -23.023, -18.702,  0.000, 

25, 0, -11.026, -13.629,  0.000, 
25, 0, -11.619, -13.177,  0.000, 
25, 0, -11.591, -22.479,  0.000, 
25, 0, -15.052, -30.064,  0.000, 
25, 0, -8.081, -21.890,  0.000, 
25, 0, -11.070, -13.608,  0.000, 

26, 0, -11.043, -13.807,  0.000, 
26, 0, -11.009, -13.492,  0.000, 
26, 0, -11.536, -22.431,  0.000, 
26, 0, -15.121, -31.474,  0.000, 
26, 0, -11.022, -13.804,  0.000, 
26, 0, -6.062, -21.874,  0.000, 
26, 0, -2.789, -17.581,  0.000, 

27, 0, -11.033, -13.919,  0.000, 
27, 0, -11.047, -13.683,  0.000, 
27, 0, -11.713, -22.477,  0.000, 
27, 0, -6.214, -22.003,  0.000, 
27, 0, -23.013, -18.669,  0.000, 
27, 0, -22.892, -21.146,  0.000, 

28, 0, -11.049, -13.806,  0.000, 
28, 0, -11.027, -13.801,  0.000, 
28, 0, -11.604, -22.457,  0.000, 
28, 0, -23.077, -18.650,  0.000, 
28, 0, -10.905, -14.064,  0.000, 
28, 0,  5.064, -18.156,  0.000, 
28, 0, -8.116, -21.904,  0.000, 

29, 0, -11.013, -13.869,  0.000, 
29, 0, -11.591, -22.448,  0.000, 
29, 0,  5.180, -17.837,  0.000, 
29, 0, -8.237, -22.012,  0.000, 
29, 0, -23.056, -20.971,  0.000, 
29, 0, -6.120, -21.952,  0.000, 
29, 0, -19.320, -14.095,  0.000, 
29, 0, -19.656, -26.968,  0.000, 
29, 0, -10.998, -13.870,  0.000, 
29, 0, -16.500, -36.383,  0.000, 

30, 0, -11.602, -22.482,  0.000, 
30, 0, -23.060, -21.755,  0.000, 
30, 0, -19.508, -27.580,  0.000, 
30, 0, -25.525, -21.897,  0.000, 
30, 0, -9.610, -14.269,  0.000, 
30, 0, -19.484, -32.880,  0.000, 
30, 0, -13.360, -49.771,  0.000, 
30, 0, -23.014, -18.724,  0.000, 

31, 0, -11.556, -22.433,  0.000, 
31, 0, -23.001, -21.118,  0.000, 
31, 0, -19.832, -28.801,  0.000, 

32, 0, -11.570, -22.460,  0.000, 
32, 0, -22.976, -21.846,  0.000, 
32, 0, -19.531, -28.954,  0.000, 
32, 0, -7.463, -14.324,  0.000, 
32, 0, -5.398, -22.107,  0.000, 
32, 0, -18.394, -41.948,  0.000, 

33, 0, -11.424, -22.515,  0.000, 
33, 0, -17.547, -32.004,  0.000, 
33, 0, -19.326, -29.120,  0.000, 
33, 0, -19.277, -16.608,  0.000, 

34, 0, -11.382, -22.452,  0.000, 
34, 0, -0.586, -21.106,  0.000, 
34, 0, -7.952, -22.357,  0.000, 
34, 0, -2.748, -17.707,  0.000, 
34, 0, -17.509, -31.498,  0.000, 
34, 0, -17.975, -46.750,  0.000, 
34, 0, -7.968, -23.849,  0.000, 

35, 0, -11.548, -22.489,  0.000, 
35, 0, -8.144, -21.996,  0.000, 
35, 0, -2.790, -17.783,  0.000, 
35, 0, -18.230, -30.417,  0.000, 
35, 0, -22.707, -26.895,  0.000, 
35, 0, -22.927, -21.045,  0.000, 
35, 0,  0.714, -20.274,  0.000, 
35, 0, -19.299, -16.895,  0.000, 
35, 0, -22.978, -21.826,  0.000, 

36, 0, -11.513, -22.515,  0.000, 
36, 0, -2.829, -17.754,  0.000, 
36, 0, -17.900, -29.851,  0.000, 
36, 0, -22.328, -26.716,  0.000, 
36, 0,  0.145, -20.504,  0.000, 
36, 0, -19.276, -17.245,  0.000, 

37, 0, -11.561, -22.601,  0.000, 
37, 0, -2.820, -18.095,  0.000, 
37, 0, -19.238, -17.901,  0.000, 
37, 0, -15.884, -40.771,  0.000, 
37, 0, -19.272, -17.261,  0.000, 
37, 0, -25.487, -22.019,  0.000, 

38, 0, -11.666, -22.533,  0.000, 
38, 0, -19.261, -17.954,  0.000, 
38, 0, -19.294, -17.226,  0.000, 
38, 0, -22.947, -17.529,  0.000, 
38, 0, -6.086, -22.056,  0.000, 

39, 0, -11.568, -22.447,  0.000, 
39, 0, -17.608, -27.910,  0.000, 

40, 0, -11.576, -22.534,  0.000, 
40, 0, -17.286, -27.459,  0.000, 
40, 0, -2.597, -20.344,  0.000, 
40, 0, -22.984, -21.863,  0.000, 
40, 0, -15.749, -40.834,  0.000, 
40, 0, -11.625, -22.731,  0.000, 
40, 0, -22.365, -26.655,  0.000, 

41, 0, -11.631, -22.588,  0.000, 
41, 0, -3.493, -20.368,  0.000, 
41, 0, -15.862, -40.821,  0.000, 
41, 0, -19.365, -22.471,  0.000, 
41, 0, -8.176, -26.003,  0.000, 
41, 0, -22.923, -18.606,  0.000, 

42, 0, -11.660, -22.720,  0.000, 
42, 0, -22.944, -18.694,  0.000, 
42, 0, -17.175, -26.209,  0.000, 
42, 0, -11.681, -22.790,  0.000, 
42, 0, -19.433, -33.188,  0.000, 

43, 0, -22.914, -19.117,  0.000, 
43, 0, -17.242, -25.462,  0.000, 
43, 0, -11.652, -22.794,  0.000, 
43, 0, -20.530, -33.852,  0.000, 
43, 0, -22.930, -21.161,  0.000, 
43, 0, -15.893, -40.829,  0.000, 
43, 0, -11.435, -25.027,  0.000, 

44, 0, -22.949, -19.133,  0.000, 
44, 0, -16.740, -24.971,  0.000, 
44, 0, -11.610, -22.765,  0.000, 
44, 0, -22.973, -21.841,  0.000, 
44, 0, -6.151, -20.805,  0.000, 
44, 0, -19.297, -22.484,  0.000, 
44, 0, -17.257, -24.622,  0.000, 
44, 0, -13.467, -49.839,  0.000, 
44, 0, -22.651, -27.089,  0.000, 

45, 0, -16.572, -24.279,  0.000, 
45, 0, -11.604, -22.712,  0.000, 
45, 0, -22.971, -21.949,  0.000, 
45, 0, -7.006, -20.564,  0.000, 
45, 0, -13.197, -49.892,  0.000, 
45, 0, -11.452, -25.035,  0.000, 
45, 0,  5.460, -18.946,  0.000, 
45, 0, -15.750, -40.849,  0.000, 
45, 0, -19.209, -33.130,  0.000, 

46, 0, -16.466, -23.767,  0.000, 
46, 0, -11.714, -22.967,  0.000, 
46, 0, -19.266, -22.527,  0.000, 
46, 0, -7.913, -20.969,  0.000, 
46, 0, -11.431, -25.026,  0.000, 
46, 0, -20.643, -33.771,  0.000, 
46, 0, -16.658, -23.559,  0.000, 
46, 0, -15.979, -40.824,  0.000, 
46, 0, -10.680, -23.766,  0.000, 
46, 0, -19.621, -28.940,  0.000, 
46, 0, -22.961, -21.961,  0.000, 

47, 0, -16.439, -23.079,  0.000, 
47, 0, -19.279, -22.528,  0.000, 
47, 0, -8.444, -21.334,  0.000, 
47, 0, -11.436, -25.055,  0.000, 
47, 0, -19.632, -28.975,  0.000, 
47, 0, -10.652, -23.774,  0.000, 
47, 0, -22.944, -21.536,  0.000, 
47, 0, -19.517, -27.591,  0.000, 
47, 0, -8.132, -22.453,  0.000, 
47, 0, -22.683, -57.683,  0.000, 

48, 0, -16.504, -22.796,  0.000, 
48, 0, -8.854, -22.192,  0.000, 
48, 0, -19.616, -28.927,  0.000, 
48, 0, -22.943, -21.526,  0.000, 
48, 0, -11.666, -22.811,  0.000, 
48, 0, -19.533, -27.524,  0.000, 
48, 0, -8.462, -21.351,  0.000, 

49, 0, -19.782, -24.887,  0.000, 
49, 0, -9.104, -22.504,  0.000, 
49, 0, -19.669, -28.898,  0.000, 
49, 0, -16.687, -22.506,  0.000, 
49, 0, -19.536, -27.512,  0.000, 
49, 0, -11.694, -22.804,  0.000, 
49, 0, -11.477, -25.008,  0.000, 
49, 0, -20.654, -33.752,  0.000, 
49, 0, -8.925, -22.146,  0.000, 

50, 0, -19.756, -24.945,  0.000, 
50, 0, -9.002, -22.880,  0.000, 
50, 0, -19.572, -28.955,  0.000, 
50, 0, -19.501, -27.529,  0.000, 
50, 0, -10.695, -23.778,  0.000, 
50, 0, -11.436, -24.976,  0.000, 
50, 0, -20.630, -33.760,  0.000, 
50, 0, -11.674, -22.778,  0.000, 
50, 0, -16.959, -22.077,  0.000, 
50, 0, -19.582, -26.047,  0.000, 

51, 0, -19.466, -29.053,  0.000, 
51, 0, -19.328, -27.735,  0.000, 
51, 0, -19.533, -26.152,  0.000, 
51, 0, -11.349, -24.924,  0.000, 
51, 0, -11.660, -22.689,  0.000, 
51, 0, -20.353, -33.917,  0.000, 
51, 0, -19.278, -22.621,  0.000, 
51, 0, -22.317, -28.633,  0.000, 
51, 0, -15.896, -40.767,  0.000, 

52, 0, -19.724, -28.791,  0.000, 
52, 0, -11.452, -25.005,  0.000, 
52, 0, -20.807, -33.586,  0.000, 
52, 0, -22.636, -28.159,  0.000, 
52, 0, -11.622, -22.778,  0.000, 
52, 0, -10.708, -23.791,  0.000, 
52, 0, -11.609, -22.765,  0.000, 
52, 0, -19.798, -24.824,  0.000, 
52, 0, -19.262, -22.478,  0.000, 
52, 0, -19.574, -26.068,  0.000, 
52, 0, -9.136, -24.869,  0.000, 

53, 0, -19.740, -28.760,  0.000, 
53, 0, -11.413, -25.037,  0.000, 
53, 0, -20.630, -33.761,  0.000, 
53, 0, -10.713, -23.842,  0.000, 
53, 0, -19.611, -26.035,  0.000, 
53, 0, -9.084, -25.279,  0.000, 
53, 0, -11.961, -45.961,  0.000, 
53, 0, -13.630, -24.011,  0.000, 
53, 0, -19.828, -24.648,  0.000, 

54, 0, -19.743, -28.846,  0.000, 
54, 0, -10.697, -23.986,  0.000, 
54, 0, -22.514, -28.230,  0.000, 
54, 0, -11.454, -25.087,  0.000, 
54, 0, -19.612, -27.411,  0.000, 

55, 0, -19.761, -28.768,  0.000, 
55, 0, -19.598, -27.432,  0.000, 
55, 0, -19.670, -25.651,  0.000, 
55, 0, -13.787, -24.503,  0.000, 
55, 0, -11.490, -25.107,  0.000, 
55, 0, -20.112, -35.742,  0.000, 

56, 0, -19.675, -28.831,  0.000, 
56, 0, -19.672, -25.951,  0.000, 
56, 0, -11.485, -25.104,  0.000, 
56, 0, -20.563, -33.790,  0.000, 
56, 0, -19.800, -24.900,  0.000, 
56, 0, -22.513, -28.274,  0.000, 
56, 0, -13.760, -49.761,  0.000, 
56, 0, -23.011, -23.874,  0.000, 
56, 0, -23.150, -57.480,  0.000, 

57, 0, -19.663, -28.834,  0.000, 
57, 0, -19.668, -25.999,  0.000, 
57, 0, -19.785, -24.958,  0.000, 
57, 0, -22.541, -28.261,  0.000, 
57, 0, -16.067, -40.750,  0.000, 
57, 0, -23.186, -29.234,  0.000, 
57, 0, -11.504, -25.141,  0.000, 
57, 0, -19.543, -27.469,  0.000, 
57, 0, -23.156, -57.498,  0.000, 

58, 0, -19.673, -28.851,  0.000, 
58, 0, -19.788, -26.112,  0.000, 
58, 0, -22.508, -28.281,  0.000, 
58, 0, -23.023, -57.531,  0.000, 
58, 0, -20.735, -33.676,  0.000, 
58, 0, -11.503, -25.139,  0.000, 
58, 0, -19.419, -29.371,  0.000, 
58, 0, -19.563, -27.451,  0.000, 

59, 0, -19.397, -29.417,  0.000, 
59, 0, -15.269, -26.022,  0.000, 
59, 0, -22.502, -28.470,  0.000, 
59, 0, -20.447, -33.959,  0.000, 
59, 0, -19.501, -27.608,  0.000, 
59, 0, -19.671, -28.898,  0.000, 

60, 0, -15.248, -26.225,  0.000, 
60, 0, -20.477, -33.926,  0.000, 
60, 0, -24.196, -52.651,  0.000, 

61, 0, -15.287, -26.714,  0.000, 
61, 0, -10.969, -27.387,  0.000, 

62, 0, -15.283, -27.138,  0.000, 
62, 0, -10.926, -27.253,  0.000, 
62, 0, -13.092, -49.838,  0.000, 
62, 0, -15.283, -26.903,  0.000, 
62, 0, -7.858, -26.578,  0.000, 

63, 0, -15.310, -27.437,  0.000, 
63, 0, -15.342, -27.716,  0.000, 
63, 0, -15.293, -27.158,  0.000, 
63, 0, -10.897, -27.989,  0.000, 

64, 0, -15.405, -27.814,  0.000, 
64, 0, -15.413, -28.135,  0.000, 
64, 0, -15.369, -28.143,  0.000, 
64, 0, -20.102, -42.985,  0.000, 
64, 0, -23.062, -52.755,  0.000, 

65, 0, -15.549, -28.782,  0.000, 
65, 0, -22.256, -47.727,  0.000, 
65, 0, -10.925, -28.051,  0.000, 
65, 0, -13.440, -49.842,  0.000, 
65, 0, -22.774, -52.874,  0.000, 
65, 0, -11.475, -45.973,  0.000, 

66, 0, -15.715, -29.869,  0.000, 
66, 0, -23.214, -52.781,  0.000, 
66, 0, -19.353, -29.461,  0.000, 
66, 0, -10.889, -28.166,  0.000, 

67, 0, -15.918, -30.804,  0.000, 
67, 0, -23.441, -52.636,  0.000, 
67, 0, -19.344, -29.429,  0.000, 
67, 0, -15.964, -30.816,  0.000, 

68, 0, -23.606, -52.509,  0.000, 
68, 0, -19.345, -29.436,  0.000, 
68, 0, -16.106, -31.706,  0.000, 
68, 0, -20.173, -30.542,  0.000, 
68, 0, -10.899, -32.182,  0.000, 

69, 0, -16.250, -32.697,  0.000, 
69, 0, -19.348, -29.489,  0.000, 
69, 0, -16.571, -32.530,  0.000, 
69, 0, -20.156, -30.803,  0.000, 
69, 0, -10.884, -32.182,  0.000, 

70, 0, -16.510, -33.574,  0.000, 
70, 0, -19.357, -29.487,  0.000, 
70, 0, -17.067, -33.381,  0.000, 
70, 0, -20.150, -30.642,  0.000, 
70, 0, -13.996, -49.881,  0.000, 
70, 0, -11.143, -40.193,  0.000, 

71, 0, -16.614, -34.684,  0.000, 
71, 0, -19.507, -30.010,  0.000, 
71, 0, -16.953, -34.420,  0.000, 
71, 0, -20.151, -30.701,  0.000, 
71, 0, -13.807, -49.910,  0.000, 
71, 0, -20.417, -33.991,  0.000, 
71, 0, -10.948, -32.333,  0.000, 

72, 0, -16.798, -35.607,  0.000, 
72, 0, -20.135, -30.737,  0.000, 
72, 0, -13.859, -49.889,  0.000, 
72, 0, -20.275, -34.293,  0.000, 
72, 0, -10.944, -32.325,  0.000, 
72, 0, -17.212, -35.361,  0.000, 

73, 0, -20.150, -30.806,  0.000, 
73, 0, -20.354, -34.119,  0.000, 
73, 0, -17.568, -36.276,  0.000, 
73, 0, -10.947, -32.352,  0.000, 
73, 0, -11.086, -40.226,  0.000, 

74, 0, -20.283, -31.224,  0.000, 
74, 0, -20.265, -34.366,  0.000, 
74, 0, -10.923, -32.340,  0.000, 
74, 0, -11.080, -40.250,  0.000, 
74, 0, -17.215, -37.182,  0.000, 
74, 0, -19.910, -36.027,  0.000, 
74, 0, -20.419, -38.428,  0.000, 

75, 0, -20.510, -31.605,  0.000, 
75, 0, -20.244, -34.431,  0.000, 
75, 0, -19.884, -36.075,  0.000, 
75, 0, -20.291, -38.542,  0.000, 
75, 0, -13.572, -49.947,  0.000, 

76, 0, -23.197, -32.454,  0.000, 
76, 0, -20.256, -34.454,  0.000, 
76, 0, -19.901, -36.041,  0.000, 
76, 0, -20.378, -38.492,  0.000, 
76, 0, -17.492, -38.593,  0.000, 
76, 0, -10.960, -32.414,  0.000, 

77, 0, -20.223, -34.608,  0.000, 
77, 0, -19.914, -36.022,  0.000, 
77, 0, -20.288, -38.582,  0.000, 
77, 0, -17.627, -39.271,  0.000, 
77, 0, -11.017, -40.247,  0.000, 
77, 0, -17.185, -39.542,  0.000, 
77, 0, -10.943, -32.469,  0.000, 

78, 0, -20.209, -34.659,  0.000, 
78, 0, -19.844, -36.190,  0.000, 
78, 0, -20.353, -38.506,  0.000, 
78, 0, -10.983, -40.250,  0.000, 

79, 0, -20.221, -34.648,  0.000, 
79, 0, -20.277, -38.568,  0.000, 
79, 0, -11.035, -40.274,  0.000, 
79, 0, -11.051, -36.675,  0.000, 
79, 0, -11.759, -46.124,  0.000, 

80, 0, -20.215, -34.678,  0.000, 
80, 0, -20.075, -38.930,  0.000, 
80, 0, -11.019, -40.266,  0.000, 
80, 0, -11.497, -46.089,  0.000, 
80, 0, -19.820, -36.232,  0.000, 
80, 0, -20.169, -35.196,  0.000, 
80, 0, -11.053, -36.677,  0.000, 

81, 0, -20.177, -34.815,  0.000, 
81, 0, -20.138, -38.844,  0.000, 
81, 0, -10.521, -45.568,  0.000, 
81, 0, -11.620, -46.173,  0.000, 
81, 0, -19.823, -36.240,  0.000, 
81, 0, -11.036, -36.747,  0.000, 

82, 0, -20.141, -34.944,  0.000, 
82, 0, -20.117, -38.872,  0.000, 
82, 0, -11.410, -46.075,  0.000, 
82, 0, -19.784, -36.332,  0.000, 
82, 0, -10.426, -45.461,  0.000, 

83, 0, -20.167, -35.034,  0.000, 
83, 0, -20.143, -38.782,  0.000, 
83, 0, -11.697, -46.132,  0.000, 
83, 0, -19.807, -36.268,  0.000, 
83, 0, -10.875, -40.278,  0.000, 
83, 0, -22.549, -47.815,  0.000, 

84, 0, -20.127, -35.077,  0.000, 
84, 0, -20.214, -38.738,  0.000, 
84, 0, -11.590, -46.149,  0.000, 
84, 0, -19.814, -36.267,  0.000, 
84, 0, -22.615, -47.698,  0.000, 
84, 0, -6.740, -43.372,  0.000, 
84, 0, -16.750, -49.173,  0.000, 

85, 0, -19.803, -36.363,  0.000, 
85, 0, -20.221, -38.691,  0.000, 
85, 0, -11.631, -46.212,  0.000, 
85, 0, -22.518, -47.804,  0.000, 
85, 0, -6.865, -43.513,  0.000, 
85, 0, -7.561, -39.187,  0.000, 
85, 0, -10.957, -40.351,  0.000, 
85, 0, -10.857, -45.643,  0.000, 
85, 0, -11.053, -40.411,  0.000, 
85, 0, -20.142, -34.949,  0.000, 

86, 0, -20.223, -38.724,  0.000, 
86, 0, -7.065, -43.673,  0.000, 
86, 0, -11.028, -40.386,  0.000, 
86, 0, -10.722, -45.609,  0.000, 
86, 0, -20.204, -35.310,  0.000, 
86, 0, -22.860, -47.766,  0.000, 
86, 0, -9.785, -45.783,  0.000, 
86, 0, -19.820, -36.238,  0.000, 

87, 0, -20.245, -38.617,  0.000, 
87, 0, -6.972, -43.587,  0.000, 
87, 0, -11.037, -40.356,  0.000, 
87, 0, -10.765, -45.605,  0.000, 
87, 0, -19.790, -36.251,  0.000, 
87, 0, -22.772, -47.650,  0.000, 
87, 0, -11.816, -46.232,  0.000, 

88, 0, -20.239, -38.578,  0.000, 
88, 0, -11.151, -40.494,  0.000, 
88, 0, -10.927, -45.697,  0.000, 
88, 0, -19.822, -36.267,  0.000, 
88, 0, -11.862, -46.289,  0.000, 
88, 0, -7.400, -39.505,  0.000, 

89, 0, -20.219, -38.927,  0.000, 
89, 0, -11.114, -40.439,  0.000, 
89, 0, -10.754, -45.642,  0.000, 
89, 0, -20.299, -43.068,  0.000, 
89, 0, -21.199, -36.638,  0.000, 
89, 0, -15.776, -41.062,  0.000, 
89, 0, -22.711, -47.705,  0.000, 

90, 0, -20.247, -38.785,  0.000, 
90, 0, -11.118, -40.503,  0.000, 
90, 0, -10.685, -45.650,  0.000, 
90, 0, -20.270, -43.143,  0.000, 
90, 0, -12.004, -46.284,  0.000, 
90, 0, -7.511, -39.230,  0.000, 
90, 0, -9.643, -45.817,  0.000, 
90, 0, -6.901, -43.602,  0.000, 
90, 0, -23.333, -37.441,  0.000, 

91, 0, -20.188, -39.237,  0.000, 
91, 0, -10.631, -45.661,  0.000, 
91, 0, -20.125, -43.353,  0.000, 
91, 0, -11.722, -46.250,  0.000, 
91, 0, -7.079, -39.899,  0.000, 
91, 0, -11.084, -40.515,  0.000, 
91, 0, -15.657, -41.180,  0.000, 
91, 0, -18.033, -53.539,  0.000, 
91, 0, -9.557, -45.738,  0.000, 
91, 0, -23.337, -42.296,  0.000, 
91, 0, -7.506, -39.223,  0.000, 

92, 0, -20.201, -39.120,  0.000, 
92, 0, -7.042, -39.860,  0.000, 
92, 0, -23.104, -52.965,  0.000, 
92, 0, -11.031, -40.381,  0.000, 
92, 0, -7.072, -43.729,  0.000, 

93, 0, -20.183, -39.406,  0.000, 
93, 0, -11.042, -40.385,  0.000, 
93, 0, -18.284, -53.415,  0.000, 
93, 0, -15.720, -41.137,  0.000, 
93, 0, -22.303, -53.467,  0.000, 
93, 0, -7.230, -39.582,  0.000, 

94, 0, -20.166, -39.778,  0.000, 
94, 0, -21.413, -55.484,  0.000, 
94, 0, -15.568, -41.277,  0.000, 
94, 0, -10.980, -40.319,  0.000, 
94, 0, -11.822, -48.829,  0.000, 
94, 0, -6.898, -43.819,  0.000, 
94, 0, -22.263, -53.475,  0.000, 
94, 0, -6.484, -42.992,  0.000, 
94, 0, -17.231, -53.822,  0.000, 
94, 0, -23.116, -42.419,  0.000, 
94, 0, -12.778, -50.083,  0.000, 
94, 0, -6.941, -39.658,  0.000, 

95, 0, -20.208, -39.465,  0.000, 
95, 0, -15.629, -41.243,  0.000, 
95, 0, -11.045, -40.501,  0.000, 
95, 0, -11.980, -46.325,  0.000, 
95, 0, -23.236, -52.940,  0.000, 
95, 0, -6.940, -43.579,  0.000, 
95, 0, -10.688, -45.747,  0.000, 
95, 0, -22.603, -47.896,  0.000, 
95, 0, -20.229, -39.523,  0.000, 

96, 0, -20.208, -39.278,  0.000, 
