count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
14, 0,  1.812, -6.015,  0.000, 
14, 0,  8.440,  5.315,  0.000, 
14, 0,  3.602,  4.659,  0.000, 
14, 0,  3.227,  4.855,  0.000, 
14, 0,  1.055, -4.782,  0.000, 

15, 0,  5.244, -3.968,  0.000, 
15, 0,  1.908, -6.013,  0.000, 
15, 0,  8.376,  5.358,  0.000, 
15, 0,  3.996,  4.623,  0.000, 
15, 0,  3.514,  4.666,  0.000, 
15, 0,  4.604,  4.588,  0.000, 
15, 0, 10.099, -2.645,  0.000, 
15, 0, 41.486,  4.331,  0.000, 

16, 0,  5.296, -3.934,  0.000, 
16, 0,  2.230, -5.995,  0.000, 
16, 0,  8.353,  5.433,  0.000, 
16, 0,  4.449,  4.665,  0.000, 
16, 0,  3.867,  4.676,  0.000, 
16, 0,  5.098,  4.763,  0.000, 
16, 0, 10.129, -2.542,  0.000, 
16, 0,  9.071,  4.870,  0.000, 
16, 0,  2.986,  5.253,  0.000, 
16, 0,  3.389,  4.718,  0.000, 
16, 0, 16.820,  3.671,  0.000, 

17, 0,  5.324, -3.862,  0.000, 
17, 0,  2.785, -5.994,  0.000, 
17, 0,  4.487,  4.671,  0.000, 
17, 0,  3.356,  4.693,  0.000, 
17, 0,  3.875,  4.669,  0.000, 
17, 0, 17.430,  4.008,  0.000, 
17, 0,  8.975,  4.990,  0.000, 
17, 0, 41.756,  4.294,  0.000, 

18, 0,  5.330, -3.853,  0.000, 
18, 0,  3.294, -5.999,  0.000, 
18, 0,  4.830,  4.588,  0.000, 
18, 0,  3.864,  4.627,  0.000, 
18, 0,  4.444,  4.709,  0.000, 
18, 0,  9.116,  4.835,  0.000, 
18, 0,  2.904,  5.590,  0.000, 
18, 0,  8.391,  5.353,  0.000, 
18, 0,  3.348,  4.685,  0.000, 
18, 0, 13.140, -2.537,  0.000, 
18, 0,  8.586,  8.324,  0.000, 
18, 0, 10.123, -2.538,  0.000, 

19, 0,  5.340, -3.884,  0.000, 
19, 0,  3.671, -5.995,  0.000, 
19, 0,  4.780,  4.600,  0.000, 
19, 0,  3.826,  4.632,  0.000, 
19, 0,  8.974,  5.028,  0.000, 
19, 0,  3.325,  4.680,  0.000, 
19, 0,  8.383,  5.489,  0.000, 
19, 0,  6.350,  6.937,  0.000, 

20, 0,  5.316, -3.896,  0.000, 
20, 0,  4.260, -5.976,  0.000, 
20, 0,  4.705,  4.612,  0.000, 
20, 0,  4.041,  4.679,  0.000, 
20, 0,  9.041,  4.939,  0.000, 
20, 0,  3.655,  4.569,  0.000, 
20, 0,  8.340,  5.461,  0.000, 
20, 0, 10.183, -2.416,  0.000, 

21, 0,  5.270, -3.830,  0.000, 
21, 0,  4.842,  4.592,  0.000, 
21, 0,  3.980,  4.608,  0.000, 
21, 0,  9.096,  4.876,  0.000, 
21, 0,  8.353,  5.428,  0.000, 
21, 0, 10.154, -2.426,  0.000, 
21, 0,  4.444, -5.981,  0.000, 
21, 0, 19.885,  3.870,  0.000, 

22, 0,  5.672, -3.763,  0.000, 
22, 0,  4.676,  4.592,  0.000, 
22, 0,  9.036,  4.974,  0.000, 
22, 0,  8.573,  5.360,  0.000, 
22, 0, 10.152, -2.424,  0.000, 
22, 0,  9.250,  4.849,  0.000, 
22, 0, 21.944, -2.788,  0.000, 
22, 0, 19.383,  8.704,  0.000, 
22, 0,  6.232,  6.998,  0.000, 

23, 0,  5.732, -3.791,  0.000, 
23, 0,  5.040,  4.766,  0.000, 
23, 0,  9.019,  4.988,  0.000, 
23, 0, 10.198, -2.362,  0.000, 
23, 0, 21.944, -2.766,  0.000, 
23, 0,  4.680,  4.589,  0.000, 
23, 0, 18.670, -4.017,  0.000, 
23, 0,  5.419, -3.808,  0.000, 
23, 0,  8.324,  5.491,  0.000, 
23, 0,  8.037,  8.535,  0.000, 

24, 0,  5.967, -3.690,  0.000, 
24, 0,  4.992,  4.753,  0.000, 
24, 0,  9.032,  4.989,  0.000, 
24, 0, 10.242, -2.355,  0.000, 
24, 0, 22.050, -2.660,  0.000, 
24, 0,  8.783,  5.244,  0.000, 
24, 0, 21.672,  4.245,  0.000, 
24, 0,  9.228,  4.857,  0.000, 
24, 0, 10.213, -2.392,  0.000, 

25, 0,  5.972, -3.677,  0.000, 
25, 0,  5.333,  5.184,  0.000, 
25, 0,  9.016,  5.020,  0.000, 
25, 0, 10.212, -2.368,  0.000, 
25, 0,  9.355,  4.800,  0.000, 
25, 0, 10.208, -2.405,  0.000, 
25, 0,  8.857,  5.193,  0.000, 
25, 0,  8.034, -5.968,  0.000, 
25, 0, 18.475, -4.153,  0.000, 
25, 0,  5.432, -3.819,  0.000, 
25, 0, 20.939, -0.250,  0.000, 

26, 0,  5.887, -3.735,  0.000, 
26, 0,  5.682,  6.194,  0.000, 
26, 0,  9.224,  4.893,  0.000, 
26, 0, 10.171, -2.494,  0.000, 
26, 0,  7.883, -6.023,  0.000, 
26, 0, 18.268, -4.377,  0.000, 
26, 0, 22.847,  4.200,  0.000, 
26, 0, 21.569, -2.742,  0.000, 
26, 0,  8.866,  5.180,  0.000, 

27, 0,  6.114,  6.757,  0.000, 
27, 0,  9.219,  4.902,  0.000, 
27, 0, 10.128, -2.547,  0.000, 
27, 0,  7.919, -6.014,  0.000, 
27, 0, 18.423, -4.431,  0.000, 
27, 0, 23.581,  3.669,  0.000, 
27, 0, 20.505, -1.645,  0.000, 
27, 0,  9.514,  4.735,  0.000, 
27, 0, 13.688, -4.160,  0.000, 
27, 0,  8.616,  5.377,  0.000, 
27, 0, 21.571, -3.051,  0.000, 
27, 0, 20.510,  8.090,  0.000, 

28, 0,  9.272,  4.858,  0.000, 
28, 0, 10.163, -2.546,  0.000, 
28, 0,  7.929, -6.027,  0.000, 
28, 0, 18.209, -4.516,  0.000, 
28, 0, 21.851, -2.355,  0.000, 
28, 0,  9.446,  4.804,  0.000, 
28, 0, 19.990,  8.105,  0.000, 
28, 0, 13.589, -4.350,  0.000, 
28, 0,  6.500, -5.869,  0.000, 
28, 0, 10.165, -2.522,  0.000, 
28, 0, 20.945, -0.727,  0.000, 

29, 0,  9.339,  4.876,  0.000, 
29, 0, 10.280, -2.402,  0.000, 
29, 0,  8.158, -5.963,  0.000, 
29, 0, 18.375, -4.050,  0.000, 
29, 0, 22.383, -2.119,  0.000, 
29, 0, 20.092,  8.535,  0.000, 
29, 0,  7.164, -5.976,  0.000, 
29, 0,  9.080,  4.952,  0.000, 
29, 0,  7.016,  7.932,  0.000, 
29, 0, 20.893, -0.410,  0.000, 
29, 0, 24.814,  4.102,  0.000, 
29, 0, 23.434,  8.623,  0.000, 

30, 0,  9.811,  4.666,  0.000, 
30, 0, 10.223, -2.459,  0.000, 
30, 0,  8.066, -5.992,  0.000, 
30, 0, 13.144, -2.471,  0.000, 
30, 0, 21.901, -3.432,  0.000, 
30, 0, 25.683,  3.605,  0.000, 
30, 0,  9.375,  4.828,  0.000, 
30, 0,  6.951, -5.960,  0.000, 
30, 0, 13.564, -4.352,  0.000, 
30, 0,  9.324,  4.888,  0.000, 
30, 0,  8.936,  5.191,  0.000, 

31, 0,  9.825,  4.671,  0.000, 
31, 0, 13.609, -4.337,  0.000, 
31, 0,  7.934, -6.013,  0.000, 
31, 0, 13.169, -2.561,  0.000, 
31, 0, 21.903, -3.709,  0.000, 
31, 0, 26.295,  3.175,  0.000, 
31, 0, 10.155, -2.547,  0.000, 
31, 0, 29.180,  5.464,  0.000, 

32, 0,  9.985,  4.696,  0.000, 
32, 0, 13.670, -4.240,  0.000, 
32, 0,  8.404, -6.027,  0.000, 
32, 0, 13.100, -2.506,  0.000, 
32, 0, 21.600, -3.154,  0.000, 
32, 0, 10.234, -2.497,  0.000, 
32, 0, 18.521, -4.669,  0.000, 
32, 0,  8.852, -6.033,  0.000, 
32, 0,  9.464,  4.830,  0.000, 
32, 0,  9.113,  5.104,  0.000, 

33, 0, 10.480,  4.811,  0.000, 
33, 0, 13.820, -4.070,  0.000, 
33, 0,  9.049, -6.036,  0.000, 
33, 0, 13.214, -2.442,  0.000, 
33, 0, 21.945, -3.531,  0.000, 
33, 0, 10.233, -2.509,  0.000, 
33, 0,  9.901,  4.701,  0.000, 
33, 0,  9.482,  4.746,  0.000, 
33, 0,  9.457,  4.805,  0.000, 
33, 0, 27.421,  3.311,  0.000, 
33, 0, 29.069,  5.814,  0.000, 
33, 0, 29.112,  5.309,  0.000, 

34, 0,  9.843,  4.687,  0.000, 
34, 0, 13.160, -2.476,  0.000, 
34, 0,  9.303, -6.055,  0.000, 
34, 0, 21.950, -3.507,  0.000, 
34, 0, 10.246, -2.494,  0.000, 
34, 0, 29.000,  5.437,  0.000, 
34, 0, 13.038,  8.158,  0.000, 
34, 0, 13.719, -4.190,  0.000, 

35, 0,  9.869,  4.675,  0.000, 
35, 0, 13.166, -2.446,  0.000, 
35, 0,  9.717, -6.072,  0.000, 
35, 0, 10.219, -2.490,  0.000, 
35, 0, 29.186,  4.924,  0.000, 
35, 0, 13.079,  8.148,  0.000, 
35, 0, 23.354, -2.424,  0.000, 
35, 0, 13.674, -4.223,  0.000, 
35, 0, 28.764,  2.495,  0.000, 

36, 0, 10.089,  4.709,  0.000, 
36, 0, 13.053, -2.471,  0.000, 
36, 0, 10.253, -2.456,  0.000, 
36, 0, 12.975,  8.160,  0.000, 
36, 0, 23.382, -2.507,  0.000, 
36, 0, 13.648, -4.234,  0.000, 
36, 0, 21.986, -3.377,  0.000, 
36, 0, 29.087,  5.072,  0.000, 

37, 0, 10.525,  4.799,  0.000, 
37, 0, 10.663, -6.090,  0.000, 
37, 0, 21.908, -3.587,  0.000, 
37, 0, 10.321, -2.472,  0.000, 
37, 0, 13.730, -4.212,  0.000, 
37, 0, 10.311, -2.458,  0.000, 

38, 0, 10.886,  3.236,  0.000, 
38, 0, 10.649, -6.107,  0.000, 
38, 0, 21.927, -3.560,  0.000, 
38, 0, 13.061,  8.144,  0.000, 
38, 0, 29.174,  4.852,  0.000, 
38, 0, 23.493, -2.300,  0.000, 

39, 0, 11.270,  3.290,  0.000, 
39, 0, 11.213, -6.121,  0.000, 
39, 0, 21.908, -3.582,  0.000, 
39, 0, 11.631,  3.330,  0.000, 
39, 0, 13.073, -2.463,  0.000, 
39, 0, 31.358,  2.803,  0.000, 

40, 0, 11.724,  3.403,  0.000, 
40, 0, 11.793, -6.156,  0.000, 
40, 0, 21.871, -3.672,  0.000, 
40, 0, 13.197, -2.366,  0.000, 
40, 0, 32.172,  2.506,  0.000, 
40, 0, 12.070,  3.406,  0.000, 
40, 0, 23.347, -2.925,  0.000, 

41, 0, 12.338,  3.616,  0.000, 
41, 0, 11.986, -6.171,  0.000, 
41, 0, 13.259, -2.326,  0.000, 
41, 0, 32.692,  2.550,  0.000, 
41, 0, 13.773,  4.516,  0.000, 
41, 0, 21.253,  7.456,  0.000, 
41, 0, 12.717,  3.581,  0.000, 
41, 0, 29.105,  4.889,  0.000, 
41, 0, 21.192,  6.070,  0.000, 

42, 0, 13.101,  3.830,  0.000, 
42, 0, 12.431, -6.195,  0.000, 
42, 0, 13.346, -2.276,  0.000, 
42, 0, 33.258,  2.415,  0.000, 
42, 0, 13.546,  3.809,  0.000, 
42, 0, 29.158,  4.739,  0.000, 
42, 0, 21.132,  6.089,  0.000, 
42, 0, 20.475, -5.888,  0.000, 
42, 0, 21.959, -3.573,  0.000, 
42, 0, 23.774, -2.547,  0.000, 

43, 0, 13.618,  4.100,  0.000, 
43, 0, 13.357, -2.278,  0.000, 
43, 0, 33.848,  2.700,  0.000, 
43, 0, 13.934,  3.977,  0.000, 
43, 0, 29.246,  4.600,  0.000, 
43, 0, 21.217,  6.056,  0.000, 
43, 0, 23.792, -2.326,  0.000, 
43, 0, 14.500,  4.070,  0.000, 

44, 0, 13.423, -2.240,  0.000, 
44, 0, 29.320,  4.574,  0.000, 
44, 0, 14.556,  4.217,  0.000, 
44, 0, 21.347,  5.979,  0.000, 
44, 0, 34.748, -4.141,  0.000, 
44, 0, 13.437,  8.124,  0.000, 
44, 0, 20.513, -5.891,  0.000, 
44, 0, 14.940,  4.134,  0.000, 
44, 0, 21.966, -3.711,  0.000, 

45, 0, 13.471, -2.249,  0.000, 
45, 0, 29.267,  4.843,  0.000, 
45, 0, 15.464,  4.373,  0.000, 
45, 0, 21.387,  6.010,  0.000, 
45, 0, 23.526, -2.878,  0.000, 
45, 0, 13.711,  8.118,  0.000, 
45, 0, 20.653, -5.803,  0.000, 
45, 0, 22.034, -3.675,  0.000, 
45, 0, 15.504,  4.386,  0.000, 
45, 0, 14.802,  8.336,  0.000, 
45, 0, 20.441,  8.448,  0.000, 

46, 0, 29.331,  4.850,  0.000, 
46, 0, 16.062,  4.776,  0.000, 
46, 0, 22.108, -3.417,  0.000, 
46, 0, 14.472,  8.348,  0.000, 
46, 0, 20.721, -5.685,  0.000, 
46, 0, 21.355,  7.519,  0.000, 
46, 0, 35.747,  2.834,  0.000, 
46, 0, 16.546,  4.758,  0.000, 

47, 0, 29.062,  5.423,  0.000, 
47, 0, 16.692,  5.204,  0.000, 
47, 0, 22.299, -2.922,  0.000, 
47, 0, 15.203,  8.322,  0.000, 
47, 0, 21.064, -5.261,  0.000, 
47, 0, 21.237,  6.133,  0.000, 
47, 0, 36.467,  2.771,  0.000, 
47, 0, 17.273,  5.221,  0.000, 
47, 0, 14.516, -3.076,  0.000, 
47, 0, 13.487,  8.135,  0.000, 

48, 0, 30.467,  4.597,  0.000, 
48, 0, 17.838,  5.926,  0.000, 
48, 0, 22.324, -3.009,  0.000, 
48, 0, 20.456,  8.728,  0.000, 
48, 0, 14.495, -3.084,  0.000, 
48, 0, 21.169,  6.301,  0.000, 
48, 0, 16.878,  5.704,  0.000, 
48, 0, 29.168,  5.283,  0.000, 
48, 0, 28.988,  7.459,  0.000, 
48, 0, 14.919, -3.270,  0.000, 
48, 0, 15.272,  8.362,  0.000, 
48, 0, 37.099,  4.186,  0.000, 
48, 0, 34.979, -3.058,  0.000, 

49, 0, 29.144,  5.257,  0.000, 
49, 0, 17.916,  5.960,  0.000, 
49, 0, 22.241, -3.211,  0.000, 
49, 0, 14.732, -3.316,  0.000, 
49, 0, 21.186,  6.280,  0.000, 
49, 0, 15.027, -3.946,  0.000, 
49, 0, 15.985,  8.320,  0.000, 
49, 0, 35.042, -3.108,  0.000, 
49, 0, 20.838, -5.566,  0.000, 
49, 0, 22.180, -3.370,  0.000, 
49, 0, 25.292, -5.756,  0.000, 
49, 0, 17.069,  8.042,  0.000, 

50, 0, 29.223,  5.168,  0.000, 
50, 0, 18.586,  6.539,  0.000, 
50, 0, 22.250, -3.357,  0.000, 
50, 0, 15.093, -3.966,  0.000, 
50, 0, 35.031, -3.396,  0.000, 
50, 0, 20.845, -5.569,  0.000, 
50, 0, 25.270, -5.861,  0.000, 
50, 0, 21.448,  7.619,  0.000, 
50, 0, 38.667,  2.500,  0.000, 
50, 0, 15.901,  8.342,  0.000, 

51, 0, 29.284,  5.111,  0.000, 
51, 0, 18.682,  6.858,  0.000, 
51, 0, 22.258, -3.352,  0.000, 
51, 0, 34.964, -3.491,  0.000, 
51, 0, 20.941, -5.516,  0.000, 
51, 0, 17.290,  8.038,  0.000, 
51, 0, 17.221,  8.027,  0.000, 

52, 0, 29.324,  5.095,  0.000, 
52, 0, 19.090,  7.305,  0.000, 
52, 0, 22.242, -3.285,  0.000, 
52, 0, 34.966, -3.600,  0.000, 
52, 0, 20.892, -5.544,  0.000, 
52, 0, 21.389,  6.187,  0.000, 
52, 0, 39.934,  2.246,  0.000, 

53, 0, 29.304,  5.058,  0.000, 
53, 0, 19.496,  7.778,  0.000, 
53, 0, 22.214, -3.342,  0.000, 
53, 0, 34.967, -3.588,  0.000, 
53, 0, 20.897, -5.547,  0.000, 
53, 0, 21.298,  6.239,  0.000, 
53, 0, 40.455,  2.033,  0.000, 
53, 0, 14.256, -14.134,  0.000, 
53, 0, 17.604,  8.007,  0.000, 

54, 0, 29.367,  4.977,  0.000, 
54, 0, 19.302,  8.302,  0.000, 
54, 0, 22.152, -3.452,  0.000, 
54, 0, 35.197, -3.682,  0.000, 
54, 0, 20.831, -5.565,  0.000, 
54, 0, 21.480,  6.146,  0.000, 
54, 0, 41.073,  2.242,  0.000, 
54, 0, 26.003,  5.926,  0.000, 

55, 0, 29.544,  4.517,  0.000, 
55, 0, 18.883,  8.673,  0.000, 
55, 0, 22.140, -3.412,  0.000, 
55, 0, 35.064, -4.240,  0.000, 
55, 0, 20.692, -5.667,  0.000, 
55, 0, 21.696,  6.067,  0.000, 
55, 0, 29.678, -6.407,  0.000, 
55, 0, 41.770,  1.499,  0.000, 
55, 0, 20.173,  8.653,  0.000, 

56, 0, 29.252,  5.149,  0.000, 
56, 0, 22.154, -3.366,  0.000, 
56, 0, 35.143, -3.941,  0.000, 
56, 0, 20.956, -5.492,  0.000, 
56, 0, 21.289,  6.233,  0.000, 
56, 0, 29.878, -6.003,  0.000, 

57, 0, 29.196,  5.274,  0.000, 
57, 0, 22.291, -3.232,  0.000, 
57, 0, 35.293, -3.379,  0.000, 
57, 0, 21.033, -5.452,  0.000, 
57, 0, 21.216,  6.278,  0.000, 

58, 0, 29.495,  4.983,  0.000, 
58, 0, 22.322, -3.281,  0.000, 
58, 0, 35.183, -3.282,  0.000, 
58, 0, 20.996, -5.461,  0.000, 
58, 0, 21.489,  6.246,  0.000, 
58, 0, 30.012, -5.881,  0.000, 
58, 0, 22.325, -3.323,  0.000, 
58, 0, 18.463,  8.728,  0.000, 

59, 0, 29.343,  5.229,  0.000, 
59, 0, 22.389, -3.258,  0.000, 
59, 0, 35.380, -3.302,  0.000, 
59, 0, 21.127, -5.441,  0.000, 
59, 0, 30.034, -5.935,  0.000, 
59, 0, 21.366,  6.285,  0.000, 

60, 0, 29.347,  5.264,  0.000, 
60, 0, 22.494, -3.184,  0.000, 
60, 0, 35.416, -3.324,  0.000, 
60, 0, 21.125, -5.427,  0.000, 
60, 0, 21.440,  6.251,  0.000, 
60, 0, 25.988,  6.154,  0.000, 
60, 0, 20.466,  8.673,  0.000, 
60, 0, 18.886, 13.952,  0.000, 

61, 0, 29.291,  5.335,  0.000, 
61, 0, 22.532, -3.113,  0.000, 
61, 0, 35.437, -3.100,  0.000, 
61, 0, 21.207, -5.404,  0.000, 
61, 0, 26.088,  6.228,  0.000, 
61, 0, 21.273,  6.309,  0.000, 
61, 0, 19.531, 14.362,  0.000, 
61, 0, 30.126, -5.786,  0.000, 
61, 0, 23.932,  6.262,  0.000, 

62, 0, 29.229,  5.453,  0.000, 
62, 0, 22.512, -3.210,  0.000, 
62, 0, 35.488, -3.457,  0.000, 
62, 0, 21.310, -5.405,  0.000, 
62, 0, 26.155,  6.059,  0.000, 
62, 0, 24.127,  6.192,  0.000, 
62, 0, 20.570, -0.141,  0.000, 
62, 0, 29.687,  4.757,  0.000, 
62, 0, 24.182,  7.563,  0.000, 
62, 0, 21.300,  6.293,  0.000, 

63, 0, 29.805,  4.576,  0.000, 
63, 0, 22.942, -3.189,  0.000, 
63, 0, 35.552, -3.078,  0.000, 
63, 0, 21.281, -5.428,  0.000, 
63, 0, 26.159,  6.060,  0.000, 
63, 0, 21.421,  6.284,  0.000, 
63, 0, 25.648, -5.599,  0.000, 
63, 0, 22.473, -3.252,  0.000, 

64, 0, 29.420,  5.221,  0.000, 
64, 0, 22.939, -3.203,  0.000, 
64, 0, 35.451, -3.446,  0.000, 
64, 0, 21.156, -5.423,  0.000, 
64, 0, 22.075,  6.247,  0.000, 
64, 0, 25.584, -5.684,  0.000, 
64, 0, 22.432, -3.245,  0.000, 
64, 0, 22.055,  6.168,  0.000, 
64, 0, 30.074, -5.911,  0.000, 
64, 0, 22.767,  6.153,  0.000, 
64, 0, 22.958, -3.161,  0.000, 

65, 0, 29.441,  5.226,  0.000, 
65, 0, 22.928, -3.197,  0.000, 
65, 0, 35.407, -3.274,  0.000, 
65, 0, 21.677, -5.431,  0.000, 
65, 0, 22.385,  6.155,  0.000, 
65, 0, 25.648, -5.617,  0.000, 
65, 0, 22.436, -3.221,  0.000, 
65, 0, 30.083, -5.915,  0.000, 
65, 0, 22.094, -0.795,  0.000, 

66, 0, 29.690,  4.889,  0.000, 
66, 0, 23.003, -3.163,  0.000, 
66, 0, 35.412, -3.363,  0.000, 
66, 0, 21.952, -5.442,  0.000, 
66, 0, 22.717,  6.155,  0.000, 
66, 0, 25.632, -5.650,  0.000, 
66, 0, 30.091, -5.961,  0.000, 
66, 0, 22.465, -3.225,  0.000, 
66, 0, 25.392,  7.740,  0.000, 
66, 0, 23.660,  6.276,  0.000, 
66, 0, 22.089,  6.163,  0.000, 
66, 0, 26.272,  7.450,  0.000, 

67, 0, 29.478,  5.194,  0.000, 
67, 0, 35.412, -3.474,  0.000, 
67, 0, 22.481, -3.176,  0.000, 
67, 0, 25.572, -5.684,  0.000, 
67, 0, 30.032, -6.022,  0.000, 
67, 0, 23.027, -3.170,  0.000, 
67, 0, 25.430,  7.713,  0.000, 
67, 0, 22.646,  6.149,  0.000, 
67, 0, 23.044,  6.228,  0.000, 

68, 0, 29.870,  4.657,  0.000, 
68, 0, 35.468, -3.483,  0.000, 
68, 0, 23.094, -3.139,  0.000, 
68, 0, 25.597, -5.666,  0.000, 
68, 0, 23.082,  6.214,  0.000, 
68, 0, 22.557, -3.258,  0.000, 
68, 0, 22.942,  6.135,  0.000, 
68, 0, 26.354,  7.415,  0.000, 
68, 0, 29.522,  5.137,  0.000, 

69, 0, 29.918,  4.594,  0.000, 
69, 0, 35.422, -3.561,  0.000, 
69, 0, 25.535, -5.713,  0.000, 
69, 0, 23.959,  6.159,  0.000, 
69, 0, 23.062, -3.170,  0.000, 
69, 0, 23.311, -7.352,  0.000, 
69, 0, 30.032, -6.046,  0.000, 
69, 0, 25.601,  7.695,  0.000, 

70, 0, 29.874,  4.742,  0.000, 
70, 0, 36.081, -3.619,  0.000, 
70, 0, 25.616, -5.661,  0.000, 
70, 0, 24.313,  6.139,  0.000, 
70, 0, 23.781, -7.380,  0.000, 
70, 0, 30.079, -6.030,  0.000, 
70, 0, 23.317, -7.358,  0.000, 
70, 0, 23.943, -1.374,  0.000, 
70, 0, 37.052, -2.544,  0.000, 

71, 0, 29.914,  4.603,  0.000, 
71, 0, 25.704, -5.623,  0.000, 
71, 0, 24.774,  6.147,  0.000, 
71, 0, 30.102, -5.950,  0.000, 
71, 0, 37.055, -2.529,  0.000, 
71, 0, 26.215,  6.054,  0.000, 
71, 0, 25.771,  7.710,  0.000, 
71, 0, 33.899,  5.046,  0.000, 
71, 0, 23.405, -7.356,  0.000, 

72, 0, 29.816,  4.787,  0.000, 
72, 0, 25.602, -5.641,  0.000, 
72, 0, 24.811,  6.127,  0.000, 
72, 0, 30.086, -6.028,  0.000, 
72, 0, 35.675, -3.275,  0.000, 
72, 0, 25.703,  7.716,  0.000, 

73, 0, 30.054,  4.526,  0.000, 
73, 0, 25.664, -5.630,  0.000, 
73, 0, 25.240,  6.112,  0.000, 
73, 0, 30.158, -5.949,  0.000, 
73, 0, 35.473, -3.761,  0.000, 
73, 0, 36.966, -2.846,  0.000, 
73, 0, 29.601,  7.486,  0.000, 
73, 0, 25.605, -5.653,  0.000, 

74, 0, 30.070,  4.464,  0.000, 
74, 0, 25.668, -5.634,  0.000, 
74, 0, 25.541,  6.130,  0.000, 
74, 0, 37.635, -4.561,  0.000, 
74, 0, 29.604,  7.485,  0.000, 
74, 0, 33.967,  5.019,  0.000, 
74, 0, 36.097, -3.654,  0.000, 

75, 0, 30.470,  4.477,  0.000, 
75, 0, 25.864, -5.623,  0.000, 
75, 0, 26.568,  6.010,  0.000, 
75, 0, 37.697, -4.383,  0.000, 
75, 0, 29.875,  4.763,  0.000, 
75, 0, 33.965,  5.116,  0.000, 
75, 0, 30.247, -5.899,  0.000, 

76, 0, 30.877,  4.488,  0.000, 
76, 0, 26.113, -5.641,  0.000, 
76, 0, 36.275, -3.359,  0.000, 
76, 0, 30.020,  4.589,  0.000, 
76, 0, 34.026,  5.069,  0.000, 
76, 0, 30.317, -5.842,  0.000, 
76, 0, 26.216,  6.044,  0.000, 
76, 0, 29.702,  5.033,  0.000, 
76, 0, 38.699, -3.264,  0.000, 
76, 0, 26.089, -5.630,  0.000, 

77, 0, 30.542,  4.412,  0.000, 
77, 0, 26.482, -5.661,  0.000, 
77, 0, 29.976,  4.653,  0.000, 
