count, time, location_pos_x, location_pos_y, location_pos_z, location_roll, location_pitch, location_yaw, 
53, 0, -14.106, -126.644,  0.000,  0.000, -0.000,  1.536, 
54, 0, -14.092, -126.251,  0.000,  0.000, -0.000,  1.536, 
55, 0, -14.076, -125.859,  0.000,  0.000, -0.000,  1.528, 
56, 0, -14.057, -125.481,  0.000,  0.000, -0.000,  1.524, 
57, 0, -14.040, -125.084,  0.000,  0.000, -0.000,  1.528, 
58, 0, -14.024, -124.689,  0.000,  0.000, -0.000,  1.530, 
59, 0, -14.017, -124.294,  0.000,  0.000, -0.000,  1.557, 
60, 0, -14.015, -123.907,  0.000,  0.000, -0.000,  1.563, 
61, 0, -14.011, -123.511,  0.000,  0.000, -0.000,  1.555, 
62, 0, -14.000, -123.124,  0.000,  0.000, -0.000,  1.542, 
63, 0, -13.983, -122.728,  0.000,  0.000, -0.000,  1.528, 
64, 0, -13.963, -122.329,  0.000,  0.000, -0.000,  1.522, 
65, 0, -13.943, -121.931,  0.000,  0.000, -0.000,  1.521, 
66, 0, -13.930, -121.534,  0.000,  0.000, -0.000,  1.543, 
67, 0, -13.930, -121.139,  0.000,  0.000, -0.000,  1.572, 
68, 0, -13.927, -120.743,  0.000,  0.000, -0.000,  1.563, 
69, 0, -13.922, -120.341,  0.000,  0.000, -0.000,  1.556, 
70, 0, -13.914, -119.954,  0.000,  0.000, -0.000,  1.551, 
71, 0, -13.912, -119.559,  0.000,  0.000, -0.000,  1.566, 
72, 0, -13.919, -119.171,  0.000,  0.000, -0.000,  1.589, 
73, 0, -13.934, -118.776,  0.000,  0.000, -0.000,  1.610, 
74, 0, -13.965, -118.382,  0.000,  0.000, -0.000,  1.652, 
75, 0, -14.004, -117.997,  0.000,  0.000, -0.000,  1.671, 
76, 0, -14.045, -117.606,  0.000,  0.000, -0.000,  1.677, 
77, 0, -14.086, -117.216,  0.000,  0.000, -0.000,  1.676, 
78, 0, -14.128, -116.815,  0.000,  0.000, -0.000,  1.672, 
79, 0, -14.163, -116.437,  0.000,  0.000, -0.000,  1.665, 
80, 0, -14.201, -116.043,  0.000,  0.000, -0.000,  1.668, 
81, 0, -14.243, -115.651,  0.000,  0.000, -0.000,  1.680, 
82, 0, -14.295, -115.263,  0.000,  0.000, -0.000,  1.700, 
83, 0, -14.346, -114.871,  0.000,  0.000, -0.000,  1.699, 
84, 0, -14.392, -114.481,  0.000,  0.000, -0.000,  1.687, 
85, 0, -14.433, -114.097,  0.000,  0.000, -0.000,  1.678, 
86, 0, -14.474, -113.704,  0.000,  0.000, -0.000,  1.674, 
87, 0, -14.513, -113.313,  0.000,  0.000, -0.000,  1.672, 
88, 0, -14.551, -112.923,  0.000,  0.000, -0.000,  1.663, 
89, 0, -14.587, -112.532,  0.000,  0.000, -0.000,  1.668, 
90, 0, -14.638, -112.136,  0.000,  0.000, -0.000,  1.701, 
91, 0, -14.685, -111.761,  0.000,  0.000, -0.000,  1.692, 
92, 0, -14.729, -111.366,  0.000,  0.000, -0.000,  1.682, 
93, 0, -14.771, -110.975,  0.000,  0.000, -0.000,  1.674, 
94, 0, -14.803, -110.584,  0.000,  0.000, -0.000,  1.653, 
95, 0, -14.832, -110.186,  0.000,  0.000, -0.000,  1.647, 
96, 0, -14.858, -109.792,  0.000,  0.000, -0.000,  1.636, 
97, 0, -14.868, -109.405,  0.000,  0.000, -0.000,  1.590, 
98, 0, -14.854, -109.011,  0.000,  0.000, -0.000,  1.536, 
99, 0, -14.831, -108.615,  0.000,  0.000, -0.000,  1.509, 
100, 0, -14.802, -108.220,  0.000,  0.000, -0.000,  1.496, 
101, 0, -14.768, -107.824,  0.000,  0.000, -0.000,  1.489, 
102, 0, -14.739, -107.428,  0.000,  0.000, -0.000,  1.495, 
103, 0, -14.710, -107.036,  0.000,  0.000, -0.000,  1.503, 
104, 0, -14.694, -106.639,  0.000,  0.000, -0.000,  1.529, 
105, 0, -14.682, -106.243,  0.000,  0.000, -0.000,  1.545, 
106, 0, -14.677, -105.847,  0.000,  0.000, -0.000,  1.557, 
107, 0, -14.677, -105.451,  0.000,  0.000, -0.000,  1.568, 
108, 0, -14.678, -105.055,  0.000,  0.000, -0.000,  1.573, 
109, 0, -14.681, -104.667,  0.000,  0.000, -0.000,  1.579, 
110, 0, -14.686, -104.270,  0.000,  0.000, -0.000,  1.585, 
111, 0, -14.693, -103.872,  0.000,  0.000, -0.000,  1.586, 
112, 0, -14.701, -103.477,  0.000,  0.000, -0.000,  1.591, 
113, 0, -14.711, -103.082,  0.000,  0.000, -0.000,  1.596, 
114, 0, -14.726, -102.685,  0.000,  0.000, -0.000,  1.610, 
115, 0, -14.745, -102.289,  0.000,  0.000, -0.000,  1.614, 
116, 0, -14.760, -101.900,  0.000,  0.000, -0.000,  1.608, 
117, 0, -14.767, -101.503,  0.000,  0.000, -0.000,  1.586, 
118, 0, -14.768, -101.105,  0.000,  0.000, -0.000,  1.574, 
119, 0, -14.771, -100.711,  0.000,  0.000, -0.000,  1.586, 
120, 0, -14.781, -100.316,  0.000,  0.000, -0.000,  1.589, 
121, 0, -14.785, -99.917,  0.000,  0.000, -0.000,  1.584, 
122, 0, -14.789, -99.529,  0.000,  0.000, -0.000,  1.578, 
123, 0, -14.791, -99.132,  0.000,  0.000, -0.000,  1.578, 
124, 0, -14.792, -98.735,  0.000,  0.000, -0.000,  1.574, 
125, 0, -14.797, -98.340,  0.000,  0.000, -0.000,  1.588, 
126, 0, -14.811, -97.945,  0.000,  0.000, -0.000,  1.604, 
127, 0, -14.825, -97.549,  0.000,  0.000, -0.000,  1.603, 
128, 0, -14.832, -97.153,  0.000,  0.000, -0.000,  1.588, 
129, 0, -14.833, -96.756,  0.000,  0.000, -0.000,  1.571, 
130, 0, -14.827, -96.361,  0.000,  0.000, -0.000,  1.555, 
131, 0, -14.817, -95.965,  0.000,  0.000, -0.000,  1.542, 
132, 0, -14.798, -95.570,  0.000,  0.000, -0.000,  1.524, 
133, 0, -14.773, -95.174,  0.000,  0.000, -0.000,  1.507, 
134, 0, -14.737, -94.784,  0.000,  0.000, -0.000,  1.471, 
135, 0, -14.650, -94.399,  0.000,  0.000, -0.000,  1.330, 
136, 0, -14.523, -94.042,  0.000,  0.000, -0.000,  1.226, 
137, 0, -14.373, -93.673,  0.000,  0.000, -0.000,  1.193, 
138, 0, -14.227, -93.305,  0.000,  0.000, -0.000,  1.193, 
139, 0, -14.081, -92.944,  0.000,  0.000, -0.000,  1.185, 
140, 0, -13.933, -92.583,  0.000,  0.000, -0.000,  1.184, 
141, 0, -13.798, -92.219,  0.000,  0.000, -0.000,  1.216, 
142, 0, -13.673, -91.851,  0.000,  0.000, -0.000,  1.248, 
143, 0, -13.572, -91.489,  0.000,  0.000, -0.000,  1.300, 
144, 0, -13.523, -91.090,  0.000,  0.000, -0.000,  1.461, 
145, 0, -13.495, -90.752,  0.000,  0.000, -0.000,  1.484, 
146, 0, -13.458, -90.356,  0.000,  0.000, -0.000,  1.478, 
147, 0, -13.418, -89.963,  0.000,  0.000, -0.000,  1.472, 
148, 0, -13.372, -89.571,  0.000,  0.000, -0.000,  1.456, 
149, 0, -13.322, -89.180,  0.000,  0.000, -0.000,  1.440, 
150, 0, -13.280, -88.787,  0.000,  0.000, -0.000,  1.470, 
151, 0, -13.246, -88.394,  0.000,  0.000, -0.000,  1.480, 
152, 0, -13.209, -88.011,  0.000,  0.000, -0.000,  1.485, 
153, 0, -13.188, -87.651,  0.000,  0.000, -0.000,  1.504, 
154, 0, -13.184, -87.362,  0.000,  0.000, -0.000,  1.554, 
155, 0, -13.184, -86.970,  0.000,  0.000, -0.000,  1.560, 
156, 0, -13.182, -86.573,  0.000,  0.000, -0.000,  1.570, 
157, 0, -13.172, -86.168,  0.000,  0.000, -0.000,  1.549, 
158, 0, -13.160, -85.779,  0.000,  0.000, -0.000,  1.536, 
159, 0, -13.144, -85.384,  0.000,  0.000, -0.000,  1.529, 
160, 0, -13.121, -84.991,  0.000,  0.000, -0.000,  1.509, 
161, 0, -13.082, -84.595,  0.000,  0.000, -0.000,  1.478, 
162, 0, -13.027, -84.203,  0.000,  0.000, -0.000,  1.420, 
163, 0, -12.964, -83.897,  0.000,  0.000, -0.000,  1.372, 
164, 0, -12.944, -83.865,  0.000,  0.000, -0.000,  1.295, 
165, 0, -12.939, -83.863,  0.000,  0.000, -0.000,  1.275, 
166, 0, -12.935, -83.849,  0.000,  0.000, -0.000,  1.274, 
167, 0, -12.909, -83.766,  0.000,  0.000, -0.000,  1.270, 
168, 0, -12.886, -83.697,  0.000,  0.000, -0.000,  1.269, 
169, 0, -12.883, -83.692,  0.000,  0.000, -0.000,  1.262, 
170, 0, -12.880, -83.680,  0.000,  0.000, -0.000,  1.264, 
171, 0, -12.878, -83.674,  0.000,  0.000, -0.000,  1.261, 
172, 0, -12.872, -83.647,  0.000,  0.000, -0.000,  1.276, 
173, 0, -12.852, -83.561,  0.000,  0.000, -0.000,  1.302, 
174, 0, -12.843, -83.428,  0.000,  0.000, -0.000,  1.419, 
175, 0, -12.833, -83.280,  0.000,  0.000, -0.000,  1.467, 
176, 0, -12.828, -83.103,  0.000,  0.000, -0.000,  1.520, 
177, 0, -12.840, -82.850,  0.000,  0.000, -0.000,  1.600, 
178, 0, -12.869, -82.519,  0.000,  0.000, -0.000,  1.652, 
179, 0, -12.907, -82.184,  0.000,  0.000, -0.000,  1.685, 
180, 0, -12.964, -81.833,  0.000,  0.000, -0.000,  1.738, 
181, 0, -13.055, -81.451,  0.000,  0.000, -0.000,  1.809, 
182, 0, -13.133, -81.067,  0.000,  0.000, -0.000,  1.766, 
183, 0, -13.198, -80.694,  0.000,  0.000, -0.000,  1.747, 
184, 0, -13.254, -80.339,  0.000,  0.000, -0.000,  1.722, 
185, 0, -13.295, -79.952,  0.000,  0.000, -0.000,  1.686, 
186, 0, -13.341, -79.557,  0.000,  0.000, -0.000,  1.686, 
187, 0, -13.389, -79.180,  0.000,  0.000, -0.000,  1.699, 
188, 0, -13.450, -78.788,  0.000,  0.000, -0.000,  1.731, 
189, 0, -13.519, -78.399,  0.000,  0.000, -0.000,  1.744, 
190, 0, -13.587, -78.016,  0.000,  0.000, -0.000,  1.748, 
191, 0, -13.653, -77.638,  0.000,  0.000, -0.000,  1.742, 
192, 0, -13.698, -77.273,  0.000,  0.000, -0.000,  1.691, 
193, 0, -13.673, -76.903,  0.000,  0.000, -0.000,  1.491, 
194, 0, -13.600, -76.515,  0.000,  0.000, -0.000,  1.391, 
195, 0, -13.494, -76.136,  0.000,  0.000, -0.000,  1.282, 
196, 0, -13.340, -75.775,  0.000,  0.000, -0.000,  1.154, 
197, 0, -13.169, -75.505,  0.000,  0.000, -0.000,  1.007, 
198, 0, -12.989, -75.279,  0.000,  0.000, -0.000,  0.911, 
199, 0, -12.794, -75.088,  0.000,  0.000, -0.000,  0.784, 
200, 0, -12.573, -74.905,  0.000,  0.000, -0.000,  0.703, 
201, 0, -12.332, -74.763,  0.000,  0.000, -0.000,  0.538, 
202, 0, -12.188, -74.698,  0.000,  0.000, -0.000,  0.495, 
203, 0, -12.113, -74.653,  0.000,  0.000, -0.000,  0.504, 
204, 0, -12.016, -74.587,  0.000,  0.000, -0.000,  0.561, 
205, 0, -11.912, -74.480,  0.000,  0.000, -0.000,  0.697, 
206, 0, -11.740, -74.328,  0.000,  0.000, -0.000,  0.715, 
207, 0, -11.528, -74.147,  0.000,  0.000, -0.000,  0.708, 
208, 0, -11.300, -73.950,  0.000,  0.000, -0.000,  0.715, 
209, 0, -11.076, -73.746,  0.000,  0.000, -0.000,  0.735, 
210, 0, -10.787, -73.493,  0.000,  0.000, -0.000,  0.710, 
211, 0, -10.483, -73.256,  0.000,  0.000, -0.000,  0.664, 
212, 0, -10.178, -73.046,  0.000,  0.000, -0.000,  0.588, 
213, 0, -9.833, -72.893,  0.000,  0.000, -0.000,  0.407, 
214, 0, -9.458, -72.782,  0.000,  0.000, -0.000,  0.296, 
215, 0, -9.079, -72.682,  0.000,  0.000, -0.000,  0.252, 
216, 0, -8.694, -72.599,  0.000,  0.000, -0.000,  0.217, 
217, 0, -8.313, -72.514,  0.000,  0.000, -0.000,  0.224, 
218, 0, -7.944, -72.409,  0.000,  0.000, -0.000,  0.277, 
219, 0, -7.572, -72.289,  0.000,  0.000, -0.000,  0.319, 
220, 0, -7.210, -72.140,  0.000,  0.000, -0.000,  0.402, 
221, 0, -6.867, -71.967,  0.000,  0.000, -0.000,  0.469, 
222, 0, -6.521, -71.781,  0.000,  0.000, -0.000,  0.486, 
223, 0, -6.170, -71.607,  0.000,  0.000, -0.000,  0.461, 
224, 0, -5.810, -71.452,  0.000,  0.000, -0.000,  0.403, 
225, 0, -5.445, -71.311,  0.000,  0.000, -0.000,  0.371, 
226, 0, -5.076, -71.178,  0.000,  0.000, -0.000,  0.339, 
227, 0, -4.708, -71.063,  0.000,  0.000, -0.000,  0.299, 
228, 0, -4.326, -70.961,  0.000,  0.000, -0.000,  0.254, 
229, 0, -3.938, -70.889,  0.000,  0.000, -0.000,  0.178, 
230, 0, -3.546, -70.854,  0.000,  0.000, -0.000,  0.074, 
231, 0, -3.129, -70.853,  0.000,  0.000,  0.000, -0.011, 
232, 0, -2.760, -70.865,  0.000,  0.000,  0.000, -0.023, 
233, 0, -2.365, -70.865,  0.000,  0.000, -0.000,  0.005, 
234, 0, -1.970, -70.851,  0.000,  0.000, -0.000,  0.031, 
235, 0, -1.570, -70.847,  0.000,  0.000, -0.000,  0.008, 
236, 0, -1.171, -70.844,  0.000,  0.000, -0.000,  0.007, 
237, 0, -0.773, -70.842,  0.000,  0.000, -0.000,  0.006, 
238, 0, -0.384, -70.830,  0.000,  0.000, -0.000,  0.034, 
239, 0,  0.023, -70.809,  0.000,  0.000, -0.000,  0.052, 
240, 0,  0.410, -70.780,  0.000,  0.000, -0.000,  0.075, 
241, 0,  0.809, -70.750,  0.000,  0.000, -0.000,  0.075, 
242, 0,  1.208, -70.719,  0.000,  0.000, -0.000,  0.077, 
243, 0,  1.608, -70.679,  0.000,  0.000, -0.000,  0.106, 
244, 0,  1.997, -70.619,  0.000,  0.000, -0.000,  0.156, 
245, 0,  2.308, -70.554,  0.000,  0.000, -0.000,  0.211, 
246, 0,  2.624, -70.397,  0.000,  0.000, -0.000,  0.462, 
247, 0,  2.936, -70.185,  0.000,  0.000, -0.000,  0.585, 
248, 0,  3.212, -69.951,  0.000,  0.000, -0.000,  0.717, 
249, 0,  3.423, -69.663,  0.000,  0.000, -0.000,  0.941, 
250, 0,  3.547, -69.388,  0.000,  0.000, -0.000,  1.130, 
251, 0,  3.608, -69.112,  0.000,  0.000, -0.000,  1.335, 
252, 0,  3.600, -68.809,  0.000,  0.000, -0.000,  1.585, 
253, 0,  3.505, -68.535,  0.000,  0.000, -0.000,  1.870, 
254, 0,  3.322, -68.271,  0.000,  0.000, -0.000,  2.163, 
255, 0,  3.084, -68.054,  0.000,  0.000, -0.000,  2.405, 
256, 0,  2.766, -67.900,  0.000,  0.000, -0.000,  2.677, 
257, 0,  2.411, -67.809,  0.000,  0.000, -0.000,  2.898, 
258, 0,  2.011, -67.759,  0.000,  0.000, -0.000,  3.002, 
259, 0,  1.646, -67.722,  0.000,  0.000, -0.000,  3.050, 
260, 0,  1.247, -67.722,  0.000,  0.000,  0.000, -3.140, 
261, 0,  0.857, -67.725,  0.000,  0.000,  0.000, -3.135, 
262, 0,  0.476, -67.737,  0.000,  0.000,  0.000, -3.103, 
263, 0,  0.092, -67.758,  0.000,  0.000,  0.000, -3.094, 
264, 0, -0.294, -67.765,  0.000,  0.000,  0.000, -3.129, 
265, 0, -0.595, -67.749,  0.000,  0.000, -0.000,  3.105, 
266, 0, -0.835, -67.667,  0.000,  0.000, -0.000,  2.850, 
267, 0, -1.064, -67.522,  0.000,  0.000, -0.000,  2.613, 
268, 0, -1.281, -67.321,  0.000,  0.000, -0.000,  2.410, 
269, 0, -1.461, -67.061,  0.000,  0.000, -0.000,  2.186, 
270, 0, -1.573, -66.764,  0.000,  0.000, -0.000,  1.935, 
271, 0, -1.599, -66.451,  0.000,  0.000, -0.000,  1.668, 
272, 0, -1.542, -66.151,  0.000,  0.000, -0.000,  1.394, 
273, 0, -1.403, -65.921,  0.000,  0.000, -0.000,  1.070, 
274, 0, -1.167, -65.711,  0.000,  0.000, -0.000,  0.753, 
275, 0, -0.891, -65.573,  0.000,  0.000, -0.000,  0.475, 
276, 0, -0.589, -65.524,  0.000,  0.000, -0.000,  0.182, 
277, 0, -0.228, -65.563,  0.000,  0.000,  0.000, -0.113, 
278, 0,  0.140, -65.678,  0.000,  0.000,  0.000, -0.293, 
279, 0,  0.516, -65.777,  0.000,  0.000,  0.000, -0.246, 
280, 0,  0.888, -65.836,  0.000,  0.000,  0.000, -0.156, 
281, 0,  1.269, -65.890,  0.000,  0.000,  0.000, -0.147, 
282, 0,  1.665, -65.956,  0.000,  0.000,  0.000, -0.173, 
283, 0,  2.033, -66.031,  0.000,  0.000,  0.000, -0.203, 
284, 0,  2.417, -66.107,  0.000,  0.000,  0.000, -0.188, 
285, 0,  2.804, -66.166,  0.000,  0.000,  0.000, -0.147, 
286, 0,  3.186, -66.214,  0.000,  0.000,  0.000, -0.126, 
287, 0,  3.560, -66.254,  0.000,  0.000,  0.000, -0.106, 
288, 0,  3.955, -66.297,  0.000,  0.000,  0.000, -0.113, 
289, 0,  4.342, -66.350,  0.000,  0.000,  0.000, -0.139, 
290, 0,  4.691, -66.404,  0.000,  0.000,  0.000, -0.154, 
291, 0,  5.024, -66.468,  0.000,  0.000,  0.000, -0.193, 
292, 0,  5.331, -66.541,  0.000,  0.000,  0.000, -0.231, 
293, 0,  5.603, -66.643,  0.000,  0.000,  0.000, -0.365, 
294, 0,  5.936, -66.863,  0.000,  0.000,  0.000, -0.587, 
295, 0,  6.254, -67.098,  0.000,  0.000,  0.000, -0.624, 
296, 0,  6.569, -67.330,  0.000,  0.000,  0.000, -0.632, 
297, 0,  6.875, -67.534,  0.000,  0.000,  0.000, -0.588, 
298, 0,  7.197, -67.736,  0.000,  0.000,  0.000, -0.560, 
299, 0,  7.513, -67.921,  0.000,  0.000,  0.000, -0.518, 
300, 0,  7.880, -68.065,  0.000,  0.000,  0.000, -0.370, 
301, 0,  8.235, -68.186,  0.000,  0.000,  0.000, -0.327, 
302, 0,  8.603, -68.290,  0.000,  0.000,  0.000, -0.271, 
303, 0,  8.986, -68.368,  0.000,  0.000,  0.000, -0.184, 
304, 0,  9.376, -68.406,  0.000,  0.000,  0.000, -0.094, 
305, 0,  9.768, -68.440,  0.000,  0.000,  0.000, -0.089, 
306, 0, 10.131, -68.471,  0.000,  0.000,  0.000, -0.084, 
307, 0, 10.497, -68.502,  0.000,  0.000,  0.000, -0.088, 
308, 0, 10.890, -68.544,  0.000,  0.000,  0.000, -0.107, 
309, 0, 11.288, -68.592,  0.000,  0.000,  0.000, -0.121, 
310, 0, 11.666, -68.642,  0.000,  0.000,  0.000, -0.127, 
311, 0, 12.064, -68.697,  0.000,  0.000,  0.000, -0.131, 
312, 0, 12.461, -68.737,  0.000,  0.000,  0.000, -0.102, 
313, 0, 12.858, -68.770,  0.000,  0.000,  0.000, -0.080, 
314, 0, 13.256, -68.799,  0.000,  0.000,  0.000, -0.067, 
315, 0, 13.655, -68.821,  0.000,  0.000,  0.000, -0.054, 
316, 0, 14.050, -68.840,  0.000,  0.000,  0.000, -0.050, 
317, 0, 14.447, -68.852,  0.000,  0.000,  0.000, -0.031, 
318, 0, 14.841, -68.864,  0.000,  0.000,  0.000, -0.031, 
319, 0, 15.225, -68.874,  0.000,  0.000,  0.000, -0.023, 
320, 0, 15.627, -68.882,  0.000,  0.000,  0.000, -0.025, 
321, 0, 16.019, -68.898,  0.000,  0.000,  0.000, -0.040, 
322, 0, 16.414, -68.919,  0.000,  0.000,  0.000, -0.058, 
323, 0, 16.802, -68.951,  0.000,  0.000,  0.000, -0.074, 
324, 0, 17.198, -68.982,  0.000,  0.000,  0.000, -0.074, 
325, 0, 17.588, -69.002,  0.000,  0.000,  0.000, -0.050, 
326, 0, 17.991, -69.022,  0.000,  0.000,  0.000, -0.056, 
327, 0, 18.379, -69.059,  0.000,  0.000,  0.000, -0.089, 
328, 0, 18.772, -69.094,  0.000,  0.000,  0.000, -0.090, 
329, 0, 19.167, -69.137,  0.000,  0.000,  0.000, -0.106, 
330, 0, 19.552, -69.182,  0.000,  0.000,  0.000, -0.115, 
331, 0, 19.946, -69.219,  0.000,  0.000,  0.000, -0.088, 
332, 0, 20.341, -69.243,  0.000,  0.000,  0.000, -0.061, 
333, 0, 20.737, -69.269,  0.000,  0.000,  0.000, -0.066, 
334, 0, 21.131, -69.301,  0.000,  0.000,  0.000, -0.076, 
335, 0, 21.525, -69.343,  0.000,  0.000,  0.000, -0.104, 
336, 0, 21.919, -69.387,  0.000,  0.000,  0.000, -0.111, 
337, 0, 22.309, -69.436,  0.000,  0.000,  0.000, -0.126, 
338, 0, 22.697, -69.489,  0.000,  0.000,  0.000, -0.132, 
339, 0, 23.087, -69.538,  0.000,  0.000,  0.000, -0.121, 
340, 0, 23.480, -69.573,  0.000,  0.000,  0.000, -0.086, 
341, 0, 23.875, -69.599,  0.000,  0.000,  0.000, -0.063, 
342, 0, 24.261, -69.618,  0.000,  0.000,  0.000, -0.048, 
343, 0, 24.656, -69.636,  0.000,  0.000,  0.000, -0.046, 
344, 0, 25.055, -69.653,  0.000,  0.000,  0.000, -0.044, 
345, 0, 25.453, -69.680,  0.000,  0.000,  0.000, -0.064, 
346, 0, 25.851, -69.707,  0.000,  0.000,  0.000, -0.070, 
347, 0, 26.242, -69.737,  0.000,  0.000,  0.000, -0.081, 
348, 0, 26.628, -69.790,  0.000,  0.000,  0.000, -0.130, 
349, 0, 27.018, -69.844,  0.000,  0.000,  0.000, -0.134, 
350, 0, 27.409, -69.894,  0.000,  0.000,  0.000, -0.128, 
351, 0, 27.802, -69.939,  0.000,  0.000,  0.000, -0.114, 
352, 0, 28.195, -69.980,  0.000,  0.000,  0.000, -0.100, 
353, 0, 28.591, -70.011,  0.000,  0.000,  0.000, -0.076, 
354, 0, 28.990, -70.037,  0.000,  0.000,  0.000, -0.068, 
355, 0, 29.385, -70.070,  0.000,  0.000,  0.000, -0.089, 
356, 0, 29.784, -70.119,  0.000,  0.000,  0.000, -0.118, 
357, 0, 30.179, -70.164,  0.000,  0.000,  0.000, -0.115, 
358, 0, 30.572, -70.205,  0.000,  0.000,  0.000, -0.096, 
359, 0, 30.968, -70.238,  0.000,  0.000,  0.000, -0.084, 
360, 0, 31.362, -70.261,  0.000,  0.000,  0.000, -0.060, 
361, 0, 31.747, -70.275,  0.000,  0.000,  0.000, -0.031, 
362, 0, 32.150, -70.256,  0.000,  0.000, -0.000,  0.065, 
363, 0, 32.536, -70.205,  0.000,  0.000, -0.000,  0.132, 
364, 0, 32.938, -70.145,  0.000,  0.000, -0.000,  0.144, 
365, 0, 33.322, -70.090,  0.000,  0.000, -0.000,  0.145, 
366, 0, 33.714, -70.025,  0.000,  0.000, -0.000,  0.161, 
367, 0, 34.108, -69.963,  0.000,  0.000, -0.000,  0.158, 
368, 0, 34.494, -69.902,  0.000,  0.000, -0.000,  0.160, 
369, 0, 34.878, -69.837,  0.000,  0.000, -0.000,  0.160, 
370, 0, 35.263, -69.783,  0.000,  0.000, -0.000,  0.127, 
371, 0, 35.655, -69.777,  0.000,  0.000, -0.000,  0.015, 
372, 0, 36.047, -69.794,  0.000,  0.000,  0.000, -0.040, 
373, 0, 36.432, -69.826,  0.000,  0.000,  0.000, -0.083, 
374, 0, 36.827, -69.861,  0.000,  0.000,  0.000, -0.084, 
375, 0, 37.230, -69.895,  0.000,  0.000,  0.000, -0.083, 
