count, time, location_pos_x, location_pos_y, location_pos_z, location_roll, location_pitch, location_yaw, 
61, 0, 79.880, -18.177,  0.000,  0.000,  0.000, -2.173, 
62, 0, 79.875, -18.186,  0.000,  0.000,  0.000, -2.171, 
63, 0, 79.869, -18.195,  0.000,  0.000,  0.000, -2.172, 
64, 0, 79.862, -18.206,  0.000,  0.000,  0.000, -2.172, 
65, 0, 79.857, -18.214,  0.000,  0.000,  0.000, -2.172, 
66, 0, 79.850, -18.223,  0.000,  0.000,  0.000, -2.173, 
67, 0, 79.844, -18.232,  0.000,  0.000,  0.000, -2.173, 
68, 0, 79.839, -18.240,  0.000,  0.000,  0.000, -2.174, 
69, 0, 79.834, -18.247,  0.000,  0.000,  0.000, -2.175, 
70, 0, 79.829, -18.255,  0.000,  0.000,  0.000, -2.174, 
71, 0, 79.821, -18.264,  0.000,  0.000,  0.000, -2.174, 
72, 0, 79.817, -18.272,  0.000,  0.000,  0.000, -2.174, 
73, 0, 79.812, -18.279,  0.000,  0.000,  0.000, -2.175, 
74, 0, 79.808, -18.285,  0.000,  0.000,  0.000, -2.176, 
75, 0, 79.804, -18.291,  0.000,  0.000,  0.000, -2.176, 
76, 0, 79.799, -18.298,  0.000,  0.000,  0.000, -2.174, 
77, 0, 79.794, -18.306,  0.000,  0.000,  0.000, -2.173, 
78, 0, 79.789, -18.314,  0.000,  0.000,  0.000, -2.172, 
79, 0, 79.775, -18.335,  0.000,  0.000,  0.000, -2.170, 
80, 0, 79.728, -18.405,  0.000,  0.000,  0.000, -2.164, 
81, 0, 79.650, -18.529,  0.000,  0.000,  0.000, -2.148, 
82, 0, 79.575, -18.680,  0.000,  0.000,  0.000, -2.062, 
83, 0, 79.497, -18.913,  0.000,  0.000,  0.000, -1.933, 
84, 0, 79.409, -19.182,  0.000,  0.000,  0.000, -1.893, 
85, 0, 79.319, -19.481,  0.000,  0.000,  0.000, -1.866, 
86, 0, 79.212, -19.841,  0.000,  0.000,  0.000, -1.860, 
87, 0, 79.100, -20.218,  0.000,  0.000,  0.000, -1.862, 
88, 0, 78.990, -20.597,  0.000,  0.000,  0.000, -1.853, 
89, 0, 78.885, -20.974,  0.000,  0.000,  0.000, -1.842, 
90, 0, 78.785, -21.353,  0.000,  0.000,  0.000, -1.825, 
91, 0, 78.707, -21.739,  0.000,  0.000,  0.000, -1.767, 
92, 0, 78.631, -22.125,  0.000,  0.000,  0.000, -1.764, 
93, 0, 78.555, -22.510,  0.000,  0.000,  0.000, -1.770, 
94, 0, 78.467, -22.894,  0.000,  0.000,  0.000, -1.795, 
95, 0, 78.376, -23.278,  0.000,  0.000,  0.000, -1.798, 
96, 0, 78.296, -23.656,  0.000,  0.000,  0.000, -1.782, 
97, 0, 78.217, -24.041,  0.000,  0.000,  0.000, -1.772, 
98, 0, 78.147, -24.426,  0.000,  0.000,  0.000, -1.745, 
99, 0, 78.094, -24.816,  0.000,  0.000,  0.000, -1.702, 
100, 0, 78.050, -25.205,  0.000,  0.000,  0.000, -1.685, 
101, 0, 78.008, -25.595,  0.000,  0.000,  0.000, -1.676, 
102, 0, 77.968, -25.985,  0.000,  0.000,  0.000, -1.674, 
103, 0, 77.930, -26.375,  0.000,  0.000,  0.000, -1.667, 
104, 0, 77.898, -26.767,  0.000,  0.000,  0.000, -1.651, 
105, 0, 77.879, -27.157,  0.000,  0.000,  0.000, -1.610, 
106, 0, 77.871, -27.550,  0.000,  0.000,  0.000, -1.595, 
107, 0, 77.857, -27.942,  0.000,  0.000,  0.000, -1.604, 
108, 0, 77.844, -28.334,  0.000,  0.000,  0.000, -1.605, 
109, 0, 77.831, -28.727,  0.000,  0.000,  0.000, -1.603, 
110, 0, 77.822, -29.119,  0.000,  0.000,  0.000, -1.593, 
111, 0, 77.820, -29.510,  0.000,  0.000,  0.000, -1.570, 
112, 0, 77.836, -29.902,  0.000,  0.000,  0.000, -1.524, 
113, 0, 77.860, -30.286,  0.000,  0.000,  0.000, -1.510, 
114, 0, 77.887, -30.686,  0.000,  0.000,  0.000, -1.504, 
115, 0, 77.912, -31.078,  0.000,  0.000,  0.000, -1.509, 
116, 0, 77.918, -31.471,  0.000,  0.000,  0.000, -1.556, 
117, 0, 77.919, -31.864,  0.000,  0.000,  0.000, -1.569, 
118, 0, 77.913, -32.248,  0.000,  0.000,  0.000, -1.593, 
119, 0, 77.893, -32.638,  0.000,  0.000,  0.000, -1.622, 
120, 0, 77.847, -33.026,  0.000,  0.000,  0.000, -1.690, 
121, 0, 77.783, -33.412,  0.000,  0.000,  0.000, -1.736, 
122, 0, 77.707, -33.793,  0.000,  0.000,  0.000, -1.773, 
123, 0, 77.606, -34.172,  0.000,  0.000,  0.000, -1.834, 
124, 0, 77.472, -34.537,  0.000,  0.000,  0.000, -1.922, 
125, 0, 77.319, -34.895,  0.000,  0.000,  0.000, -1.979, 
126, 0, 77.130, -35.237,  0.000,  0.000,  0.000, -2.081, 
127, 0, 76.912, -35.559,  0.000,  0.000,  0.000, -2.162, 
128, 0, 76.681, -35.873,  0.000,  0.000,  0.000, -2.206, 
129, 0, 76.444, -36.173,  0.000,  0.000,  0.000, -2.239, 
130, 0, 76.186, -36.462,  0.000,  0.000,  0.000, -2.302, 
131, 0, 75.893, -36.728,  0.000,  0.000,  0.000, -2.413, 
132, 0, 75.578, -36.956,  0.000,  0.000,  0.000, -2.513, 
133, 0, 75.247, -37.148,  0.000,  0.000,  0.000, -2.616, 
134, 0, 74.886, -37.303,  0.000,  0.000,  0.000, -2.734, 
135, 0, 74.518, -37.437,  0.000,  0.000,  0.000, -2.793, 
136, 0, 74.140, -37.542,  0.000,  0.000,  0.000, -2.873, 
137, 0, 73.751, -37.608,  0.000,  0.000,  0.000, -2.977, 
138, 0, 73.357, -37.637,  0.000,  0.000,  0.000, -3.074, 
139, 0, 72.965, -37.636,  0.000,  0.000,  0.000, -3.133, 
140, 0, 72.572, -37.637,  0.000,  0.000,  0.000, -3.134, 
141, 0, 72.176, -37.639,  0.000,  0.000,  0.000, -3.127, 
142, 0, 71.779, -37.652,  0.000,  0.000,  0.000, -3.114, 
143, 0, 71.380, -37.651,  0.000,  0.000, -0.000,  3.134, 
144, 0, 70.984, -37.647,  0.000,  0.000, -0.000,  3.139, 
145, 0, 70.586, -37.655,  0.000,  0.000,  0.000, -3.120, 
146, 0, 70.199, -37.671,  0.000,  0.000,  0.000, -3.099, 
147, 0, 69.801, -37.686,  0.000,  0.000,  0.000, -3.105, 
148, 0, 69.403, -37.699,  0.000,  0.000,  0.000, -3.111, 
149, 0, 69.006, -37.704,  0.000,  0.000,  0.000, -3.130, 
150, 0, 68.609, -37.708,  0.000,  0.000,  0.000, -3.132, 
151, 0, 68.219, -37.724,  0.000,  0.000,  0.000, -3.103, 
152, 0, 67.823, -37.742,  0.000,  0.000,  0.000, -3.097, 
153, 0, 67.425, -37.755,  0.000,  0.000,  0.000, -3.113, 
154, 0, 67.029, -37.756,  0.000,  0.000, -0.000,  3.140, 
155, 0, 66.624, -37.745,  0.000,  0.000, -0.000,  3.112, 
156, 0, 66.234, -37.725,  0.000,  0.000, -0.000,  3.092, 
157, 0, 65.829, -37.708,  0.000,  0.000, -0.000,  3.105, 
158, 0, 65.439, -37.706,  0.000,  0.000, -0.000,  3.135, 
159, 0, 65.041, -37.709,  0.000,  0.000,  0.000, -3.135, 
160, 0, 64.644, -37.713,  0.000,  0.000,  0.000, -3.131, 
161, 0, 64.248, -37.716,  0.000,  0.000,  0.000, -3.134, 
162, 0, 63.850, -37.720,  0.000,  0.000,  0.000, -3.135, 
163, 0, 63.453, -37.725,  0.000,  0.000,  0.000, -3.122, 
164, 0, 63.072, -37.738,  0.000,  0.000,  0.000, -3.109, 
165, 0, 62.675, -37.743,  0.000,  0.000,  0.000, -3.127, 
166, 0, 62.277, -37.748,  0.000,  0.000,  0.000, -3.132, 
167, 0, 61.882, -37.749,  0.000,  0.000,  0.000, -3.141, 
168, 0, 61.486, -37.739,  0.000,  0.000, -0.000,  3.117, 
169, 0, 61.091, -37.736,  0.000,  0.000,  0.000, -3.134, 
170, 0, 60.698, -37.766,  0.000,  0.000,  0.000, -3.066, 
171, 0, 60.303, -37.806,  0.000,  0.000,  0.000, -3.036, 
172, 0, 59.910, -37.853,  0.000,  0.000,  0.000, -3.020, 
173, 0, 59.527, -37.906,  0.000,  0.000,  0.000, -3.003, 
174, 0, 59.135, -37.960,  0.000,  0.000,  0.000, -3.006, 
175, 0, 58.743, -38.012,  0.000,  0.000,  0.000, -3.013, 
176, 0, 58.352, -38.056,  0.000,  0.000,  0.000, -3.031, 
177, 0, 57.967, -38.085,  0.000,  0.000,  0.000, -3.065, 
178, 0, 57.566, -38.116,  0.000,  0.000,  0.000, -3.068, 
179, 0, 57.178, -38.147,  0.000,  0.000,  0.000, -3.054, 
180, 0, 56.788, -38.194,  0.000,  0.000,  0.000, -3.022, 
181, 0, 56.395, -38.240,  0.000,  0.000,  0.000, -3.029, 
182, 0, 56.005, -38.289,  0.000,  0.000,  0.000, -3.016, 
183, 0, 55.625, -38.342,  0.000,  0.000,  0.000, -3.000, 
184, 0, 55.239, -38.408,  0.000,  0.000,  0.000, -2.968, 
185, 0, 54.859, -38.480,  0.000,  0.000,  0.000, -2.951, 
186, 0, 54.471, -38.563,  0.000,  0.000,  0.000, -2.931, 
187, 0, 54.089, -38.656,  0.000,  0.000,  0.000, -2.898, 
188, 0, 53.713, -38.757,  0.000,  0.000,  0.000, -2.879, 
189, 0, 53.342, -38.875,  0.000,  0.000,  0.000, -2.827, 
190, 0, 52.979, -39.019,  0.000,  0.000,  0.000, -2.748, 
191, 0, 52.631, -39.201,  0.000,  0.000,  0.000, -2.640, 
192, 0, 52.309, -39.407,  0.000,  0.000,  0.000, -2.559, 
193, 0, 51.985, -39.631,  0.000,  0.000,  0.000, -2.532, 
194, 0, 51.667, -39.863,  0.000,  0.000,  0.000, -2.512, 
195, 0, 51.356, -40.096,  0.000,  0.000,  0.000, -2.494, 
196, 0, 51.040, -40.337,  0.000,  0.000,  0.000, -2.486, 
197, 0, 50.729, -40.583,  0.000,  0.000,  0.000, -2.472, 
198, 0, 50.431, -40.834,  0.000,  0.000,  0.000, -2.433, 
199, 0, 50.148, -41.104,  0.000,  0.000,  0.000, -2.370, 
200, 0, 49.873, -41.380,  0.000,  0.000,  0.000, -2.369, 
201, 0, 49.583, -41.647,  0.000,  0.000,  0.000, -2.392, 
202, 0, 49.295, -41.916,  0.000,  0.000,  0.000, -2.391, 
203, 0, 49.010, -42.188,  0.000,  0.000,  0.000, -2.379, 
204, 0, 48.725, -42.456,  0.000,  0.000,  0.000, -2.390, 
205, 0, 48.437, -42.722,  0.000,  0.000,  0.000, -2.393, 
206, 0, 48.148, -42.987,  0.000,  0.000,  0.000, -2.404, 
207, 0, 47.859, -43.248,  0.000,  0.000,  0.000, -2.411, 
208, 0, 47.568, -43.502,  0.000,  0.000,  0.000, -2.421, 
209, 0, 47.292, -43.759,  0.000,  0.000,  0.000, -2.390, 
210, 0, 47.009, -44.018,  0.000,  0.000,  0.000, -2.395, 
211, 0, 46.731, -44.295,  0.000,  0.000,  0.000, -2.365, 
212, 0, 46.456, -44.575,  0.000,  0.000,  0.000, -2.335, 
213, 0, 46.192, -44.860,  0.000,  0.000,  0.000, -2.317, 
214, 0, 45.930, -45.151,  0.000,  0.000,  0.000, -2.300, 
215, 0, 45.657, -45.429,  0.000,  0.000,  0.000, -2.360, 
216, 0, 45.369, -45.694,  0.000,  0.000,  0.000, -2.398, 
217, 0, 45.075, -45.944,  0.000,  0.000,  0.000, -2.430, 
218, 0, 44.794, -46.216,  0.000,  0.000,  0.000, -2.370, 
219, 0, 44.523, -46.503,  0.000,  0.000,  0.000, -2.319, 
220, 0, 44.272, -46.798,  0.000,  0.000,  0.000, -2.277, 
221, 0, 44.008, -47.054,  0.000,  0.000,  0.000, -2.387, 
222, 0, 43.709, -47.256,  0.000,  0.000,  0.000, -2.571, 
223, 0, 43.373, -47.400,  0.000,  0.000,  0.000, -2.761, 
224, 0, 43.009, -47.489,  0.000,  0.000,  0.000, -2.909, 
225, 0, 42.618, -47.543,  0.000,  0.000,  0.000, -3.005, 
226, 0, 42.227, -47.582,  0.000,  0.000,  0.000, -3.055, 
227, 0, 41.833, -47.575,  0.000,  0.000, -0.000,  3.108, 
228, 0, 41.442, -47.519,  0.000,  0.000, -0.000,  2.994, 
229, 0, 41.060, -47.453,  0.000,  0.000, -0.000,  2.971, 
230, 0, 40.671, -47.384,  0.000,  0.000, -0.000,  2.971, 
231, 0, 40.282, -47.317,  0.000,  0.000, -0.000,  2.969, 
232, 0, 39.889, -47.248,  0.000,  0.000, -0.000,  2.973, 
233, 0, 39.497, -47.189,  0.000,  0.000, -0.000,  2.989, 
234, 0, 39.110, -47.133,  0.000,  0.000, -0.000,  3.004, 
235, 0, 38.722, -47.088,  0.000,  0.000, -0.000,  3.024, 
236, 0, 38.336, -47.045,  0.000,  0.000, -0.000,  3.035, 
237, 0, 37.952, -47.006,  0.000,  0.000, -0.000,  3.040, 
238, 0, 37.563, -46.960,  0.000,  0.000, -0.000,  3.012, 
239, 0, 37.185, -46.906,  0.000,  0.000, -0.000,  3.003, 
240, 0, 36.803, -46.833,  0.000,  0.000, -0.000,  2.949, 
241, 0, 36.426, -46.745,  0.000,  0.000, -0.000,  2.917, 
242, 0, 36.044, -46.661,  0.000,  0.000, -0.000,  2.927, 
243, 0, 35.664, -46.582,  0.000,  0.000, -0.000,  2.942, 
244, 0, 35.282, -46.513,  0.000,  0.000, -0.000,  2.947, 
245, 0, 34.902, -46.419,  0.000,  0.000, -0.000,  2.894, 
246, 0, 34.522, -46.309,  0.000,  0.000, -0.000,  2.860, 
247, 0, 34.147, -46.190,  0.000,  0.000, -0.000,  2.831, 
248, 0, 33.798, -46.065,  0.000,  0.000, -0.000,  2.799, 
249, 0, 33.431, -45.922,  0.000,  0.000, -0.000,  2.767, 
250, 0, 33.072, -45.764,  0.000,  0.000, -0.000,  2.726, 
251, 0, 32.720, -45.592,  0.000,  0.000, -0.000,  2.677, 
252, 0, 32.378, -45.399,  0.000,  0.000, -0.000,  2.632, 
253, 0, 32.043, -45.206,  0.000,  0.000, -0.000,  2.616, 
254, 0, 31.709, -44.999,  0.000,  0.000, -0.000,  2.586, 
255, 0, 31.378, -44.788,  0.000,  0.000, -0.000,  2.576, 
256, 0, 31.051, -44.577,  0.000,  0.000, -0.000,  2.566, 
257, 0, 30.736, -44.356,  0.000,  0.000, -0.000,  2.526, 
258, 0, 30.432, -44.120,  0.000,  0.000, -0.000,  2.473, 
259, 0, 30.140, -43.867,  0.000,  0.000, -0.000,  2.429, 
260, 0, 29.850, -43.613,  0.000,  0.000, -0.000,  2.422, 
261, 0, 29.566, -43.352,  0.000,  0.000, -0.000,  2.389, 
262, 0, 29.297, -43.079,  0.000,  0.000, -0.000,  2.340, 
263, 0, 29.041, -42.790,  0.000,  0.000, -0.000,  2.296, 
264, 0, 28.809, -42.483,  0.000,  0.000, -0.000,  2.209, 
265, 0, 28.597, -42.160,  0.000,  0.000, -0.000,  2.148, 
266, 0, 28.423, -41.812,  0.000,  0.000, -0.000,  2.025, 
267, 0, 28.284, -41.451,  0.000,  0.000, -0.000,  1.937, 
268, 0, 28.181, -41.079,  0.000,  0.000, -0.000,  1.828, 
269, 0, 28.134, -40.701,  0.000,  0.000, -0.000,  1.689, 
270, 0, 28.132, -40.310,  0.000,  0.000, -0.000,  1.583, 
271, 0, 28.143, -39.923,  0.000,  0.000, -0.000,  1.534, 
272, 0, 28.145, -39.560,  0.000,  0.000, -0.000,  1.567, 
273, 0, 28.140, -39.185,  0.000,  0.000, -0.000,  1.590, 
274, 0, 28.103, -38.800,  0.000,  0.000, -0.000,  1.674, 
275, 0, 28.029, -38.421,  0.000,  0.000, -0.000,  1.775, 
276, 0, 27.948, -38.041,  0.000,  0.000, -0.000,  1.781, 
277, 0, 27.867, -37.661,  0.000,  0.000, -0.000,  1.780, 
278, 0, 27.788, -37.296,  0.000,  0.000, -0.000,  1.785, 
279, 0, 27.710, -36.907,  0.000,  0.000, -0.000,  1.762, 
280, 0, 27.646, -36.532,  0.000,  0.000, -0.000,  1.737, 
281, 0, 27.594, -36.142,  0.000,  0.000, -0.000,  1.706, 
282, 0, 27.551, -35.762,  0.000,  0.000, -0.000,  1.680, 
283, 0, 27.520, -35.388,  0.000,  0.000, -0.000,  1.651, 
284, 0, 27.497, -34.996,  0.000,  0.000, -0.000,  1.631, 
285, 0, 27.482, -34.604,  0.000,  0.000, -0.000,  1.612, 
286, 0, 27.467, -34.214,  0.000,  0.000, -0.000,  1.612, 
287, 0, 27.450, -33.824,  0.000,  0.000, -0.000,  1.615, 
288, 0, 27.434, -33.426,  0.000,  0.000, -0.000,  1.610, 
289, 0, 27.423, -33.028,  0.000,  0.000, -0.000,  1.596, 
290, 0, 27.417, -32.631,  0.000,  0.000, -0.000,  1.582, 
291, 0, 27.419, -32.232,  0.000,  0.000, -0.000,  1.567, 
292, 0, 27.424, -31.831,  0.000,  0.000, -0.000,  1.560, 
293, 0, 27.427, -31.442,  0.000,  0.000, -0.000,  1.562, 
294, 0, 27.425, -31.047,  0.000,  0.000, -0.000,  1.578, 
295, 0, 27.416, -30.648,  0.000,  0.000, -0.000,  1.593, 
296, 0, 27.406, -30.266,  0.000,  0.000, -0.000,  1.597, 
297, 0, 27.381, -29.872,  0.000,  0.000, -0.000,  1.648, 
298, 0, 27.329, -29.484,  0.000,  0.000, -0.000,  1.700, 
299, 0, 27.274, -29.091,  0.000,  0.000, -0.000,  1.705, 
300, 0, 27.231, -28.700,  0.000,  0.000, -0.000,  1.676, 
301, 0, 27.185, -28.312,  0.000,  0.000, -0.000,  1.695, 
302, 0, 27.106, -27.931,  0.000,  0.000, -0.000,  1.797, 
303, 0, 26.976, -27.563,  0.000,  0.000, -0.000,  1.930, 
304, 0, 26.808, -27.203,  0.000,  0.000, -0.000,  2.012, 
305, 0, 26.604, -26.859,  0.000,  0.000, -0.000,  2.117, 
306, 0, 26.375, -26.534,  0.000,  0.000, -0.000,  2.188, 
307, 0, 26.128, -26.220,  0.000,  0.000, -0.000,  2.237, 
308, 0, 25.856, -25.923,  0.000,  0.000, -0.000,  2.321, 
309, 0, 25.569, -25.642,  0.000,  0.000, -0.000,  2.361, 
310, 0, 25.286, -25.356,  0.000,  0.000, -0.000,  2.350, 
311, 0, 25.005, -25.073,  0.000,  0.000, -0.000,  2.357, 
312, 0, 24.722, -24.791,  0.000,  0.000, -0.000,  2.353, 
313, 0, 24.439, -24.515,  0.000,  0.000, -0.000,  2.371, 
314, 0, 24.142, -24.252,  0.000,  0.000, -0.000,  2.415, 
315, 0, 23.842, -23.992,  0.000,  0.000, -0.000,  2.427, 
316, 0, 23.544, -23.736,  0.000,  0.000, -0.000,  2.431, 
317, 0, 23.245, -23.482,  0.000,  0.000, -0.000,  2.442, 
318, 0, 22.940, -23.235,  0.000,  0.000, -0.000,  2.460, 
319, 0, 22.631, -22.991,  0.000,  0.000, -0.000,  2.475, 
320, 0, 22.327, -22.750,  0.000,  0.000, -0.000,  2.468, 
321, 0, 22.013, -22.500,  0.000,  0.000, -0.000,  2.467, 
322, 0, 21.704, -22.253,  0.000,  0.000, -0.000,  2.464, 
323, 0, 21.405, -22.008,  0.000,  0.000, -0.000,  2.454, 
324, 0, 21.102, -21.755,  0.000,  0.000, -0.000,  2.447, 
325, 0, 20.815, -21.498,  0.000,  0.000, -0.000,  2.409, 
326, 0, 20.537, -21.242,  0.000,  0.000, -0.000,  2.402, 
327, 0, 20.252, -20.969,  0.000,  0.000, -0.000,  2.372, 
328, 0, 19.970, -20.692,  0.000,  0.000, -0.000,  2.366, 
329, 0, 19.693, -20.411,  0.000,  0.000, -0.000,  2.340, 
330, 0, 19.436, -20.114,  0.000,  0.000, -0.000,  2.283, 
331, 0, 19.203, -19.806,  0.000,  0.000, -0.000,  2.207, 
332, 0, 18.990, -19.472,  0.000,  0.000, -0.000,  2.134, 
333, 0, 18.805, -19.122,  0.000,  0.000, -0.000,  2.059, 
334, 0, 18.630, -18.764,  0.000,  0.000, -0.000,  2.022, 
335, 0, 18.469, -18.421,  0.000,  0.000, -0.000,  2.015, 
336, 0, 18.292, -18.065,  0.000,  0.000, -0.000,  2.031, 
337, 0, 18.116, -17.710,  0.000,  0.000, -0.000,  2.028, 
338, 0, 17.939, -17.356,  0.000,  0.000, -0.000,  2.037, 
339, 0, 17.763, -17.001,  0.000,  0.000, -0.000,  2.027, 
340, 0, 17.592, -16.646,  0.000,  0.000, -0.000,  2.021, 
341, 0, 17.424, -16.287,  0.000,  0.000, -0.000,  2.010, 
342, 0, 17.291, -15.912,  0.000,  0.000, -0.000,  1.911, 
343, 0, 17.175, -15.531,  0.000,  0.000, -0.000,  1.871, 
344, 0, 17.074, -15.157,  0.000,  0.000, -0.000,  1.829, 
345, 0, 17.005, -14.767,  0.000,  0.000, -0.000,  1.749, 
346, 0, 16.959, -14.375,  0.000,  0.000, -0.000,  1.687, 
347, 0, 16.933, -13.981,  0.000,  0.000, -0.000,  1.637, 
348, 0, 16.948, -13.585,  0.000,  0.000, -0.000,  1.541, 
349, 0, 16.964, -13.182,  0.000,  0.000, -0.000,  1.536, 
350, 0, 16.984, -12.784,  0.000,  0.000, -0.000,  1.519, 
351, 0, 17.015, -12.396,  0.000,  0.000, -0.000,  1.475, 
352, 0, 17.051, -12.002,  0.000,  0.000, -0.000,  1.474, 
353, 0, 17.078, -11.604,  0.000,  0.000, -0.000,  1.502, 
354, 0, 17.112, -11.208,  0.000,  0.000, -0.000,  1.487, 
355, 0, 17.154, -10.816,  0.000,  0.000, -0.000,  1.463, 
356, 0, 17.186, -10.430,  0.000,  0.000, -0.000,  1.493, 
357, 0, 17.210, -10.051,  0.000,  0.000, -0.000,  1.505, 
358, 0, 17.228, -9.655,  0.000,  0.000, -0.000,  1.520, 
359, 0, 17.244, -9.261,  0.000,  0.000, -0.000,  1.529, 
360, 0, 17.266, -8.867,  0.000,  0.000, -0.000,  1.516, 
361, 0, 17.288, -8.474,  0.000,  0.000, -0.000,  1.516, 
362, 0, 17.315, -8.083,  0.000,  0.000, -0.000,  1.505, 
363, 0, 17.339, -7.690,  0.000,  0.000, -0.000,  1.511, 
364, 0, 17.349, -7.299,  0.000,  0.000, -0.000,  1.545, 
365, 0, 17.374, -6.907,  0.000,  0.000, -0.000,  1.510, 
366, 0, 17.405, -6.518,  0.000,  0.000, -0.000,  1.491, 
367, 0, 17.436, -6.140,  0.000,  0.000, -0.000,  1.490, 
368, 0, 17.462, -5.744,  0.000,  0.000, -0.000,  1.505, 
369, 0, 17.502, -5.359,  0.000,  0.000, -0.000,  1.467, 
370, 0, 17.544, -4.971,  0.000,  0.000, -0.000,  1.465, 
371, 0, 17.589, -4.585,  0.000,  0.000, -0.000,  1.453, 
372, 0, 17.655, -4.210,  0.000,  0.000, -0.000,  1.382, 
373, 0, 17.750, -3.824,  0.000,  0.000, -0.000,  1.327, 
374, 0, 17.859, -3.457,  0.000,  0.000, -0.000,  1.276, 
375, 0, 18.000, -3.099,  0.000,  0.000, -0.000,  1.189, 
