count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
9, 0, 88.077, -9.669,  0.000, 
9, 0, 78.151, -4.332,  0.000, 
9, 0, 82.050, -3.878,  0.000, 
9, 0, 86.244, -14.097,  0.000, 
9, 0, 88.566, -8.096,  0.000, 
9, 0, 80.653, -12.562,  0.000, 
9, 0, 89.343, -5.383,  0.000, 

10, 0, 88.317, -5.655,  0.000, 
10, 0, 78.139, -4.245,  0.000, 
10, 0, 89.222, -5.102,  0.000, 
10, 0, 79.101, -4.970,  0.000, 
10, 0, 80.087, -6.433,  0.000, 
10, 0, 84.546, -17.349,  0.000, 
10, 0, 79.246, -5.668,  0.000, 
10, 0, 70.665, -12.439,  0.000, 
10, 0, 83.296, -20.955,  0.000, 
10, 0, 88.068, -9.661,  0.000, 
10, 0, 86.237, -14.083,  0.000, 
10, 0, 88.566, -8.096,  0.000, 
10, 0, 80.653, -12.556,  0.000, 
10, 0, 89.384, -5.245,  0.000, 
10, 0, 89.430, -4.338,  0.000, 
10, 0, 86.538, -14.181,  0.000, 

11, 0, 88.316, -5.670,  0.000, 
11, 0, 78.144, -4.273,  0.000, 
11, 0, 89.228, -5.111,  0.000, 
11, 0, 79.075, -4.936,  0.000, 
11, 0, 80.105, -6.439,  0.000, 
11, 0, 84.536, -17.364,  0.000, 
11, 0, 79.222, -5.615,  0.000, 
11, 0, 70.680, -12.444,  0.000, 
11, 0, 83.286, -21.009,  0.000, 
11, 0, 88.605, -8.119,  0.000, 
11, 0, 80.653, -12.570,  0.000, 
11, 0, 89.385, -5.253,  0.000, 
11, 0, 89.444, -4.348,  0.000, 
11, 0, 86.548, -14.173,  0.000, 
11, 0, 78.170, -4.331,  0.000, 
11, 0, 87.025, -12.280,  0.000, 

12, 0, 88.296, -5.743,  0.000, 
12, 0, 78.134, -4.244,  0.000, 
12, 0, 89.230, -5.112,  0.000, 
12, 0, 79.082, -4.940,  0.000, 
12, 0, 80.105, -6.446,  0.000, 
12, 0, 84.552, -17.373,  0.000, 
12, 0, 79.208, -5.630,  0.000, 
12, 0, 70.675, -12.449,  0.000, 
12, 0, 88.550, -8.251,  0.000, 
12, 0, 88.074, -9.678,  0.000, 
12, 0, 86.103, -14.375,  0.000, 
12, 0, 79.929, -6.367,  0.000, 
12, 0, 88.578, -9.350,  0.000, 

13, 0, 88.294, -5.742,  0.000, 
13, 0, 78.148, -4.311,  0.000, 
13, 0, 89.210, -5.098,  0.000, 
13, 0, 79.097, -4.972,  0.000, 
13, 0, 80.102, -6.450,  0.000, 
13, 0, 84.560, -17.365,  0.000, 
13, 0, 79.212, -5.636,  0.000, 
13, 0, 70.690, -12.449,  0.000, 
13, 0, 86.231, -14.059,  0.000, 
13, 0, 88.566, -9.368,  0.000, 
13, 0, 80.661, -12.582,  0.000, 
13, 0, 78.154, -4.331,  0.000, 
13, 0, 87.115, -12.168,  0.000, 

14, 0, 88.221, -6.091,  0.000, 
14, 0, 78.172, -4.311,  0.000, 
14, 0, 89.254, -5.079,  0.000, 
14, 0, 79.093, -4.979,  0.000, 
14, 0, 79.937, -6.385,  0.000, 
14, 0, 84.494, -17.376,  0.000, 
14, 0, 79.228, -5.622,  0.000, 
14, 0, 70.641, -12.378,  0.000, 
14, 0, 86.661, -14.108,  0.000, 
14, 0, 88.455, -8.683,  0.000, 
14, 0, 80.624, -12.578,  0.000, 
14, 0, 87.750, -10.680,  0.000, 
14, 0, 79.212, -5.653,  0.000, 
14, 0, 89.441, -4.309,  0.000, 
14, 0, 89.334, -5.316,  0.000, 

15, 0, 88.301, -5.766,  0.000, 
15, 0, 78.154, -4.317,  0.000, 
15, 0, 89.231, -5.164,  0.000, 
15, 0, 79.098, -4.999,  0.000, 
15, 0, 79.911, -6.406,  0.000, 
15, 0, 84.923, -16.855,  0.000, 
15, 0, 79.235, -5.636,  0.000, 
15, 0, 70.644, -12.433,  0.000, 
15, 0, 86.569, -14.183,  0.000, 
15, 0, 88.532, -8.457,  0.000, 
15, 0, 87.798, -10.571,  0.000, 
15, 0, 79.267, -5.685,  0.000, 
15, 0, 89.445, -4.543,  0.000, 
15, 0, 89.319, -5.394,  0.000, 
15, 0, 70.023, -7.480,  0.000, 
15, 0, 69.831, -20.430,  0.000, 

16, 0, 88.192, -6.170,  0.000, 
16, 0, 78.169, -4.260,  0.000, 
16, 0, 88.275, -5.920,  0.000, 
16, 0, 79.065, -4.913,  0.000, 
16, 0, 79.906, -6.341,  0.000, 
16, 0, 79.210, -5.624,  0.000, 
16, 0, 86.375, -13.435,  0.000, 
16, 0, 88.471, -8.416,  0.000, 
16, 0, 89.328, -4.304,  0.000, 
16, 0, 89.318, -5.481,  0.000, 
16, 0, 69.989, -7.400,  0.000, 
16, 0, 78.144, -4.199,  0.000, 
16, 0, 87.639, -10.624,  0.000, 
16, 0, 85.702, -14.544,  0.000, 
16, 0, 88.787, -7.452,  0.000, 

17, 0, 88.167, -6.233,  0.000, 
17, 0, 89.008, -5.778,  0.000, 
17, 0, 79.148, -5.567,  0.000, 
17, 0, 79.915, -6.418,  0.000, 
17, 0, 79.026, -4.869,  0.000, 
17, 0, 86.440, -12.783,  0.000, 
17, 0, 85.923, -13.736,  0.000, 
17, 0, 78.141, -4.179,  0.000, 
17, 0, 88.143, -9.482,  0.000, 
17, 0, 83.991, -17.558,  0.000, 
17, 0, 85.017, -16.091,  0.000, 

18, 0, 88.175, -6.099,  0.000, 
18, 0, 79.167, -5.620,  0.000, 
18, 0, 80.071, -6.455,  0.000, 
18, 0, 79.143, -5.581,  0.000, 
18, 0, 88.109, -6.490,  0.000, 
18, 0, 85.601, -14.570,  0.000, 
18, 0, 79.068, -4.956,  0.000, 
18, 0, 83.263, -19.567,  0.000, 
18, 0, 80.438, -12.600,  0.000, 
18, 0, 87.631, -10.464,  0.000, 
18, 0, 79.839, -6.342,  0.000, 
18, 0, 89.396, -4.823,  0.000, 
18, 0, 82.266, -21.215,  0.000, 

19, 0, 88.238, -5.928,  0.000, 
19, 0, 79.213, -5.658,  0.000, 
19, 0, 80.105, -6.501,  0.000, 
19, 0, 86.577, -13.205,  0.000, 
19, 0, 80.586, -12.568,  0.000, 
19, 0, 87.804, -10.312,  0.000, 
19, 0, 89.256, -5.132,  0.000, 
19, 0, 77.435, -7.616,  0.000, 
19, 0, 89.452, -4.504,  0.000, 
19, 0, 79.088, -5.036,  0.000, 
19, 0, 88.769, -7.440,  0.000, 
19, 0, 77.625, -4.616,  0.000, 
19, 0, 89.314, -5.347,  0.000, 

20, 0, 88.214, -6.114,  0.000, 
20, 0, 80.299, -6.748,  0.000, 
20, 0, 87.168, -11.933,  0.000, 
20, 0, 80.533, -12.629,  0.000, 
20, 0, 88.694, -7.784,  0.000, 
20, 0, 77.421, -7.587,  0.000, 
20, 0, 89.296, -5.187,  0.000, 
20, 0, 79.098, -5.112,  0.000, 
20, 0, 86.029, -14.342,  0.000, 
20, 0, 80.082, -6.529,  0.000, 
20, 0, 79.267, -5.775,  0.000, 
20, 0, 86.065, -14.645,  0.000, 
20, 0, 81.352, -23.040,  0.000, 

21, 0, 88.175, -6.298,  0.000, 
21, 0, 80.257, -6.763,  0.000, 
21, 0, 87.832, -10.361,  0.000, 
21, 0, 80.590, -12.626,  0.000, 
21, 0, 88.612, -8.002,  0.000, 
21, 0, 77.442, -7.634,  0.000, 
21, 0, 70.004, -8.582,  0.000, 
21, 0, 80.945, -6.106,  0.000, 
21, 0, 79.269, -5.780,  0.000, 
21, 0, 80.112, -6.559,  0.000, 
21, 0, 79.233, -10.005,  0.000, 

22, 0, 88.667, -7.820,  0.000, 
22, 0, 80.330, -6.802,  0.000, 
22, 0, 87.844, -10.267,  0.000, 
22, 0, 80.841, -12.606,  0.000, 
22, 0, 88.461, -8.513,  0.000, 
22, 0, 80.213, -6.608,  0.000, 
22, 0, 70.153, -8.945,  0.000, 
22, 0, 70.015, -7.709,  0.000, 
22, 0, 79.285, -10.012,  0.000, 
22, 0, 86.424, -13.777,  0.000, 
22, 0, 88.205, -6.112,  0.000, 
22, 0, 89.423, -4.605,  0.000, 
22, 0, 87.194, -11.908,  0.000, 
22, 0, 89.966, -3.622,  0.000, 
22, 0, 88.179, -9.404,  0.000, 
22, 0, 87.531, -10.960,  0.000, 

23, 0, 88.547, -8.392,  0.000, 
23, 0, 80.364, -6.794,  0.000, 
23, 0, 87.699, -10.816,  0.000, 
23, 0, 88.265, -9.305,  0.000, 
23, 0, 80.187, -6.597,  0.000, 
23, 0, 79.410, -10.088,  0.000, 
23, 0, 86.074, -14.625,  0.000, 
23, 0, 88.208, -6.235,  0.000, 
23, 0, 88.302, -5.619,  0.000, 
23, 0, 87.019, -12.438,  0.000, 
23, 0, 89.511, -4.566,  0.000, 
23, 0, 87.943, -10.221,  0.000, 
23, 0, 87.395, -11.540,  0.000, 
23, 0, 86.664, -13.385,  0.000, 
23, 0, 89.535, -4.705,  0.000, 
23, 0, 82.784, -23.543,  0.000, 

24, 0, 88.329, -9.059,  0.000, 
24, 0, 80.351, -6.773,  0.000, 
24, 0, 87.533, -11.288,  0.000, 
24, 0, 88.183, -10.021,  0.000, 
24, 0, 79.359, -10.067,  0.000, 
24, 0, 85.970, -15.035,  0.000, 
24, 0, 88.226, -6.298,  0.000, 
24, 0, 89.603, -5.381,  0.000, 
24, 0, 87.837, -10.516,  0.000, 
24, 0, 80.165, -6.619,  0.000, 
24, 0, 80.079, -6.686,  0.000, 
24, 0, 80.700, -12.635,  0.000, 
24, 0, 88.774, -7.791,  0.000, 
24, 0, 88.496, -8.560,  0.000, 

25, 0, 88.107, -9.735,  0.000, 
25, 0, 80.166, -7.161,  0.000, 
25, 0, 87.884, -10.396,  0.000, 
25, 0, 79.355, -10.071,  0.000, 
25, 0, 88.245, -6.224,  0.000, 
25, 0, 80.358, -6.973,  0.000, 
25, 0, 80.691, -12.610,  0.000, 
25, 0, 88.562, -8.287,  0.000, 
25, 0, 88.313, -9.168,  0.000, 
25, 0, 80.086, -7.147,  0.000, 
25, 0, 80.363, -6.880,  0.000, 
25, 0, 88.225, -6.012,  0.000, 
25, 0, 89.813, -7.413,  0.000, 

26, 0, 87.963, -10.223,  0.000, 
26, 0, 77.585, -7.848,  0.000, 
26, 0, 87.723, -10.776,  0.000, 
26, 0, 80.179, -7.199,  0.000, 
26, 0, 80.729, -12.623,  0.000, 
26, 0, 88.443, -8.655,  0.000, 
26, 0, 88.291, -9.215,  0.000, 
26, 0, 80.077, -7.231,  0.000, 
26, 0, 86.834, -12.984,  0.000, 
26, 0, 85.232, -16.538,  0.000, 
26, 0, 88.877, -6.473,  0.000, 

27, 0, 87.846, -10.405,  0.000, 
27, 0, 80.826, -12.654,  0.000, 
27, 0, 88.060, -9.867,  0.000, 
27, 0, 79.486, -7.344,  0.000, 
27, 0, 87.344, -11.689,  0.000, 
27, 0, 79.374, -10.137,  0.000, 
27, 0, 70.713, -12.563,  0.000, 
27, 0, 84.684, -17.537,  0.000, 
27, 0, 89.034, -6.840,  0.000, 
27, 0, 83.520, -20.662,  0.000, 

28, 0, 87.722, -10.698,  0.000, 
28, 0, 80.748, -12.646,  0.000, 
28, 0, 79.352, -10.139,  0.000, 
28, 0, 70.744, -12.645,  0.000, 
28, 0, 84.545, -17.890,  0.000, 
28, 0, 88.106, -9.706,  0.000, 
28, 0, 89.806, -7.303,  0.000, 

29, 0, 87.564, -11.098,  0.000, 
29, 0, 80.685, -12.609,  0.000, 
29, 0, 70.715, -12.549,  0.000, 
29, 0, 79.351, -10.134,  0.000, 
29, 0, 88.091, -9.747,  0.000, 
29, 0, 77.623, -12.553,  0.000, 

30, 0, 87.433, -11.443,  0.000, 
30, 0, 80.685, -12.649,  0.000, 
30, 0, 87.651, -10.872,  0.000, 
30, 0, 77.593, -12.561,  0.000, 
30, 0, 79.366, -10.184,  0.000, 
30, 0, 70.017, -9.034,  0.000, 
30, 0, 80.712, -12.667,  0.000, 
30, 0, 88.093, -9.733,  0.000, 
30, 0, 78.949, -12.984,  0.000, 
30, 0, 82.625, -22.004,  0.000, 
30, 0, 70.726, -12.633,  0.000, 

31, 0, 87.298, -11.737,  0.000, 
31, 0, 80.771, -12.657,  0.000, 
31, 0, 70.012, -9.690,  0.000, 
31, 0, 87.593, -10.958,  0.000, 
31, 0, 86.997, -12.426,  0.000, 
31, 0, 79.378, -10.114,  0.000, 
31, 0, 79.378, -10.139,  0.000, 
31, 0, 77.678, -12.556,  0.000, 
31, 0, 70.035, -8.631,  0.000, 

32, 0, 87.231, -11.896,  0.000, 
32, 0, 80.760, -12.641,  0.000, 
32, 0, 79.371, -10.147,  0.000, 
32, 0, 86.997, -12.465,  0.000, 
32, 0, 79.379, -10.110,  0.000, 
32, 0, 77.695, -12.628,  0.000, 
32, 0, 80.736, -12.608,  0.000, 

33, 0, 87.030, -12.438,  0.000, 
33, 0, 80.757, -12.662,  0.000, 
33, 0, 70.803, -12.748,  0.000, 
33, 0, 77.698, -12.587,  0.000, 
33, 0, 80.719, -12.650,  0.000, 
33, 0, 79.386, -10.245,  0.000, 
33, 0, 86.766, -13.015,  0.000, 
33, 0, 79.426, -10.215,  0.000, 
33, 0, 78.178, -15.240,  0.000, 
33, 0, 86.591, -13.433,  0.000, 
33, 0, 88.128, -9.711,  0.000, 
33, 0, 87.502, -11.337,  0.000, 

34, 0, 86.905, -12.695,  0.000, 
34, 0, 80.718, -12.599,  0.000, 
34, 0, 77.765, -12.662,  0.000, 
34, 0, 86.709, -13.161,  0.000, 
34, 0, 86.485, -13.619,  0.000, 
34, 0, 79.368, -10.265,  0.000, 
34, 0, 69.976, -9.858,  0.000, 
34, 0, 88.397, -10.116,  0.000, 
34, 0, 79.366, -10.250,  0.000, 

35, 0, 86.795, -12.888,  0.000, 
35, 0, 80.742, -12.589,  0.000, 
35, 0, 86.559, -13.425,  0.000, 
35, 0, 69.390, -10.608,  0.000, 
35, 0, 78.990, -12.958,  0.000, 

36, 0, 86.652, -13.218,  0.000, 
36, 0, 80.768, -12.583,  0.000, 
36, 0, 86.433, -13.754,  0.000, 
36, 0, 69.415, -11.492,  0.000, 
36, 0, 85.940, -14.832,  0.000, 
36, 0, 86.214, -14.206,  0.000, 
36, 0, 80.931, -12.706,  0.000, 
36, 0, 87.746, -10.770,  0.000, 
36, 0, 77.829, -12.794,  0.000, 
36, 0, 86.744, -13.091,  0.000, 
36, 0, 79.011, -12.991,  0.000, 

37, 0, 86.382, -13.933,  0.000, 
37, 0, 80.910, -12.702,  0.000, 
37, 0, 85.812, -15.135,  0.000, 
37, 0, 86.951, -12.566,  0.000, 
37, 0, 77.845, -12.840,  0.000, 
37, 0, 88.131, -10.604,  0.000, 
37, 0, 86.571, -13.515,  0.000, 
37, 0, 80.880, -12.699,  0.000, 
37, 0, 86.736, -13.095,  0.000, 
37, 0, 69.422, -11.641,  0.000, 
37, 0, 81.006, -12.778,  0.000, 

38, 0, 86.202, -14.342,  0.000, 
38, 0, 81.007, -12.834,  0.000, 
38, 0, 85.958, -14.874,  0.000, 
38, 0, 86.817, -12.929,  0.000, 
38, 0, 87.617, -11.241,  0.000, 
38, 0, 86.360, -13.940,  0.000, 
38, 0, 81.005, -12.850,  0.000, 
38, 0, 86.567, -13.515,  0.000, 
38, 0, 77.843, -12.858,  0.000, 
38, 0, 83.492, -20.668,  0.000, 
38, 0, 85.197, -16.538,  0.000, 
38, 0, 86.797, -12.999,  0.000, 
38, 0, 80.776, -12.638,  0.000, 

39, 0, 85.997, -14.838,  0.000, 
39, 0, 81.051, -12.860,  0.000, 
39, 0, 85.816, -15.259,  0.000, 
39, 0, 86.416, -13.850,  0.000, 
39, 0, 87.032, -12.354,  0.000, 
39, 0, 86.207, -14.305,  0.000, 
39, 0, 80.953, -12.770,  0.000, 
39, 0, 83.647, -20.923,  0.000, 
39, 0, 84.981, -17.017,  0.000, 
39, 0, 85.386, -16.380,  0.000, 
39, 0, 84.791, -17.669,  0.000, 
39, 0, 86.789, -12.927,  0.000, 
39, 0, 87.337, -11.647,  0.000, 
39, 0, 85.627, -15.734,  0.000, 
39, 0, 86.209, -14.375,  0.000, 
39, 0, 84.416, -18.493,  0.000, 

40, 0, 85.883, -15.077,  0.000, 
40, 0, 86.124, -14.591,  0.000, 
40, 0, 86.315, -14.099,  0.000, 
40, 0, 84.738, -17.711,  0.000, 
40, 0, 84.968, -17.081,  0.000, 
40, 0, 84.407, -18.433,  0.000, 
40, 0, 86.964, -12.732,  0.000, 
40, 0, 81.074, -12.897,  0.000, 
40, 0, 79.043, -13.173,  0.000, 
40, 0, 85.879, -15.107,  0.000, 
40, 0, 85.313, -16.530,  0.000, 
40, 0, 81.048, -12.893,  0.000, 

41, 0, 85.723, -15.466,  0.000, 
41, 0, 85.921, -15.036,  0.000, 
41, 0, 84.996, -16.926,  0.000, 
41, 0, 86.773, -13.324,  0.000, 
41, 0, 79.099, -13.088,  0.000, 
41, 0, 85.222, -16.509,  0.000, 
41, 0, 81.072, -12.889,  0.000, 
41, 0, 85.455, -15.972,  0.000, 
41, 0, 74.083, -28.089,  0.000, 
41, 0, 74.299, -51.128,  0.000, 
41, 0, 76.946, -18.794,  0.000, 
41, 0, 86.296, -14.252,  0.000, 

42, 0, 85.526, -15.856,  0.000, 
42, 0, 85.765, -15.331,  0.000, 
42, 0, 86.624, -13.618,  0.000, 
42, 0, 76.949, -18.757,  0.000, 
42, 0, 79.047, -13.129,  0.000, 
42, 0, 83.272, -20.749,  0.000, 

43, 0, 85.394, -16.138,  0.000, 
43, 0, 85.601, -15.743,  0.000, 
43, 0, 86.506, -13.898,  0.000, 
43, 0, 77.861, -13.212,  0.000, 
43, 0, 83.326, -20.723,  0.000, 
43, 0, 85.775, -15.322,  0.000, 
43, 0, 85.226, -16.494,  0.000, 
43, 0, 85.998, -14.870,  0.000, 
43, 0, 86.242, -14.450,  0.000, 
43, 0, 85.426, -16.071,  0.000, 

44, 0, 85.230, -16.536,  0.000, 
44, 0, 85.467, -15.995,  0.000, 
44, 0, 86.252, -14.288,  0.000, 
44, 0, 77.553, -13.577,  0.000, 
44, 0, 83.326, -20.735,  0.000, 
44, 0, 85.824, -15.194,  0.000, 
44, 0, 86.072, -14.801,  0.000, 
44, 0, 84.893, -17.218,  0.000, 
44, 0, 85.688, -15.590,  0.000, 
44, 0, 85.470, -15.991,  0.000, 
44, 0, 70.765, -15.059,  0.000, 
44, 0, 85.280, -16.430,  0.000, 

45, 0, 85.149, -16.850,  0.000, 
45, 0, 85.321, -16.430,  0.000, 
45, 0, 85.794, -15.246,  0.000, 
45, 0, 85.490, -16.001,  0.000, 
45, 0, 84.782, -17.605,  0.000, 
45, 0, 70.767, -15.065,  0.000, 
45, 0, 85.168, -16.776,  0.000, 
45, 0, 84.928, -17.219,  0.000, 
45, 0, 84.581, -18.061,  0.000, 
45, 0, 78.186, -49.996,  0.000, 
45, 0, 84.352, -18.572,  0.000, 
45, 0, 77.674, -20.038,  0.000, 
45, 0, 76.312, -29.058,  0.000, 
45, 0, 83.975, -20.556,  0.000, 
45, 0, 84.135, -19.209,  0.000, 

46, 0, 85.174, -16.949,  0.000, 
46, 0, 85.442, -16.113,  0.000, 
46, 0, 84.069, -20.536,  0.000, 
46, 0, 77.834, -19.796,  0.000, 
46, 0, 85.287, -16.629,  0.000, 
46, 0, 77.551, -14.060,  0.000, 
46, 0, 85.342, -16.535,  0.000, 

47, 0, 84.939, -17.470,  0.000, 
47, 0, 85.137, -16.990,  0.000, 
47, 0, 83.752, -20.689,  0.000, 
47, 0, 77.296, -19.179,  0.000, 
47, 0, 77.699, -13.784,  0.000, 
47, 0, 77.056, -18.543,  0.000, 
47, 0, 85.126, -16.972,  0.000, 
47, 0, 82.648, -25.944,  0.000, 
47, 0, 76.997, -29.354,  0.000, 

48, 0, 84.633, -18.140,  0.000, 
48, 0, 84.950, -17.461,  0.000, 
48, 0, 83.373, -21.552,  0.000, 
48, 0, 77.121, -19.018,  0.000, 
48, 0, 77.723, -13.739,  0.000, 
48, 0, 84.944, -17.393,  0.000, 
48, 0, 83.602, -20.759,  0.000, 
48, 0, 82.620, -24.590,  0.000, 
48, 0, 84.064, -19.507,  0.000, 
48, 0, 83.054, -22.819,  0.000, 
48, 0, 84.585, -18.173,  0.000, 
48, 0, 84.457, -18.546,  0.000, 
48, 0, 77.380, -19.311,  0.000, 
48, 0, 84.433, -18.609,  0.000, 

49, 0, 84.595, -18.112,  0.000, 
49, 0, 84.783, -17.767,  0.000, 
49, 0, 83.530, -20.801,  0.000, 
49, 0, 77.146, -19.082,  0.000, 
49, 0, 84.750, -17.817,  0.000, 
49, 0, 84.434, -18.586,  0.000, 
49, 0, 76.300, -29.111,  0.000, 

50, 0, 84.581, -18.122,  0.000, 
50, 0, 83.479, -20.845,  0.000, 
50, 0, 77.086, -18.991,  0.000, 
50, 0, 84.253, -19.003,  0.000, 
50, 0, 84.410, -18.622,  0.000, 
50, 0, 82.038, -51.196,  0.000, 
50, 0, 83.917, -19.772,  0.000, 
50, 0, 84.262, -18.969,  0.000, 

51, 0, 84.466, -18.482,  0.000, 
51, 0, 83.460, -20.869,  0.000, 
51, 0, 77.177, -19.122,  0.000, 
51, 0, 84.131, -19.279,  0.000, 
51, 0, 84.316, -18.902,  0.000, 
51, 0, 83.525, -20.833,  0.000, 
51, 0, 77.377, -38.127,  0.000, 

52, 0, 84.291, -18.921,  0.000, 
52, 0, 83.460, -21.022,  0.000, 
52, 0, 77.136, -18.983,  0.000, 
52, 0, 83.962, -19.709,  0.000, 
52, 0, 77.209, -37.695,  0.000, 
52, 0, 81.885, -51.267,  0.000, 
52, 0, 84.029, -19.604,  0.000, 
52, 0, 84.133, -19.284,  0.000, 

53, 0, 84.221, -19.072,  0.000, 
53, 0, 83.530, -20.810,  0.000, 
53, 0, 77.297, -19.327,  0.000, 
53, 0, 84.039, -19.544,  0.000, 

54, 0, 84.198, -19.124,  0.000, 
54, 0, 83.492, -20.832,  0.000, 
54, 0, 77.298, -19.260,  0.000, 
54, 0, 83.887, -19.858,  0.000, 
54, 0, 84.078, -19.429,  0.000, 
54, 0, 84.131, -19.293,  0.000, 
54, 0, 83.485, -20.863,  0.000, 

55, 0, 83.904, -19.860,  0.000, 
55, 0, 83.398, -21.199,  0.000, 
55, 0, 77.239, -19.163,  0.000, 
55, 0, 83.600, -20.743,  0.000, 
55, 0, 83.392, -21.175,  0.000, 
