count, time, location_pos_x, location_pos_y, location_pos_z, location_roll, location_pitch, location_yaw, 
177, 0,  3.200, -66.176,  0.000,  0.000,  0.000, -0.193, 
178, 0,  3.578, -66.234,  0.000,  0.000,  0.000, -0.151, 
179, 0,  3.956, -66.294,  0.000,  0.000,  0.000, -0.154, 
180, 0,  4.325, -66.356,  0.000,  0.000,  0.000, -0.171, 
181, 0,  4.714, -66.437,  0.000,  0.000,  0.000, -0.205, 
182, 0,  5.093, -66.520,  0.000,  0.000,  0.000, -0.219, 
183, 0,  5.421, -66.599,  0.000,  0.000,  0.000, -0.237, 
184, 0,  5.715, -66.698,  0.000,  0.000,  0.000, -0.333, 
185, 0,  6.025, -66.886,  0.000,  0.000,  0.000, -0.549, 
186, 0,  6.345, -67.105,  0.000,  0.000,  0.000, -0.601, 
187, 0,  6.665, -67.329,  0.000,  0.000,  0.000, -0.608, 
188, 0,  6.989, -67.545,  0.000,  0.000,  0.000, -0.585, 
189, 0,  7.317, -67.749,  0.000,  0.000,  0.000, -0.559, 
190, 0,  7.626, -67.941,  0.000,  0.000,  0.000, -0.549, 
191, 0,  7.943, -68.102,  0.000,  0.000,  0.000, -0.463, 
192, 0,  8.287, -68.215,  0.000,  0.000,  0.000, -0.318, 
193, 0,  8.671, -68.306,  0.000,  0.000,  0.000, -0.245, 
194, 0,  9.054, -68.379,  0.000,  0.000,  0.000, -0.180, 
195, 0,  9.447, -68.430,  0.000,  0.000,  0.000, -0.135, 
196, 0,  9.831, -68.486,  0.000,  0.000,  0.000, -0.144, 
197, 0, 10.209, -68.544,  0.000,  0.000,  0.000, -0.151, 
198, 0, 10.588, -68.597,  0.000,  0.000,  0.000, -0.135, 
199, 0, 10.983, -68.643,  0.000,  0.000,  0.000, -0.117, 
200, 0, 11.378, -68.687,  0.000,  0.000,  0.000, -0.111, 
201, 0, 11.770, -68.729,  0.000,  0.000,  0.000, -0.105, 
202, 0, 12.150, -68.761,  0.000,  0.000,  0.000, -0.087, 
203, 0, 12.544, -68.789,  0.000,  0.000,  0.000, -0.073, 
204, 0, 12.930, -68.813,  0.000,  0.000,  0.000, -0.058, 
205, 0, 13.328, -68.833,  0.000,  0.000,  0.000, -0.054, 
206, 0, 13.713, -68.855,  0.000,  0.000,  0.000, -0.059, 
207, 0, 14.110, -68.876,  0.000,  0.000,  0.000, -0.051, 
208, 0, 14.506, -68.896,  0.000,  0.000,  0.000, -0.053, 
209, 0, 14.894, -68.922,  0.000,  0.000,  0.000, -0.068, 
210, 0, 15.282, -68.954,  0.000,  0.000,  0.000, -0.085, 
211, 0, 15.675, -68.995,  0.000,  0.000,  0.000, -0.105, 
212, 0, 16.070, -69.039,  0.000,  0.000,  0.000, -0.113, 
213, 0, 16.463, -69.073,  0.000,  0.000,  0.000, -0.086, 
214, 0, 16.857, -69.100,  0.000,  0.000,  0.000, -0.067, 
215, 0, 17.252, -69.119,  0.000,  0.000,  0.000, -0.048, 
216, 0, 17.649, -69.131,  0.000,  0.000,  0.000, -0.036, 
217, 0, 18.037, -69.150,  0.000,  0.000,  0.000, -0.048, 
218, 0, 18.424, -69.168,  0.000,  0.000,  0.000, -0.050, 
219, 0, 18.822, -69.201,  0.000,  0.000,  0.000, -0.086, 
220, 0, 19.218, -69.233,  0.000,  0.000,  0.000, -0.080, 
221, 0, 19.614, -69.263,  0.000,  0.000,  0.000, -0.078, 
222, 0, 20.009, -69.293,  0.000,  0.000,  0.000, -0.074, 
223, 0, 20.413, -69.325,  0.000,  0.000,  0.000, -0.079, 
224, 0, 20.801, -69.356,  0.000,  0.000,  0.000, -0.080, 
225, 0, 21.182, -69.385,  0.000,  0.000,  0.000, -0.072, 
226, 0, 21.578, -69.410,  0.000,  0.000,  0.000, -0.066, 
227, 0, 21.972, -69.437,  0.000,  0.000,  0.000, -0.072, 
228, 0, 22.360, -69.472,  0.000,  0.000,  0.000, -0.092, 
229, 0, 22.756, -69.518,  0.000,  0.000,  0.000, -0.116, 
230, 0, 23.154, -69.567,  0.000,  0.000,  0.000, -0.123, 
231, 0, 23.546, -69.614,  0.000,  0.000,  0.000, -0.118, 
232, 0, 23.944, -69.657,  0.000,  0.000,  0.000, -0.105, 
233, 0, 24.331, -69.694,  0.000,  0.000,  0.000, -0.094, 
234, 0, 24.727, -69.727,  0.000,  0.000,  0.000, -0.087, 
235, 0, 25.122, -69.761,  0.000,  0.000,  0.000, -0.089, 
236, 0, 25.516, -69.796,  0.000,  0.000,  0.000, -0.088, 
237, 0, 25.913, -69.829,  0.000,  0.000,  0.000, -0.084, 
238, 0, 26.306, -69.862,  0.000,  0.000,  0.000, -0.083, 
239, 0, 26.704, -69.905,  0.000,  0.000,  0.000, -0.110, 
240, 0, 27.101, -69.954,  0.000,  0.000,  0.000, -0.125, 
241, 0, 27.490, -70.002,  0.000,  0.000,  0.000, -0.124, 
242, 0, 27.886, -70.046,  0.000,  0.000,  0.000, -0.110, 
243, 0, 28.280, -70.084,  0.000,  0.000,  0.000, -0.094, 
244, 0, 28.673, -70.116,  0.000,  0.000,  0.000, -0.082, 
245, 0, 29.065, -70.150,  0.000,  0.000,  0.000, -0.087, 
246, 0, 29.458, -70.187,  0.000,  0.000,  0.000, -0.096, 
247, 0, 29.851, -70.227,  0.000,  0.000,  0.000, -0.098, 
248, 0, 30.224, -70.262,  0.000,  0.000,  0.000, -0.093, 
249, 0, 30.620, -70.292,  0.000,  0.000,  0.000, -0.072, 
250, 0, 31.014, -70.311,  0.000,  0.000,  0.000, -0.051, 
251, 0, 31.411, -70.330,  0.000,  0.000,  0.000, -0.043, 
252, 0, 31.806, -70.338,  0.000,  0.000,  0.000, -0.016, 
253, 0, 32.216, -70.335,  0.000,  0.000, -0.000,  0.005, 
254, 0, 32.588, -70.324,  0.000,  0.000, -0.000,  0.029, 
255, 0, 32.982, -70.303,  0.000,  0.000, -0.000,  0.057, 
256, 0, 33.376, -70.271,  0.000,  0.000, -0.000,  0.082, 
257, 0, 33.772, -70.230,  0.000,  0.000, -0.000,  0.101, 
258, 0, 34.166, -70.191,  0.000,  0.000, -0.000,  0.098, 
259, 0, 34.558, -70.148,  0.000,  0.000, -0.000,  0.108, 
260, 0, 34.936, -70.109,  0.000,  0.000, -0.000,  0.101, 
261, 0, 35.332, -70.088,  0.000,  0.000, -0.000,  0.038, 
262, 0, 35.733, -70.100,  0.000,  0.000,  0.000, -0.025, 
263, 0, 36.129, -70.116,  0.000,  0.000,  0.000, -0.046, 
264, 0, 36.537, -70.143,  0.000,  0.000,  0.000, -0.061, 
265, 0, 36.934, -70.169,  0.000,  0.000,  0.000, -0.064, 
266, 0, 37.332, -70.201,  0.000,  0.000,  0.000, -0.077, 
267, 0, 37.719, -70.228,  0.000,  0.000,  0.000, -0.070, 
268, 0, 38.093, -70.257,  0.000,  0.000,  0.000, -0.081, 
269, 0, 38.489, -70.283,  0.000,  0.000,  0.000, -0.069, 
270, 0, 38.870, -70.311,  0.000,  0.000,  0.000, -0.077, 
271, 0, 39.265, -70.342,  0.000,  0.000,  0.000, -0.077, 
272, 0, 39.660, -70.372,  0.000,  0.000,  0.000, -0.074, 
273, 0, 40.044, -70.404,  0.000,  0.000,  0.000, -0.084, 
274, 0, 40.435, -70.460,  0.000,  0.000,  0.000, -0.164, 
275, 0, 40.797, -70.568,  0.000,  0.000,  0.000, -0.291, 
276, 0, 41.137, -70.723,  0.000,  0.000,  0.000, -0.436, 
277, 0, 41.425, -70.939,  0.000,  0.000,  0.000, -0.647, 
278, 0, 41.657, -71.204,  0.000,  0.000,  0.000, -0.847, 
279, 0, 41.848, -71.527,  0.000,  0.000,  0.000, -1.047, 
280, 0, 41.974, -71.888,  0.000,  0.000,  0.000, -1.229, 
281, 0, 42.060, -72.273,  0.000,  0.000,  0.000, -1.349, 
282, 0, 42.114, -72.662,  0.000,  0.000,  0.000, -1.432, 
283, 0, 42.116, -73.051,  0.000,  0.000,  0.000, -1.567, 
284, 0, 42.095, -73.449,  0.000,  0.000,  0.000, -1.612, 
285, 0, 42.084, -73.860,  0.000,  0.000,  0.000, -1.599, 
286, 0, 42.073, -74.245,  0.000,  0.000,  0.000, -1.596, 
287, 0, 42.065, -74.645,  0.000,  0.000,  0.000, -1.588, 
288, 0, 42.058, -75.043,  0.000,  0.000,  0.000, -1.589, 
289, 0, 42.051, -75.440,  0.000,  0.000,  0.000, -1.591, 
290, 0, 42.020, -75.837,  0.000,  0.000,  0.000, -1.649, 
291, 0, 41.987, -76.237,  0.000,  0.000,  0.000, -1.649, 
292, 0, 41.962, -76.633,  0.000,  0.000,  0.000, -1.635, 
293, 0, 41.938, -77.024,  0.000,  0.000,  0.000, -1.634, 
294, 0, 41.918, -77.421,  0.000,  0.000,  0.000, -1.619, 
295, 0, 41.903, -77.819,  0.000,  0.000,  0.000, -1.607, 
296, 0, 41.892, -78.218,  0.000,  0.000,  0.000, -1.595, 
297, 0, 41.886, -78.618,  0.000,  0.000,  0.000, -1.585, 
298, 0, 41.882, -79.019,  0.000,  0.000,  0.000, -1.580, 
299, 0, 41.883, -79.419,  0.000,  0.000,  0.000, -1.571, 
300, 0, 41.881, -79.817,  0.000,  0.000,  0.000, -1.575, 
301, 0, 41.880, -80.213,  0.000,  0.000,  0.000, -1.574, 
302, 0, 41.876, -80.610,  0.000,  0.000,  0.000, -1.583, 
303, 0, 41.853, -81.007,  0.000,  0.000,  0.000, -1.629, 
304, 0, 41.831, -81.398,  0.000,  0.000,  0.000, -1.624, 
305, 0, 41.814, -81.797,  0.000,  0.000,  0.000, -1.615, 
306, 0, 41.802, -82.196,  0.000,  0.000,  0.000, -1.603, 
307, 0, 41.793, -82.595,  0.000,  0.000,  0.000, -1.594, 
308, 0, 41.786, -82.994,  0.000,  0.000,  0.000, -1.589, 
309, 0, 41.777, -83.392,  0.000,  0.000,  0.000, -1.595, 
310, 0, 41.763, -83.779,  0.000,  0.000,  0.000, -1.609, 
311, 0, 41.740, -84.176,  0.000,  0.000,  0.000, -1.628, 
312, 0, 41.716, -84.571,  0.000,  0.000,  0.000, -1.630, 
313, 0, 41.697, -84.969,  0.000,  0.000,  0.000, -1.618, 
314, 0, 41.675, -85.367,  0.000,  0.000,  0.000, -1.626, 
315, 0, 41.656, -85.757,  0.000,  0.000,  0.000, -1.615, 
316, 0, 41.645, -86.158,  0.000,  0.000,  0.000, -1.600, 
317, 0, 41.636, -86.555,  0.000,  0.000,  0.000, -1.589, 
318, 0, 41.644, -86.946,  0.000,  0.000,  0.000, -1.545, 
319, 0, 41.700, -87.325,  0.000,  0.000,  0.000, -1.402, 
320, 0, 41.813, -87.693,  0.000,  0.000,  0.000, -1.278, 
321, 0, 41.935, -88.062,  0.000,  0.000,  0.000, -1.248, 
322, 0, 42.085, -88.385,  0.000,  0.000,  0.000, -1.123, 
323, 0, 42.288, -88.665,  0.000,  0.000,  0.000, -0.940, 
324, 0, 42.542, -88.885,  0.000,  0.000,  0.000, -0.723, 
325, 0, 42.860, -89.050,  0.000,  0.000,  0.000, -0.475, 
326, 0, 43.206, -89.149,  0.000,  0.000,  0.000, -0.280, 
327, 0, 43.590, -89.178,  0.000,  0.000,  0.000, -0.071, 
328, 0, 43.971, -89.144,  0.000,  0.000, -0.000,  0.091, 
329, 0, 44.327, -89.079,  0.000,  0.000, -0.000,  0.179, 
330, 0, 44.526, -89.009,  0.000,  0.000, -0.000,  0.312, 
331, 0, 44.660, -88.909,  0.000,  0.000, -0.000,  0.516, 
332, 0, 44.783, -88.793,  0.000,  0.000, -0.000,  0.667, 
333, 0, 44.896, -88.659,  0.000,  0.000, -0.000,  0.799, 
334, 0, 44.991, -88.503,  0.000,  0.000, -0.000,  0.956, 
335, 0, 45.038, -88.348,  0.000,  0.000, -0.000,  1.150, 
336, 0, 45.071, -88.182,  0.000,  0.000, -0.000,  1.297, 
337, 0, 45.083, -88.020,  0.000,  0.000, -0.000,  1.425, 
338, 0, 45.021, -87.794,  0.000,  0.000, -0.000,  1.739, 
339, 0, 44.892, -87.506,  0.000,  0.000, -0.000,  1.958, 
340, 0, 44.709, -87.210,  0.000,  0.000, -0.000,  2.123, 
341, 0, 44.460, -86.910,  0.000,  0.000, -0.000,  2.262, 
342, 0, 44.249, -86.648,  0.000,  0.000, -0.000,  2.250, 
343, 0, 44.045, -86.359,  0.000,  0.000, -0.000,  2.178, 
344, 0, 43.880, -86.039,  0.000,  0.000, -0.000,  2.024, 
345, 0, 43.734, -85.706,  0.000,  0.000, -0.000,  1.982, 
346, 0, 43.649, -85.351,  0.000,  0.000, -0.000,  1.789, 
347, 0, 43.637, -84.962,  0.000,  0.000, -0.000,  1.603, 
348, 0, 43.652, -84.564,  0.000,  0.000, -0.000,  1.541, 
349, 0, 43.666, -84.167,  0.000,  0.000, -0.000,  1.536, 
350, 0, 43.682, -83.774,  0.000,  0.000, -0.000,  1.525, 
351, 0, 43.725, -83.383,  0.000,  0.000, -0.000,  1.455, 
352, 0, 43.802, -82.996,  0.000,  0.000, -0.000,  1.367, 
353, 0, 43.912, -82.618,  0.000,  0.000, -0.000,  1.282, 
354, 0, 44.063, -82.263,  0.000,  0.000, -0.000,  1.158, 
355, 0, 44.278, -81.939,  0.000,  0.000, -0.000,  0.982, 
356, 0, 44.516, -81.621,  0.000,  0.000, -0.000,  0.938, 
357, 0, 44.758, -81.309,  0.000,  0.000, -0.000,  0.900, 
358, 0, 45.032, -81.023,  0.000,  0.000, -0.000,  0.802, 
359, 0, 45.330, -80.761,  0.000,  0.000, -0.000,  0.727, 
360, 0, 45.637, -80.511,  0.000,  0.000, -0.000,  0.680, 
361, 0, 45.961, -80.281,  0.000,  0.000, -0.000,  0.611, 
362, 0, 46.304, -80.077,  0.000,  0.000, -0.000,  0.535, 
363, 0, 46.647, -79.875,  0.000,  0.000, -0.000,  0.533, 
364, 0, 46.995, -79.687,  0.000,  0.000, -0.000,  0.484, 
365, 0, 47.353, -79.525,  0.000,  0.000, -0.000,  0.424, 
366, 0, 47.729, -79.403,  0.000,  0.000, -0.000,  0.311, 
367, 0, 48.112, -79.298,  0.000,  0.000, -0.000,  0.266, 
368, 0, 48.495, -79.203,  0.000,  0.000, -0.000,  0.241, 
369, 0, 48.883, -79.120,  0.000,  0.000, -0.000,  0.211, 
370, 0, 49.270, -79.049,  0.000,  0.000, -0.000,  0.182, 
371, 0, 49.649, -78.981,  0.000,  0.000, -0.000,  0.177, 
372, 0, 50.029, -78.923,  0.000,  0.000, -0.000,  0.146, 
373, 0, 50.421, -78.868,  0.000,  0.000, -0.000,  0.142, 
374, 0, 50.806, -78.821,  0.000,  0.000, -0.000,  0.121, 
375, 0, 51.201, -78.777,  0.000,  0.000, -0.000,  0.116, 
