count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
27, 0, -18.186, -53.778,  0.000, 
27, 0, -11.602, -63.067,  0.000, 

28, 0, -22.231, -49.459,  0.000, 
28, 0, -14.268, -50.686,  0.000, 
28, 0, -22.091, -55.535,  0.000, 
28, 0, -18.765, -53.821,  0.000, 
28, 0, -15.748, -57.780,  0.000, 
28, 0, -23.052, -53.425,  0.000, 
28, 0, -14.906, -48.621,  0.000, 
28, 0, -11.761, -63.125,  0.000, 
28, 0, -13.141, -48.899,  0.000, 
28, 0, -14.874, -48.583,  0.000, 
28, 0, -22.072, -50.474,  0.000, 

29, 0, -22.223, -49.719,  0.000, 
29, 0, -14.363, -50.873,  0.000, 
29, 0, -22.126, -55.509,  0.000, 
29, 0, -18.541, -53.819,  0.000, 
29, 0, -15.313, -57.139,  0.000, 
29, 0, -22.975, -53.411,  0.000, 
29, 0, -14.891, -48.638,  0.000, 
29, 0, -11.866, -63.187,  0.000, 
29, 0, -11.884, -49.275,  0.000, 
29, 0, -14.853, -48.671,  0.000, 
29, 0, -11.995, -49.404,  0.000, 
29, 0, -13.666, -48.809,  0.000, 
29, 0, -18.248, -53.814,  0.000, 
29, 0, -17.995, -53.918,  0.000, 

30, 0, -22.084, -50.438,  0.000, 
30, 0, -14.371, -50.961,  0.000, 
30, 0, -22.161, -55.544,  0.000, 
30, 0, -18.809, -53.840,  0.000, 
30, 0, -15.578, -56.418,  0.000, 
30, 0, -23.033, -53.423,  0.000, 
30, 0, -14.675, -48.733,  0.000, 
30, 0, -15.504, -56.360,  0.000, 
30, 0, -11.936, -49.771,  0.000, 
30, 0, -14.772, -48.730,  0.000, 
30, 0, -18.175, -53.860,  0.000, 
30, 0, -18.032, -53.953,  0.000, 
30, 0, -22.133, -55.529,  0.000, 
30, 0, -18.615, -53.796,  0.000, 
30, 0, -11.949, -49.240,  0.000, 

31, 0, -14.347, -50.956,  0.000, 
31, 0, -22.133, -55.526,  0.000, 
31, 0, -18.552, -53.880,  0.000, 
31, 0, -15.782, -55.665,  0.000, 
31, 0, -22.993, -53.454,  0.000, 
31, 0, -18.222, -53.866,  0.000, 
31, 0, -18.050, -53.963,  0.000, 
31, 0, -18.571, -53.813,  0.000, 
31, 0, -22.093, -50.448,  0.000, 
31, 0, -9.566, -50.077,  0.000, 
31, 0, -15.298, -55.627,  0.000, 
31, 0, -24.053, -52.249,  0.000, 
31, 0, -23.893, -51.152,  0.000, 

32, 0, -14.340, -50.942,  0.000, 
32, 0, -22.074, -55.552,  0.000, 
32, 0, -18.619, -53.875,  0.000, 
32, 0, -15.658, -54.820,  0.000, 
32, 0, -22.966, -53.495,  0.000, 
32, 0, -18.121, -53.894,  0.000, 
32, 0, -18.003, -53.986,  0.000, 
32, 0, -18.465, -53.845,  0.000, 
32, 0, -24.034, -52.282,  0.000, 
32, 0, -23.892, -51.217,  0.000, 
32, 0, -12.018, -49.423,  0.000, 
32, 0, -14.294, -50.959,  0.000, 
32, 0, -17.056, -50.996,  0.000, 

33, 0, -14.345, -51.246,  0.000, 
33, 0, -22.060, -55.615,  0.000, 
33, 0, -18.586, -53.887,  0.000, 
33, 0, -15.738, -54.258,  0.000, 
33, 0, -22.972, -53.467,  0.000, 
33, 0, -18.258, -53.895,  0.000, 
33, 0, -11.940, -49.690,  0.000, 
33, 0, -18.533, -53.838,  0.000, 
33, 0, -18.258, -53.987,  0.000, 
33, 0, -15.278, -54.267,  0.000, 
33, 0, -14.428, -52.912,  0.000, 

34, 0, -14.338, -51.357,  0.000, 
34, 0, -22.054, -55.627,  0.000, 
34, 0, -18.531, -53.889,  0.000, 
34, 0, -15.774, -54.080,  0.000, 
34, 0, -22.927, -53.585,  0.000, 
34, 0, -18.088, -53.943,  0.000, 
34, 0, -14.395, -52.888,  0.000, 
34, 0, -11.756, -63.257,  0.000, 
34, 0, -15.508, -53.387,  0.000, 
34, 0, -15.486, -53.439,  0.000, 
34, 0, -22.064, -55.620,  0.000, 

35, 0, -14.317, -51.575,  0.000, 
35, 0, -22.036, -55.634,  0.000, 
35, 0, -18.506, -53.908,  0.000, 
35, 0, -22.934, -53.638,  0.000, 
35, 0, -18.054, -53.933,  0.000, 
35, 0, -15.573, -52.788,  0.000, 
35, 0, -11.833, -63.312,  0.000, 
35, 0, -15.677, -52.981,  0.000, 
35, 0, -18.351, -53.881,  0.000, 
35, 0, -14.308, -52.274,  0.000, 
35, 0, -14.299, -51.847,  0.000, 
35, 0, -23.973, -52.411,  0.000, 

36, 0, -15.615, -52.186,  0.000, 
36, 0, -18.329, -53.909,  0.000, 
36, 0, -22.967, -53.495,  0.000, 
36, 0, -18.237, -53.880,  0.000, 
36, 0, -15.653, -52.414,  0.000, 
36, 0, -15.664, -52.235,  0.000, 
36, 0, -18.078, -54.014,  0.000, 
36, 0, -24.035, -52.334,  0.000, 
36, 0, -18.388, -53.914,  0.000, 
36, 0, -18.700, -68.951,  0.000, 

37, 0, -15.674, -52.095,  0.000, 
37, 0, -18.139, -53.998,  0.000, 
37, 0, -22.969, -53.490,  0.000, 
37, 0, -18.095, -53.960,  0.000, 
37, 0, -14.376, -52.969,  0.000, 
37, 0, -18.702, -68.974,  0.000, 
37, 0, -14.467, -53.525,  0.000, 
37, 0, -12.046, -63.425,  0.000, 

38, 0, -14.353, -53.025,  0.000, 
38, 0, -18.053, -54.031,  0.000, 
38, 0, -22.946, -53.578,  0.000, 
38, 0, -18.057, -53.988,  0.000, 
38, 0, -14.471, -53.536,  0.000, 
38, 0, -12.099, -63.648,  0.000, 
38, 0, -14.402, -52.983,  0.000, 
38, 0, -9.727, -58.990,  0.000, 
38, 0, -5.848, -57.194,  0.000, 
38, 0, -12.074, -64.647,  0.000, 

39, 0, -14.451, -53.560,  0.000, 
39, 0, -18.004, -54.072,  0.000, 
39, 0, -22.946, -53.757,  0.000, 
39, 0, -11.868, -63.417,  0.000, 
39, 0, -9.602, -58.951,  0.000, 
39, 0, -5.751, -57.108,  0.000, 
39, 0, -12.152, -64.681,  0.000, 
39, 0, -18.620, -68.953,  0.000, 
39, 0, -18.050, -54.065,  0.000, 
39, 0, -14.414, -53.080,  0.000, 

40, 0, -14.419, -53.803,  0.000, 
40, 0, -17.988, -54.081,  0.000, 
40, 0, -9.616, -58.915,  0.000, 
40, 0, -5.794, -57.011,  0.000, 
40, 0, -22.948, -53.952,  0.000, 

41, 0, -14.421, -53.974,  0.000, 
41, 0, -18.016, -54.332,  0.000, 
41, 0, -9.611, -58.948,  0.000, 
41, 0, -5.646, -57.146,  0.000, 
41, 0, -17.805, -54.181,  0.000, 
41, 0, -5.500, -61.816,  0.000, 
41, 0, -18.513, -69.005,  0.000, 
41, 0, -17.613, -54.053,  0.000, 
41, 0, -12.048, -64.674,  0.000, 
41, 0, -9.594, -55.250,  0.000, 

42, 0, -14.399, -54.193,  0.000, 
42, 0, -17.981, -54.569,  0.000, 
42, 0, -9.661, -59.016,  0.000, 
42, 0, -18.577, -68.994,  0.000, 
42, 0, -12.132, -64.747,  0.000, 
42, 0, -9.606, -54.915,  0.000, 
42, 0, -17.976, -54.636,  0.000, 
42, 0, -17.986, -54.450,  0.000, 
42, 0, -4.586, -54.035,  0.000, 
42, 0, -17.995, -54.358,  0.000, 

43, 0, -14.391, -54.224,  0.000, 
43, 0, -9.685, -59.061,  0.000, 
43, 0, -18.592, -69.031,  0.000, 
43, 0, -12.107, -64.708,  0.000, 
43, 0, -9.609, -54.914,  0.000, 
43, 0, -17.994, -54.944,  0.000, 
43, 0, -17.995, -54.808,  0.000, 
43, 0, -17.997, -55.018,  0.000, 
43, 0, -18.026, -55.080,  0.000, 
43, 0, -9.621, -55.566,  0.000, 
43, 0, -17.533, -54.809,  0.000, 
43, 0, -14.327, -65.201,  0.000, 
43, 0, -5.780, -57.130,  0.000, 

44, 0, -14.149, -54.541,  0.000, 
44, 0, -9.686, -59.111,  0.000, 
44, 0, -18.813, -68.995,  0.000, 
44, 0, -12.114, -64.714,  0.000, 
44, 0, -9.612, -55.401,  0.000, 
44, 0, -18.032, -55.291,  0.000, 
44, 0, -18.049, -55.438,  0.000, 
44, 0, -14.195, -65.163,  0.000, 
44, 0, -5.778, -57.190,  0.000, 
44, 0, -10.776, -57.093,  0.000, 
44, 0, -10.800, -62.528,  0.000, 

45, 0, -9.698, -59.116,  0.000, 
45, 0, -18.599, -68.982,  0.000, 
45, 0, -12.147, -64.713,  0.000, 
45, 0, -9.605, -55.585,  0.000, 
45, 0, -18.053, -55.652,  0.000, 
45, 0, -18.057, -55.839,  0.000, 
45, 0, -23.081, -74.248,  0.000, 

46, 0, -9.680, -59.038,  0.000, 
46, 0, -6.418, -55.952,  0.000, 
46, 0, -18.062, -56.120,  0.000, 
46, 0, -18.070, -55.996,  0.000, 
46, 0, -9.606, -55.134,  0.000, 

47, 0, -9.651, -59.065,  0.000, 
47, 0, -6.414, -56.424,  0.000, 
47, 0, -18.086, -56.542,  0.000, 
47, 0, -18.081, -56.446,  0.000, 
47, 0, -9.620, -55.470,  0.000, 
47, 0, -12.130, -64.722,  0.000, 
47, 0, -14.320, -65.196,  0.000, 

48, 0, -9.678, -59.140,  0.000, 
48, 0, -18.080, -56.805,  0.000, 
48, 0, -9.584, -55.659,  0.000, 
48, 0, -12.061, -64.734,  0.000, 
48, 0, -18.084, -56.980,  0.000, 
48, 0, -10.869, -67.318,  0.000, 
48, 0, -22.797, -62.960,  0.000, 
48, 0, -22.992, -74.390,  0.000, 
48, 0, -18.552, -69.052,  0.000, 
48, 0, -10.801, -62.527,  0.000, 

49, 0, -9.662, -59.065,  0.000, 
49, 0, -18.089, -57.229,  0.000, 
49, 0, -12.074, -64.730,  0.000, 
49, 0, -23.075, -74.336,  0.000, 
49, 0, -14.332, -65.183,  0.000, 
49, 0, -6.462, -57.850,  0.000, 
49, 0, -18.437, -69.040,  0.000, 
49, 0, -23.068, -74.372,  0.000, 
49, 0, -22.733, -62.935,  0.000, 

50, 0, -9.624, -59.079,  0.000, 
50, 0, -18.077, -57.812,  0.000, 
50, 0, -12.048, -64.776,  0.000, 
50, 0, -23.010, -74.371,  0.000, 
50, 0, -18.422, -69.055,  0.000, 
50, 0, -18.105, -57.554,  0.000, 
50, 0, -18.059, -57.582,  0.000, 

51, 0, -9.640, -59.085,  0.000, 
51, 0, -18.078, -57.864,  0.000, 
51, 0, -12.055, -64.758,  0.000, 
51, 0, -23.017, -74.405,  0.000, 
51, 0, -22.707, -63.012,  0.000, 
51, 0, -22.881, -70.176,  0.000, 

52, 0, -9.629, -59.148,  0.000, 
52, 0, -18.116, -58.159,  0.000, 
52, 0, -23.062, -74.373,  0.000, 
52, 0, -22.739, -62.995,  0.000, 
52, 0, -22.602, -58.588,  0.000, 
52, 0, -6.005, -63.078,  0.000, 
52, 0, -18.525, -69.079,  0.000, 
52, 0, -6.443, -58.261,  0.000, 
52, 0, -9.757, -64.266,  0.000, 

53, 0, -9.655, -59.265,  0.000, 
53, 0, -22.694, -62.986,  0.000, 
53, 0, -22.601, -58.959,  0.000, 
53, 0, -14.374, -65.232,  0.000, 
53, 0, -12.092, -64.737,  0.000, 
53, 0, -12.760, -82.104,  0.000, 

54, 0, -9.657, -59.645,  0.000, 
54, 0, -22.666, -62.988,  0.000, 
54, 0, -22.613, -59.357,  0.000, 
54, 0, -12.572, -82.075,  0.000, 
54, 0, -5.613, -57.416,  0.000, 
54, 0, -9.671, -60.360,  0.000, 

55, 0, -9.659, -59.648,  0.000, 
55, 0, -22.710, -63.027,  0.000, 
55, 0, -22.616, -59.688,  0.000, 
55, 0, -5.660, -57.241,  0.000, 
55, 0, -14.398, -65.260,  0.000, 
55, 0, -12.013, -64.742,  0.000, 

56, 0, -9.668, -59.754,  0.000, 
56, 0, -22.737, -62.998,  0.000, 
56, 0, -22.615, -60.206,  0.000, 
56, 0, -5.614, -57.316,  0.000, 
56, 0, -14.320, -65.231,  0.000, 
56, 0, -12.022, -64.702,  0.000, 
56, 0, -9.662, -60.293,  0.000, 
56, 0, -18.419, -69.057,  0.000, 
56, 0, -23.070, -74.359,  0.000, 

57, 0, -9.659, -60.281,  0.000, 
57, 0, -22.672, -63.067,  0.000, 
57, 0, -22.631, -60.559,  0.000, 
57, 0, -12.044, -64.754,  0.000, 
57, 0, -9.669, -60.858,  0.000, 
57, 0, -18.306, -69.102,  0.000, 
57, 0, -9.702, -64.192,  0.000, 

58, 0, -9.665, -60.765,  0.000, 
58, 0, -22.719, -62.937,  0.000, 
58, 0, -22.641, -60.850,  0.000, 
58, 0, -12.084, -64.796,  0.000, 
58, 0, -18.572, -69.068,  0.000, 
58, 0, -9.740, -64.310,  0.000, 
58, 0, -14.311, -65.278,  0.000, 
58, 0, -6.007, -63.019,  0.000, 

59, 0, -9.654, -60.902,  0.000, 
59, 0, -22.712, -63.015,  0.000, 
59, 0, -22.647, -61.354,  0.000, 
59, 0, -12.072, -64.834,  0.000, 
59, 0, -9.763, -64.378,  0.000, 
59, 0, -14.347, -65.305,  0.000, 

60, 0, -6.495, -61.511,  0.000, 
60, 0, -22.679, -63.084,  0.000, 
60, 0, -22.629, -62.023,  0.000, 
60, 0, -12.085, -64.806,  0.000, 
60, 0, -9.778, -64.324,  0.000, 
60, 0, -9.592, -60.652,  0.000, 
60, 0, -18.419, -69.077,  0.000, 

61, 0, -22.663, -63.141,  0.000, 
61, 0, -12.027, -64.791,  0.000, 
61, 0, -9.732, -64.265,  0.000, 
61, 0, -9.626, -60.880,  0.000, 
61, 0, -18.377, -69.140,  0.000, 
61, 0, -14.295, -65.272,  0.000, 
61, 0, -12.034, -64.824,  0.000, 

62, 0, -22.671, -63.207,  0.000, 
62, 0, -12.046, -64.849,  0.000, 
62, 0, -18.373, -69.157,  0.000, 
62, 0, -14.249, -65.306,  0.000, 
62, 0, -9.634, -60.607,  0.000, 
62, 0, -14.241, -65.348,  0.000, 
62, 0, -15.492, -62.430,  0.000, 

63, 0, -22.603, -63.478,  0.000, 
63, 0, -14.202, -65.284,  0.000, 
63, 0, -18.160, -69.204,  0.000, 
63, 0, -18.945, -90.846,  0.000, 
63, 0, -6.428, -63.516,  0.000, 
63, 0, -9.659, -64.444,  0.000, 
63, 0, -6.483, -60.557,  0.000, 
63, 0, -12.026, -64.881,  0.000, 
63, 0, -11.241, -82.619,  0.000, 

64, 0, -14.205, -65.316,  0.000, 
64, 0, -18.402, -69.149,  0.000, 
64, 0, -9.704, -64.332,  0.000, 
64, 0, -12.012, -64.857,  0.000, 
64, 0, -14.307, -65.424,  0.000, 
64, 0, -22.637, -63.383,  0.000, 
64, 0, -22.713, -66.763,  0.000, 

65, 0, -14.283, -65.375,  0.000, 
65, 0, -18.400, -69.151,  0.000, 
65, 0, -9.688, -64.388,  0.000, 
65, 0, -12.023, -64.906,  0.000, 
65, 0, -14.301, -65.418,  0.000, 
65, 0, -22.667, -63.582,  0.000, 
65, 0, -20.280, -90.668,  0.000, 
65, 0, -22.745, -66.657,  0.000, 

66, 0, -14.304, -65.420,  0.000, 
66, 0, -18.392, -69.198,  0.000, 
66, 0, -9.697, -64.343,  0.000, 
66, 0, -12.020, -64.946,  0.000, 
66, 0, -22.665, -64.179,  0.000, 
66, 0, -22.760, -66.641,  0.000, 

67, 0, -14.248, -65.348,  0.000, 
67, 0, -18.364, -69.158,  0.000, 
67, 0, -9.720, -64.627,  0.000, 
67, 0, -20.889, -64.491,  0.000, 
67, 0, -22.712, -66.707,  0.000, 
67, 0, -22.726, -66.696,  0.000, 
67, 0, -12.028, -64.900,  0.000, 
67, 0, -14.274, -65.423,  0.000, 
67, 0, -5.997, -63.200,  0.000, 
67, 0, -10.647, -62.954,  0.000, 

68, 0, -14.259, -65.408,  0.000, 
68, 0, -18.277, -69.233,  0.000, 
68, 0, -12.019, -64.887,  0.000, 
68, 0, -20.924, -64.913,  0.000, 
68, 0, -5.973, -63.618,  0.000, 
68, 0, -22.683, -68.625,  0.000, 

69, 0, -14.248, -65.473,  0.000, 
69, 0, -18.352, -69.167,  0.000, 
69, 0, -20.948, -65.602,  0.000, 
69, 0, -5.928, -63.833,  0.000, 
69, 0, -12.020, -64.945,  0.000, 
69, 0, -11.989, -64.955,  0.000, 

70, 0, -14.275, -65.767,  0.000, 
70, 0, -18.300, -69.223,  0.000, 
70, 0, -21.130, -66.502,  0.000, 
70, 0, -14.257, -65.586,  0.000, 
70, 0, -21.292, -66.037,  0.000, 
70, 0, -22.659, -65.645,  0.000, 
70, 0, -22.752, -68.543,  0.000, 

71, 0, -14.270, -65.966,  0.000, 
71, 0, -18.248, -69.266,  0.000, 
71, 0, -21.122, -67.103,  0.000, 
71, 0, -22.664, -65.949,  0.000, 
71, 0, -22.703, -68.626,  0.000, 
71, 0, -14.272, -66.196,  0.000, 
71, 0, -20.354, -82.099,  0.000, 

72, 0, -14.265, -66.231,  0.000, 
72, 0, -18.210, -69.277,  0.000, 
72, 0, -22.637, -67.059,  0.000, 
72, 0, -21.418, -68.318,  0.000, 
